num;cartoprox_domaine;code_domaine;OccupSol;emis_profil;recepteurs;xc;yc;xb;yb;rues;noeuds;ponct
1;a7_paca;632500_4792500;;0;1;632500;4792500;632500;4792500;0;0;0
2;a7_paca;632500_4795500;;0;1;632500;4795500;632500;4795500;0;0;0
3;a7_paca;632500_4798500;;0;1;632500;4798500;632500;4798500;0;0;0
4;a7_paca;632500_4801500;;0;1;632500;4801500;632500;4801500;0;0;0
5;a7_paca;632500_4804500;;0;1;632500;4804500;632500;4804500;0;0;0
6;a7_paca;632500_4807500;;0;1;632500;4807500;632500;4807500;0;0;0
7;a7_paca;632500_4810500;;0;1;632500;4810500;632500;4810500;0;0;0
8;a7_paca;632500_4813500;;0;1;632500;4813500;632500;4813500;0;0;0
9;a7_paca;632500_4816500;;0;1;632500;4816500;632500;4816500;0;0;0
10;a7_paca;632500_4819500;;0;1;632500;4819500;632500;4819500;0;0;0
11;a7_paca;632500_4822500;;0;1;632500;4822500;632500;4822500;0;0;0
12;a7_paca;632500_4825500;;0;1;632500;4825500;632500;4825500;0;0;0
13;a7_paca;632500_4828500;;0;1;632500;4828500;632500;4828500;0;0;0
14;a7_paca;632500_4831500;;0;1;632500;4831500;632500;4831500;0;0;0
15;a7_paca;632500_4834500;;0;1;632500;4834500;632500;4834500;0;0;0
16;a7_paca;632500_4837500;;0;1;632500;4837500;632500;4837500;0;0;0
17;a7_paca;632500_4840500;;0;1;632500;4840500;632500;4840500;0;0;0
18;a7_paca;632500_4843500;;0;1;632500;4843500;632500;4843500;0;0;0
19;a7_paca;632500_4846500;;0;1;632500;4846500;632500;4846500;0;0;0
20;a7_paca;632500_4849500;;0;1;632500;4849500;632500;4849500;0;0;0
21;a7_paca;632500_4852500;;0;1;632500;4852500;632500;4852500;0;0;0
22;a7_paca;632500_4855500;;0;1;632500;4855500;632500;4855500;0;0;0
23;a7_paca;632500_4858500;;0;1;632500;4858500;632500;4858500;0;0;0
24;a7_paca;632500_4861500;;0;1;632500;4861500;632500;4861500;0;0;0
25;a7_paca;632500_4864500;;0;1;632500;4864500;632500;4864500;0;0;0
26;a7_paca;632500_4867500;;0;1;632500;4867500;632500;4867500;0;0;0
27;a7_paca;632500_4870500;;0;1;632500;4870500;632500;4870500;0;0;0
28;a7_paca;632500_4873500;;0;1;632500;4873500;632500;4873500;0;0;0
29;a7_paca;632500_4876500;;0;1;632500;4876500;632500;4876500;0;0;0
30;a7_paca;632500_4879500;;0;1;632500;4879500;632500;4879500;0;0;0
31;a7_paca;632500_4882500;;0;1;632500;4882500;632500;4882500;0;0;0
32;a7_paca;632500_4885500;;0;1;632500;4885500;632500;4885500;0;0;0
33;a7_paca;632500_4888500;;0;1;632500;4888500;632500;4888500;0;0;0
34;a7_paca;632500_4891500;;0;1;632500;4891500;632500;4891500;0;0;0
35;a7_paca;632500_4894500;;0;1;632500;4894500;632500;4894500;0;0;0
36;a7_paca;632500_4897500;;0;1;632500;4897500;632500;4897500;0;0;0
37;a7_paca;632500_4900500;;1;1;632500;4900500;632500;4900500;0;0;0
38;a7_paca;632500_4903500;;1;1;632500;4903500;632500;4903500;0;0;0
39;a7_paca;632500_4906500;;0;1;632500;4906500;632500;4906500;0;0;0
40;a7_paca;632500_4909500;;0;1;632500;4909500;632500;4909500;0;0;0
41;a7_paca;632500_4912500;;0;1;632500;4912500;632500;4912500;0;0;0
42;a7_paca;632500_4915500;;0;1;632500;4915500;632500;4915500;0;0;0
43;a7_paca;635500_4792500;;0;1;635500;4792500;635500;4792500;0;0;0
44;a7_paca;635500_4795500;;0;1;635500;4795500;635500;4795500;0;0;0
45;a7_paca;635500_4798500;;0;1;635500;4798500;635500;4798500;0;0;0
46;a7_paca;635500_4801500;;0;1;635500;4801500;635500;4801500;0;0;0
47;a7_paca;635500_4804500;;0;1;635500;4804500;635500;4804500;0;0;0
48;a7_paca;635500_4807500;;0;1;635500;4807500;635500;4807500;0;0;0
49;a7_paca;635500_4810500;;0;1;635500;4810500;635500;4810500;0;0;0
50;a7_paca;635500_4813500;;0;1;635500;4813500;635500;4813500;0;0;0
51;a7_paca;635500_4816500;;0;1;635500;4816500;635500;4816500;0;0;0
52;a7_paca;635500_4819500;;0;1;635500;4819500;635500;4819500;0;0;0
53;a7_paca;635500_4822500;;0;1;635500;4822500;635500;4822500;0;0;0
54;a7_paca;635500_4825500;;0;1;635500;4825500;635500;4825500;0;0;0
55;a7_paca;635500_4828500;;0;1;635500;4828500;635500;4828500;0;0;0
56;a7_paca;635500_4831500;;0;1;635500;4831500;635500;4831500;0;0;0
57;a7_paca;635500_4834500;;0;1;635500;4834500;635500;4834500;0;0;0
58;a7_paca;635500_4837500;;0;1;635500;4837500;635500;4837500;0;0;0
59;a7_paca;635500_4840500;;0;1;635500;4840500;635500;4840500;0;0;0
60;a7_paca;635500_4843500;;0;1;635500;4843500;635500;4843500;0;0;0
61;a7_paca;635500_4846500;;0;1;635500;4846500;635500;4846500;0;0;0
62;a7_paca;635500_4849500;;0;1;635500;4849500;635500;4849500;0;0;0
63;a7_paca;635500_4852500;;0;1;635500;4852500;635500;4852500;0;0;0
64;a7_paca;635500_4855500;;0;1;635500;4855500;635500;4855500;0;0;0
65;a7_paca;635500_4858500;;0;1;635500;4858500;635500;4858500;0;0;0
66;a7_paca;635500_4861500;;0;1;635500;4861500;635500;4861500;0;0;0
67;a7_paca;635500_4864500;;0;1;635500;4864500;635500;4864500;0;0;0
68;a7_paca;635500_4867500;;0;1;635500;4867500;635500;4867500;0;0;0
69;a7_paca;635500_4870500;;0;1;635500;4870500;635500;4870500;0;0;0
70;a7_paca;635500_4873500;;0;1;635500;4873500;635500;4873500;0;0;0
71;a7_paca;635500_4876500;;0;1;635500;4876500;635500;4876500;0;0;0
72;a7_paca;635500_4879500;;0;1;635500;4879500;635500;4879500;0;0;0
73;a7_paca;635500_4882500;;0;1;635500;4882500;635500;4882500;0;0;0
74;a7_paca;635500_4885500;;0;1;635500;4885500;635500;4885500;0;0;0
75;a7_paca;635500_4888500;;0;1;635500;4888500;635500;4888500;0;0;0
76;a7_paca;635500_4891500;;0;1;635500;4891500;635500;4891500;0;0;0
77;a7_paca;635500_4894500;;0;1;635500;4894500;635500;4894500;0;0;0
78;a7_paca;635500_4897500;;1;1;635500;4897500;635500;4897500;0;0;0
79;a7_paca;635500_4900500;;1;1;635500;4900500;635500;4900500;0;0;0
80;a7_paca;635500_4903500;;1;1;635500;4903500;635500;4903500;0;0;0
81;a7_paca;635500_4906500;;1;1;635500;4906500;635500;4906500;0;0;0
82;a7_paca;635500_4909500;;1;1;635500;4909500;635500;4909500;0;0;0
83;a7_paca;635500_4912500;;0;1;635500;4912500;635500;4912500;0;0;0
84;a7_paca;635500_4915500;;0;1;635500;4915500;635500;4915500;0;0;0
85;a7_paca;638500_4792500;;0;1;638500;4792500;638500;4792500;0;0;0
86;a7_paca;638500_4795500;;0;1;638500;4795500;638500;4795500;0;0;0
87;a7_paca;638500_4798500;;0;1;638500;4798500;638500;4798500;0;0;0
88;a7_paca;638500_4801500;;0;1;638500;4801500;638500;4801500;0;0;0
89;a7_paca;638500_4804500;;0;1;638500;4804500;638500;4804500;0;0;0
90;a7_paca;638500_4807500;;0;1;638500;4807500;638500;4807500;0;0;0
91;a7_paca;638500_4810500;;0;1;638500;4810500;638500;4810500;0;0;0
92;a7_paca;638500_4813500;;0;1;638500;4813500;638500;4813500;0;0;0
93;a7_paca;638500_4816500;;0;1;638500;4816500;638500;4816500;0;0;0
94;a7_paca;638500_4819500;;0;1;638500;4819500;638500;4819500;0;0;0
95;a7_paca;638500_4822500;;0;1;638500;4822500;638500;4822500;0;0;0
96;a7_paca;638500_4825500;;0;1;638500;4825500;638500;4825500;0;0;0
97;a7_paca;638500_4828500;;0;1;638500;4828500;638500;4828500;0;0;0
98;a7_paca;638500_4831500;;0;1;638500;4831500;638500;4831500;0;0;0
99;a7_paca;638500_4834500;;0;1;638500;4834500;638500;4834500;0;0;0
100;a7_paca;638500_4837500;;0;1;638500;4837500;638500;4837500;0;0;0
101;a7_paca;638500_4840500;;0;1;638500;4840500;638500;4840500;0;0;0
102;a7_paca;638500_4843500;;0;1;638500;4843500;638500;4843500;0;0;0
103;a7_paca;638500_4846500;;0;1;638500;4846500;638500;4846500;0;0;0
104;a7_paca;638500_4849500;;0;1;638500;4849500;638500;4849500;0;0;0
105;a7_paca;638500_4852500;;0;1;638500;4852500;638500;4852500;0;0;0
106;a7_paca;638500_4855500;;0;1;638500;4855500;638500;4855500;0;0;0
107;a7_paca;638500_4858500;;0;1;638500;4858500;638500;4858500;0;0;0
108;a7_paca;638500_4861500;;0;1;638500;4861500;638500;4861500;0;0;0
109;a7_paca;638500_4864500;;0;1;638500;4864500;638500;4864500;0;0;0
110;a7_paca;638500_4867500;;0;1;638500;4867500;638500;4867500;0;0;0
111;a7_paca;638500_4870500;;0;1;638500;4870500;638500;4870500;0;0;0
112;a7_paca;638500_4873500;;0;1;638500;4873500;638500;4873500;0;0;0
113;a7_paca;638500_4876500;;0;1;638500;4876500;638500;4876500;0;0;0
114;a7_paca;638500_4879500;;0;1;638500;4879500;638500;4879500;0;0;0
115;a7_paca;638500_4882500;;0;1;638500;4882500;638500;4882500;0;0;0
116;a7_paca;638500_4885500;;0;1;638500;4885500;638500;4885500;0;0;0
117;a7_paca;638500_4888500;;0;1;638500;4888500;638500;4888500;0;0;0
118;a7_paca;638500_4891500;;0;1;638500;4891500;638500;4891500;0;0;0
119;a7_paca;638500_4894500;;1;1;638500;4894500;638500;4894500;0;0;0
120;a7_paca;638500_4897500;;1;1;638500;4897500;638500;4897500;0;0;0
121;a7_paca;638500_4900500;;1;1;638500;4900500;638500;4900500;0;0;0
122;a7_paca;638500_4903500;;1;1;638500;4903500;638500;4903500;0;0;0
123;a7_paca;638500_4906500;;1;1;638500;4906500;638500;4906500;0;0;0
124;a7_paca;638500_4909500;;1;1;638500;4909500;638500;4909500;0;0;0
125;a7_paca;638500_4912500;;1;1;638500;4912500;638500;4912500;0;0;0
126;a7_paca;638500_4915500;;1;1;638500;4915500;638500;4915500;0;0;0
127;a7_paca;641500_4792500;;0;1;641500;4792500;641500;4792500;0;0;0
128;a7_paca;641500_4795500;;0;1;641500;4795500;641500;4795500;0;0;0
129;a7_paca;641500_4798500;;0;1;641500;4798500;641500;4798500;0;0;0
130;a7_paca;641500_4801500;;0;1;641500;4801500;641500;4801500;0;0;0
131;a7_paca;641500_4804500;;0;1;641500;4804500;641500;4804500;0;0;0
132;a7_paca;641500_4807500;;0;1;641500;4807500;641500;4807500;0;0;0
133;a7_paca;641500_4810500;;0;1;641500;4810500;641500;4810500;0;0;0
134;a7_paca;641500_4813500;;0;1;641500;4813500;641500;4813500;0;0;0
135;a7_paca;641500_4816500;;0;1;641500;4816500;641500;4816500;0;0;0
136;a7_paca;641500_4819500;;0;1;641500;4819500;641500;4819500;0;0;0
137;a7_paca;641500_4822500;;0;1;641500;4822500;641500;4822500;0;0;0
138;a7_paca;641500_4825500;;0;1;641500;4825500;641500;4825500;0;0;0
139;a7_paca;641500_4828500;;0;1;641500;4828500;641500;4828500;0;0;0
140;a7_paca;641500_4831500;;0;1;641500;4831500;641500;4831500;0;0;0
141;a7_paca;641500_4834500;;0;1;641500;4834500;641500;4834500;0;0;0
142;a7_paca;641500_4837500;;0;1;641500;4837500;641500;4837500;0;0;0
143;a7_paca;641500_4840500;;0;1;641500;4840500;641500;4840500;0;0;0
144;a7_paca;641500_4843500;;0;1;641500;4843500;641500;4843500;0;0;0
145;a7_paca;641500_4846500;;0;1;641500;4846500;641500;4846500;0;0;0
146;a7_paca;641500_4849500;;0;1;641500;4849500;641500;4849500;0;0;0
147;a7_paca;641500_4852500;;0;1;641500;4852500;641500;4852500;0;0;0
148;a7_paca;641500_4855500;;0;1;641500;4855500;641500;4855500;0;0;0
149;a7_paca;641500_4858500;;0;1;641500;4858500;641500;4858500;0;0;0
150;a7_paca;641500_4861500;;0;1;641500;4861500;641500;4861500;0;0;0
151;a7_paca;641500_4864500;;0;1;641500;4864500;641500;4864500;0;0;0
152;a7_paca;641500_4867500;;0;1;641500;4867500;641500;4867500;0;0;0
153;a7_paca;641500_4870500;;0;1;641500;4870500;641500;4870500;0;0;0
154;a7_paca;641500_4873500;;0;1;641500;4873500;641500;4873500;0;0;0
155;a7_paca;641500_4876500;;0;1;641500;4876500;641500;4876500;0;0;0
156;a7_paca;641500_4879500;;0;1;641500;4879500;641500;4879500;0;0;0
157;a7_paca;641500_4882500;;1;1;641500;4882500;641500;4882500;0;0;0
158;a7_paca;641500_4885500;;0;1;641500;4885500;641500;4885500;0;0;0
159;a7_paca;641500_4888500;;1;1;641500;4888500;641500;4888500;0;0;0
160;a7_paca;641500_4891500;;1;1;641500;4891500;641500;4891500;0;0;0
161;a7_paca;641500_4894500;;1;1;641500;4894500;641500;4894500;0;0;0
162;a7_paca;641500_4897500;;0;1;641500;4897500;641500;4897500;0;0;0
163;a7_paca;641500_4900500;;0;1;641500;4900500;641500;4900500;0;0;0
164;a7_paca;641500_4903500;;1;1;641500;4903500;641500;4903500;0;0;0
165;a7_paca;641500_4906500;;1;1;641500;4906500;641500;4906500;0;0;0
166;a7_paca;641500_4909500;;0;1;641500;4909500;641500;4909500;0;0;0
167;a7_paca;641500_4912500;;0;1;641500;4912500;641500;4912500;0;0;0
168;a7_paca;641500_4915500;;0;1;641500;4915500;641500;4915500;0;0;0
169;a7_paca;644500_4792500;;0;1;644500;4792500;644500;4792500;0;0;0
170;a7_paca;644500_4795500;;0;1;644500;4795500;644500;4795500;0;0;0
171;a7_paca;644500_4798500;;0;1;644500;4798500;644500;4798500;0;0;0
172;a7_paca;644500_4801500;;0;1;644500;4801500;644500;4801500;0;0;0
173;a7_paca;644500_4804500;;0;1;644500;4804500;644500;4804500;0;0;0
174;a7_paca;644500_4807500;;0;1;644500;4807500;644500;4807500;0;0;0
175;a7_paca;644500_4810500;;0;1;644500;4810500;644500;4810500;0;0;0
176;a7_paca;644500_4813500;;0;1;644500;4813500;644500;4813500;0;0;0
177;a7_paca;644500_4816500;;0;1;644500;4816500;644500;4816500;0;0;0
178;a7_paca;644500_4819500;;0;1;644500;4819500;644500;4819500;0;0;0
179;a7_paca;644500_4822500;;0;1;644500;4822500;644500;4822500;0;0;0
180;a7_paca;644500_4825500;;0;1;644500;4825500;644500;4825500;0;0;0
181;a7_paca;644500_4828500;;0;1;644500;4828500;644500;4828500;0;0;0
182;a7_paca;644500_4831500;;0;1;644500;4831500;644500;4831500;0;0;0
183;a7_paca;644500_4834500;;0;1;644500;4834500;644500;4834500;0;0;0
184;a7_paca;644500_4837500;;0;1;644500;4837500;644500;4837500;0;0;0
185;a7_paca;644500_4840500;;0;1;644500;4840500;644500;4840500;0;0;0
186;a7_paca;644500_4843500;;0;1;644500;4843500;644500;4843500;0;0;0
187;a7_paca;644500_4846500;;0;1;644500;4846500;644500;4846500;0;0;0
188;a7_paca;644500_4849500;;0;1;644500;4849500;644500;4849500;0;0;0
189;a7_paca;644500_4852500;;0;1;644500;4852500;644500;4852500;0;0;0
190;a7_paca;644500_4855500;;0;1;644500;4855500;644500;4855500;0;0;0
191;a7_paca;644500_4858500;;0;1;644500;4858500;644500;4858500;0;0;0
192;a7_paca;644500_4861500;;0;1;644500;4861500;644500;4861500;0;0;0
193;a7_paca;644500_4864500;;0;1;644500;4864500;644500;4864500;0;0;0
194;a7_paca;644500_4867500;;0;1;644500;4867500;644500;4867500;0;0;0
195;a7_paca;644500_4870500;;0;1;644500;4870500;644500;4870500;0;0;0
196;a7_paca;644500_4873500;;0;1;644500;4873500;644500;4873500;0;0;0
197;a7_paca;644500_4876500;;0;1;644500;4876500;644500;4876500;0;0;0
198;a7_paca;644500_4879500;;0;1;644500;4879500;644500;4879500;0;0;0
199;a7_paca;644500_4882500;;1;1;644500;4882500;644500;4882500;0;0;0
200;a7_paca;644500_4885500;;1;1;644500;4885500;644500;4885500;0;0;0
201;a7_paca;644500_4888500;;1;1;644500;4888500;644500;4888500;0;0;0
202;a7_paca;644500_4891500;;1;1;644500;4891500;644500;4891500;0;0;0
203;a7_paca;644500_4894500;;1;1;644500;4894500;644500;4894500;0;0;0
204;a7_paca;644500_4897500;;1;1;644500;4897500;644500;4897500;0;0;0
205;a7_paca;644500_4900500;;0;1;644500;4900500;644500;4900500;0;0;0
206;a7_paca;644500_4903500;;1;1;644500;4903500;644500;4903500;0;0;0
207;a7_paca;644500_4906500;;0;1;644500;4906500;644500;4906500;0;0;0
208;a7_paca;644500_4909500;;0;1;644500;4909500;644500;4909500;0;0;0
209;a7_paca;644500_4912500;;0;1;644500;4912500;644500;4912500;0;0;0
210;a7_paca;644500_4915500;;0;1;644500;4915500;644500;4915500;0;0;0
211;a7_paca;647500_4792500;;0;1;647500;4792500;647500;4792500;0;0;0
212;a7_paca;647500_4795500;;0;1;647500;4795500;647500;4795500;0;0;0
213;a7_paca;647500_4798500;;0;1;647500;4798500;647500;4798500;0;0;0
214;a7_paca;647500_4801500;;0;1;647500;4801500;647500;4801500;0;0;0
215;a7_paca;647500_4804500;;0;1;647500;4804500;647500;4804500;0;0;0
216;a7_paca;647500_4807500;;0;1;647500;4807500;647500;4807500;0;0;0
217;a7_paca;647500_4810500;;0;1;647500;4810500;647500;4810500;0;0;0
218;a7_paca;647500_4813500;;0;1;647500;4813500;647500;4813500;0;0;0
219;a7_paca;647500_4816500;;0;1;647500;4816500;647500;4816500;0;0;0
220;a7_paca;647500_4819500;;0;1;647500;4819500;647500;4819500;0;0;0
221;a7_paca;647500_4822500;;0;1;647500;4822500;647500;4822500;0;0;0
222;a7_paca;647500_4825500;;0;1;647500;4825500;647500;4825500;0;0;0
223;a7_paca;647500_4828500;;0;1;647500;4828500;647500;4828500;0;0;0
224;a7_paca;647500_4831500;;0;1;647500;4831500;647500;4831500;0;0;0
225;a7_paca;647500_4834500;;0;1;647500;4834500;647500;4834500;0;0;0
226;a7_paca;647500_4837500;;0;1;647500;4837500;647500;4837500;0;0;0
227;a7_paca;647500_4840500;;0;1;647500;4840500;647500;4840500;0;0;0
228;a7_paca;647500_4843500;;0;1;647500;4843500;647500;4843500;0;0;0
229;a7_paca;647500_4846500;;0;1;647500;4846500;647500;4846500;0;0;0
230;a7_paca;647500_4849500;;0;1;647500;4849500;647500;4849500;0;0;0
231;a7_paca;647500_4852500;;0;1;647500;4852500;647500;4852500;0;0;0
232;a7_paca;647500_4855500;;0;1;647500;4855500;647500;4855500;0;0;0
233;a7_paca;647500_4858500;;0;1;647500;4858500;647500;4858500;0;0;0
234;a7_paca;647500_4861500;;1;1;647500;4861500;647500;4861500;0;0;0
235;a7_paca;647500_4864500;;1;1;647500;4864500;647500;4864500;0;0;0
236;a7_paca;647500_4867500;;1;1;647500;4867500;647500;4867500;0;0;0
237;a7_paca;647500_4870500;;1;1;647500;4870500;647500;4870500;0;0;0
238;a7_paca;647500_4873500;;0;1;647500;4873500;647500;4873500;0;0;0
239;a7_paca;647500_4876500;;1;1;647500;4876500;647500;4876500;0;0;0
240;a7_paca;647500_4879500;;1;1;647500;4879500;647500;4879500;0;0;0
241;a7_paca;647500_4882500;;1;1;647500;4882500;647500;4882500;0;0;0
242;a7_paca;647500_4885500;;1;1;647500;4885500;647500;4885500;0;0;0
243;a7_paca;647500_4888500;;1;1;647500;4888500;647500;4888500;0;0;0
244;a7_paca;647500_4891500;;1;1;647500;4891500;647500;4891500;0;0;0
245;a7_paca;647500_4894500;;0;1;647500;4894500;647500;4894500;0;0;0
246;a7_paca;647500_4897500;;0;1;647500;4897500;647500;4897500;0;0;0
247;a7_paca;647500_4900500;;0;1;647500;4900500;647500;4900500;0;0;0
248;a7_paca;647500_4903500;;0;1;647500;4903500;647500;4903500;0;0;0
249;a7_paca;647500_4906500;;0;1;647500;4906500;647500;4906500;0;0;0
250;a7_paca;647500_4909500;;0;1;647500;4909500;647500;4909500;0;0;0
251;a7_paca;647500_4912500;;0;1;647500;4912500;647500;4912500;0;0;0
252;a7_paca;647500_4915500;;0;1;647500;4915500;647500;4915500;0;0;0
253;a7_paca;650500_4792500;;0;1;650500;4792500;650500;4792500;0;0;0
254;a7_paca;650500_4795500;;0;1;650500;4795500;650500;4795500;0;0;0
255;a7_paca;650500_4798500;;0;1;650500;4798500;650500;4798500;0;0;0
256;a7_paca;650500_4801500;;0;1;650500;4801500;650500;4801500;0;0;0
257;a7_paca;650500_4804500;;0;1;650500;4804500;650500;4804500;0;0;0
258;a7_paca;650500_4807500;;0;1;650500;4807500;650500;4807500;0;0;0
259;a7_paca;650500_4810500;;0;1;650500;4810500;650500;4810500;0;0;0
260;a7_paca;650500_4813500;;0;1;650500;4813500;650500;4813500;0;0;0
261;a7_paca;650500_4816500;;0;1;650500;4816500;650500;4816500;0;0;0
262;a7_paca;650500_4819500;;0;1;650500;4819500;650500;4819500;0;0;0
263;a7_paca;650500_4822500;;0;1;650500;4822500;650500;4822500;0;0;0
264;a7_paca;650500_4825500;;0;1;650500;4825500;650500;4825500;0;0;0
265;a7_paca;650500_4828500;;0;1;650500;4828500;650500;4828500;0;0;0
266;a7_paca;650500_4831500;;0;1;650500;4831500;650500;4831500;0;0;0
267;a7_paca;650500_4834500;;0;1;650500;4834500;650500;4834500;0;0;0
268;a7_paca;650500_4837500;;0;1;650500;4837500;650500;4837500;0;0;0
269;a7_paca;650500_4840500;;0;1;650500;4840500;650500;4840500;0;0;0
270;a7_paca;650500_4843500;;0;1;650500;4843500;650500;4843500;0;0;0
271;a7_paca;650500_4846500;;0;1;650500;4846500;650500;4846500;0;0;0
272;a7_paca;650500_4849500;;0;1;650500;4849500;650500;4849500;0;0;0
273;a7_paca;650500_4852500;;0;1;650500;4852500;650500;4852500;0;0;0
274;a7_paca;650500_4855500;;0;1;650500;4855500;650500;4855500;0;0;0
275;a7_paca;650500_4858500;URBAINE;1;520;650500;4858500;649765;4.85963e+06;570;525;1
276;a7_paca;650500_4861500;URBAINE;1;3848;650500;4861500;650220;4.86088e+06;645;601;1
277;a7_paca;650500_4864500;URBAINE;1;4703;650500;4864500;650533;4.86448e+06;1066;993;1
278;a7_paca;650500_4867500;URBAINE;1;1;650500;4867500;650500;4867500;0;0;0
279;a7_paca;650500_4870500;URBAINE;1;1;650500;4870500;650500;4870500;0;0;0
280;a7_paca;650500_4873500;URBAINE;1;1;650500;4873500;650500;4873500;0;0;0
281;a7_paca;650500_4876500;URBAINE;1;1;650500;4876500;650500;4876500;0;0;0
282;a7_paca;650500_4879500;URBAINE;1;1;650500;4879500;650500;4879500;0;0;0
283;a7_paca;650500_4882500;URBAINE;1;1;650500;4882500;650500;4882500;0;0;0
284;a7_paca;650500_4885500;URBAINE;1;1;650500;4885500;650500;4885500;0;0;0
285;a7_paca;650500_4888500;URBAINE;1;1;650500;4888500;650500;4888500;0;0;0
286;a7_paca;650500_4891500;URBAINE;0;1;650500;4891500;650500;4891500;0;0;0
287;a7_paca;650500_4894500;URBAINE;0;1;650500;4894500;650500;4894500;0;0;0
288;a7_paca;650500_4897500;URBAINE;0;1;650500;4897500;650500;4897500;0;0;0
289;a7_paca;650500_4900500;URBAINE;0;1;650500;4900500;650500;4900500;0;0;0
290;a7_paca;650500_4903500;URBAINE;0;1;650500;4903500;650500;4903500;0;0;0
291;a7_paca;650500_4906500;URBAINE;0;1;650500;4906500;650500;4906500;0;0;0
292;a7_paca;650500_4909500;URBAINE;0;1;650500;4909500;650500;4909500;0;0;0
293;a7_paca;650500_4912500;URBAINE;0;1;650500;4912500;650500;4912500;0;0;0
294;a7_paca;650500_4915500;URBAINE;0;1;650500;4915500;650500;4915500;0;0;0
295;a7_paca;653500_4792500;URBAINE;0;1;653500;4792500;653500;4792500;0;0;0
296;a7_paca;653500_4795500;URBAINE;0;1;653500;4795500;653500;4795500;0;0;0
297;a7_paca;653500_4798500;URBAINE;0;1;653500;4798500;653500;4798500;0;0;0
298;a7_paca;653500_4801500;URBAINE;0;1;653500;4801500;653500;4801500;0;0;0
299;a7_paca;653500_4804500;URBAINE;0;1;653500;4804500;653500;4804500;0;0;0
300;a7_paca;653500_4807500;URBAINE;0;1;653500;4807500;653500;4807500;0;0;0
301;a7_paca;653500_4810500;URBAINE;0;1;653500;4810500;653500;4810500;0;0;0
302;a7_paca;653500_4813500;URBAINE;0;1;653500;4813500;653500;4813500;0;0;0
303;a7_paca;653500_4816500;URBAINE;0;1;653500;4816500;653500;4816500;0;0;0
304;a7_paca;653500_4819500;URBAINE;0;1;653500;4819500;653500;4819500;0;0;0
305;a7_paca;653500_4822500;URBAINE;0;1;653500;4822500;653500;4822500;0;0;0
306;a7_paca;653500_4825500;URBAINE;0;1;653500;4825500;653500;4825500;0;0;0
307;a7_paca;653500_4828500;URBAINE;0;1;653500;4828500;653500;4828500;0;0;0
308;a7_paca;653500_4831500;URBAINE;0;1;653500;4831500;653500;4831500;0;0;0
309;a7_paca;653500_4834500;URBAINE;0;1;653500;4834500;653500;4834500;0;0;0
310;a7_paca;653500_4837500;URBAINE;0;1;653500;4837500;653500;4837500;0;0;0
311;a7_paca;653500_4840500;URBAINE;0;1;653500;4840500;653500;4840500;0;0;0
312;a7_paca;653500_4843500;URBAINE;0;1;653500;4843500;653500;4843500;0;0;0
313;a7_paca;653500_4846500;URBAINE;0;1;653500;4846500;653500;4846500;0;0;0
314;a7_paca;653500_4849500;URBAINE;0;1;653500;4849500;653500;4849500;0;0;0
315;a7_paca;653500_4852500;URBAINE;0;1;653500;4852500;653500;4852500;0;0;0
316;a7_paca;653500_4855500;URBAINE;1;1;653500;4855500;653500;4855500;0;0;0
317;a7_paca;653500_4858500;URBAINE;1;7765;653500;4858500;653542;4.8587e+06;822;773;1
318;a7_paca;653500_4861500;URBAINE;1;12952;653500;4861500;653588;4.86132e+06;975;924;1
319;a7_paca;653500_4864500;URBAINE;1;3096;653500;4864500;653592;4.8645e+06;1215;1145;1
320;a7_paca;653500_4867500;URBAINE;1;1;653500;4867500;653500;4867500;0;0;0
321;a7_paca;653500_4870500;URBAINE;1;1;653500;4870500;653500;4870500;0;0;0
322;a7_paca;653500_4873500;URBAINE;1;1;653500;4873500;653500;4873500;0;0;0
323;a7_paca;653500_4876500;URBAINE;1;1;653500;4876500;653500;4876500;0;0;0
324;a7_paca;653500_4879500;URBAINE;1;1;653500;4879500;653500;4879500;0;0;0
325;a7_paca;653500_4882500;URBAINE;0;1;653500;4882500;653500;4882500;0;0;0
326;a7_paca;653500_4885500;URBAINE;1;1;653500;4885500;653500;4885500;0;0;0
327;a7_paca;653500_4888500;URBAINE;1;1;653500;4888500;653500;4888500;0;0;0
328;a7_paca;653500_4891500;URBAINE;0;1;653500;4891500;653500;4891500;0;0;0
329;a7_paca;653500_4894500;URBAINE;0;1;653500;4894500;653500;4894500;0;0;0
330;a7_paca;653500_4897500;URBAINE;0;1;653500;4897500;653500;4897500;0;0;0
331;a7_paca;653500_4900500;URBAINE;0;1;653500;4900500;653500;4900500;0;0;0
332;a7_paca;653500_4903500;URBAINE;0;1;653500;4903500;653500;4903500;0;0;0
333;a7_paca;653500_4906500;URBAINE;0;1;653500;4906500;653500;4906500;0;0;0
334;a7_paca;653500_4909500;URBAINE;0;1;653500;4909500;653500;4909500;0;0;0
335;a7_paca;653500_4912500;URBAINE;0;1;653500;4912500;653500;4912500;0;0;0
336;a7_paca;653500_4915500;URBAINE;0;1;653500;4915500;653500;4915500;0;0;0
337;a7_paca;656500_4792500;URBAINE;0;1;656500;4792500;656500;4792500;0;0;0
338;a7_paca;656500_4795500;URBAINE;0;1;656500;4795500;656500;4795500;0;0;0
339;a7_paca;656500_4798500;URBAINE;0;1;656500;4798500;656500;4798500;0;0;0
