i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
4556	08/07/2008	19:00	2.90	50.0	1.61	19.70	2458.9	0.31	7.28	5.0	13.07	-207.27	-0.035	1.01e-03	4.09e-04
4557	08/07/2008	20:00	1.00	350.0	1.00	18.60	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
4558	08/07/2008	21:00	1.00	360.0	1.00	17.20	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.96e-04
4559	08/07/2008	22:00	1.40	340.0	1.00	17.00	107.7	0.12	10.21	3.0	-3.94	90.00	0.027	0.00e+00	3.95e-04
4560	08/07/2008	23:00	1.00	0.0	1.00	15.90	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.89e-04
4561	09/07/2008	00:00	1.00	0.0	1.00	15.90	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.89e-04
4562	09/07/2008	01:00	1.00	210.0	1.00	15.00	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.84e-04
4563	09/07/2008	02:00	1.00	220.0	1.00	14.30	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.80e-04
4564	09/07/2008	03:00	1.00	150.0	1.00	13.50	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.76e-04
4565	09/07/2008	04:00	1.20	150.0	1.00	13.00	98.7	0.11	10.99	1.0	-2.67	90.00	0.021	0.00e+00	3.73e-04
4566	09/07/2008	05:00	1.00	180.0	1.00	13.20	343.7	0.12	12.60	2.0	3.21	-46.55	-0.022	1.16e-03	3.74e-04
4567	09/07/2008	06:00	1.00	0.0	1.00	15.70	543.3	0.19	11.37	1.0	59.08	-9.99	-0.261	3.42e-03	3.88e-04
4568	09/07/2008	07:00	1.00	360.0	1.00	17.90	773.8	0.20	11.46	1.0	115.66	-6.42	-0.477	5.33e-03	3.99e-04
4569	09/07/2008	08:00	2.00	20.0	1.32	20.00	1022.6	0.33	8.12	1.0	166.43	-18.77	-0.428	6.85e-03	4.11e-04
4570	09/07/2008	09:00	1.90	70.0	1.25	20.90	1266.5	0.32	8.36	1.0	209.66	-14.44	-0.547	7.96e-03	4.16e-04
4571	09/07/2008	10:00	1.50	330.0	1.00	22.70	1498.9	0.28	9.43	2.0	242.27	-8.34	-0.727	8.62e-03	4.26e-04
4572	09/07/2008	11:00	2.00	360.0	1.31	23.00	1715.5	0.34	8.17	1.0	261.24	-13.71	-0.648	9.06e-03	4.27e-04
4573	09/07/2008	12:00	1.60	360.0	1.04	24.30	1911.0	0.30	9.14	1.0	266.34	-8.84	-0.764	9.17e-03	4.34e-04
4574	09/07/2008	13:00	1.40	360.0	1.00	24.70	2083.4	0.27	9.78	1.0	258.76	-7.03	-0.810	9.06e-03	4.37e-04
4575	09/07/2008	14:00	1.70	60.0	1.11	25.50	2230.6	0.31	8.86	1.0	237.29	-10.71	-0.666	8.68e-03	4.41e-04
4576	09/07/2008	15:00	2.10	340.0	1.38	25.90	2350.7	0.35	7.95	1.0	204.52	-17.90	-0.509	7.96e-03	4.43e-04
4577	09/07/2008	16:00	2.10	60.0	1.38	26.00	2442.0	0.34	7.92	1.0	162.36	-21.07	-0.413	6.85e-03	4.44e-04
4578	09/07/2008	17:00	1.90	60.0	1.26	26.30	2503.8	0.31	8.30	1.0	113.34	-22.25	-0.320	5.33e-03	4.46e-04
4579	09/07/2008	18:00	2.20	60.0	1.29	25.90	2536.5	0.29	8.20	1.0	60.77	-35.95	-0.180	3.42e-03	4.43e-04
4580	09/07/2008	19:00	2.50	90.0	1.39	24.60	2540.6	0.27	7.83	1.0	7.21	-238.49	-0.023	1.17e-03	4.36e-04
4581	09/07/2008	20:00	2.10	120.0	1.16	21.90	135.2	0.18	8.40	1.0	-11.07	90.00	0.052	0.00e+00	4.21e-04
4582	09/07/2008	21:00	1.00	200.0	1.00	20.30	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	4.12e-04
4583	09/07/2008	22:00	1.00	150.0	1.00	19.30	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	4.07e-04
4584	09/07/2008	23:00	1.20	180.0	1.00	18.10	98.7	0.11	10.99	2.0	-2.67	90.00	0.021	0.00e+00	4.00e-04
4585	10/07/2008	00:00	1.20	160.0	1.00	17.30	98.7	0.11	10.99	2.0	-2.67	90.00	0.021	0.00e+00	3.96e-04
4586	10/07/2008	01:00	1.00	160.0	1.00	16.50	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.92e-04
4587	10/07/2008	02:00	1.30	160.0	1.00	15.50	103.3	0.11	10.58	2.0	-3.27	90.00	0.024	0.00e+00	3.87e-04
4588	10/07/2008	03:00	1.00	0.0	1.00	15.50	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.87e-04
4589	10/07/2008	04:00	1.20	160.0	1.00	14.70	98.7	0.11	10.99	2.0	-2.67	90.00	0.021	0.00e+00	3.82e-04
4590	10/07/2008	05:00	1.00	180.0	1.00	15.10	314.4	0.11	12.35	1.0	0.55	-206.46	-0.004	1.14e-03	3.84e-04
4591	10/07/2008	06:00	1.60	180.0	1.04	18.30	720.1	0.25	9.15	1.0	58.75	-23.40	-0.197	3.40e-03	4.02e-04
4592	10/07/2008	07:00	1.90	190.0	1.26	20.30	910.0	0.31	8.30	1.0	114.28	-22.12	-0.316	5.32e-03	4.12e-04
4593	10/07/2008	08:00	1.00	170.0	1.00	22.40	1120.2	0.21	11.50	0.0	161.30	-5.17	-0.649	6.85e-03	4.24e-04
4594	10/07/2008	09:00	1.00	130.0	1.00	24.80	1339.5	0.22	11.53	0.0	202.36	-4.48	-0.799	7.96e-03	4.37e-04
4595	10/07/2008	10:00	1.00	10.0	1.00	26.20	1557.5	0.22	11.55	1.0	236.18	-4.06	-0.920	8.67e-03	4.45e-04
4596	10/07/2008	11:00	1.30	300.0	1.00	27.80	1763.8	0.26	10.14	1.0	254.49	-6.20	-0.844	9.05e-03	4.54e-04
4597	10/07/2008	12:00	2.20	190.0	1.44	28.70	1954.0	0.37	7.78	1.0	260.26	-16.58	-0.619	9.17e-03	4.59e-04
4598	10/07/2008	13:00	2.00	190.0	1.31	29.50	2122.4	0.34	8.16	1.0	252.63	-14.03	-0.643	9.05e-03	4.64e-04
4599	10/07/2008	14:00	2.30	190.0	1.51	30.10	2267.0	0.37	7.60	1.0	232.36	-19.62	-0.545	8.67e-03	4.67e-04
4600	10/07/2008	15:00	3.20	160.0	2.05	30.70	2386.6	0.45	6.50	1.0	200.73	-41.40	-0.386	7.95e-03	4.71e-04
4601	10/07/2008	16:00	3.40	180.0	2.06	30.80	2478.1	0.45	6.48	1.0	160.11	-49.51	-0.313	6.84e-03	4.71e-04
4602	10/07/2008	17:00	2.70	180.0	1.66	30.20	2540.2	0.37	7.22	1.0	112.84	-39.73	-0.266	5.32e-03	4.68e-04
4603	10/07/2008	18:00	3.00	160.0	1.67	29.70	2573.9	0.35	7.19	1.0	61.71	-63.05	-0.152	3.40e-03	4.65e-04
4604	10/07/2008	19:00	2.30	140.0	1.28	27.90	2579.0	0.25	8.19	1.0	9.16	-154.00	-0.032	1.14e-03	4.55e-04
4605	10/07/2008	20:00	2.50	130.0	1.37	25.10	148.8	0.21	7.72	2.0	-17.35	90.00	0.070	0.00e+00	4.39e-04
4606	10/07/2008	21:00	2.70	210.0	1.47	25.60	155.2	0.23	7.44	2.0	-21.18	90.00	0.079	0.00e+00	4.42e-04
4607	10/07/2008	22:00	4.70	190.0	2.60	25.10	291.0	0.44	5.64	2.0	-44.35	166.07	0.087	0.00e+00	4.39e-04
4608	10/07/2008	23:00	4.10	180.0	2.25	24.00	223.6	0.36	6.04	2.0	-37.10	114.92	0.087	0.00e+00	4.33e-04
4609	11/07/2008	00:00	3.10	190.0	1.68	22.90	167.3	0.26	6.96	3.0	-25.79	90.00	0.084	0.00e+00	4.27e-04
4610	11/07/2008	01:00	1.60	240.0	1.00	22.40	116.2	0.14	9.57	3.0	-5.52	90.00	0.034	0.00e+00	4.24e-04
4611	11/07/2008	02:00	1.70	160.0	1.00	21.20	120.2	0.15	9.30	3.0	-6.45	90.00	0.037	0.00e+00	4.17e-04
4612	11/07/2008	03:00	2.80	190.0	1.52	21.70	158.3	0.24	7.31	3.0	-23.28	90.00	0.083	0.00e+00	4.20e-04
4613	11/07/2008	04:00	2.70	170.0	1.47	21.20	155.2	0.23	7.44	3.0	-21.18	90.00	0.078	0.00e+00	4.17e-04
4614	11/07/2008	05:00	3.20	170.0	1.78	21.00	978.3	0.34	6.91	3.0	9.13	-377.49	-0.023	1.09e-03	4.16e-04
4615	11/07/2008	06:00	2.50	180.0	1.42	21.70	1063.8	0.31	7.80	3.0	62.78	-43.53	-0.170	3.29e-03	4.20e-04
4616	11/07/2008	07:00	4.30	210.0	2.37	23.50	1362.8	0.47	6.01	7.0	69.11	-134.82	-0.125	2.78e-03	4.30e-04
4617	11/07/2008	08:00	3.20	240.0	1.82	24.50	1457.4	0.39	6.89	7.0	95.33	-55.13	-0.209	3.58e-03	4.35e-04
4618	11/07/2008	09:00	3.50	210.0	2.18	25.30	1634.6	0.47	6.30	4.0	197.71	-47.97	-0.358	7.38e-03	4.40e-04
4619	11/07/2008	10:00	7.00	180.0	3.88	27.20	2197.3	0.76	4.70	3.0	234.09	-166.82	-0.266	8.44e-03	4.51e-04
4620	11/07/2008	11:00	7.90	190.0	4.36	27.50	2444.2	0.85	4.42	3.0	253.34	-212.17	-0.259	8.81e-03	4.52e-04
4621	11/07/2008	12:00	9.20	200.0	5.07	27.60	2794.8	0.97	4.10	4.0	250.61	-320.65	-0.224	8.52e-03	4.53e-04
4622	11/07/2008	13:00	7.60	190.0	4.19	26.20	2873.7	0.80	4.51	7.0	144.94	-314.16	-0.156	4.74e-03	4.45e-04
4623	11/07/2008	14:00	3.60	300.0	2.00	23.50	2881.0	0.38	6.52	8.0	13.68	-358.47	-0.031	2.17e-03	4.30e-04
4624	11/07/2008	15:00	7.60	320.0	4.23	21.20	2895.9	0.78	4.47	8.0	12.09	-3498.15	-0.013	1.99e-03	4.17e-04
4625	11/07/2008	16:00	2.50	310.0	1.39	20.60	2899.5	0.27	7.83	8.0	7.41	-232.56	-0.023	1.71e-03	4.14e-04
4626	11/07/2008	17:00	1.60	40.0	1.00	21.80	2900.0	0.17	9.72	8.0	0.83	-521.19	-0.004	1.33e-03	4.21e-04
4627	11/07/2008	18:00	5.50	350.0	3.08	20.70	1008.1	0.56	5.23	8.0	-5.15	3098.80	0.008	8.45e-04	4.15e-04
4628	11/07/2008	19:00	2.90	10.0	1.66	19.50	224.2	0.28	7.05	8.0	-11.69	164.36	0.035	2.79e-04	4.08e-04
4629	11/07/2008	20:00	1.70	10.0	1.00	19.00	120.2	0.15	9.30	8.0	-6.45	90.00	0.037	0.00e+00	4.05e-04
4630	11/07/2008	21:00	1.00	40.0	1.00	19.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.06e-04
4631	11/07/2008	22:00	1.50	110.0	1.00	18.80	112.0	0.13	9.88	8.0	-4.69	90.00	0.030	0.00e+00	4.04e-04
4632	11/07/2008	23:00	1.00	10.0	1.00	18.50	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
4633	12/07/2008	00:00	1.00	330.0	1.00	18.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
4634	12/07/2008	01:00	1.00	320.0	1.00	18.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
4635	12/07/2008	02:00	1.00	0.0	1.00	18.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.02e-04
4636	12/07/2008	03:00	1.00	360.0	1.00	18.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.02e-04
4637	12/07/2008	04:00	1.80	40.0	1.00	18.00	124.1	0.16	9.05	8.0	-7.46	90.00	0.040	0.00e+00	4.00e-04
4638	12/07/2008	05:00	1.00	10.0	1.00	17.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	2.72e-04	3.98e-04
4639	12/07/2008	06:00	2.20	20.0	1.21	17.30	729.2	0.25	8.44	8.0	19.91	-71.68	-0.066	8.40e-04	3.96e-04
4640	12/07/2008	07:00	2.90	360.0	1.60	17.40	944.2	0.33	7.34	8.0	34.18	-90.63	-0.087	1.32e-03	3.97e-04
4641	12/07/2008	08:00	2.30	20.0	1.29	18.30	1011.4	0.29	8.18	8.0	47.62	-43.14	-0.140	1.71e-03	4.02e-04
4642	12/07/2008	09:00	3.50	10.0	2.00	19.10	1233.5	0.43	6.57	7.0	119.24	-57.93	-0.235	4.16e-03	4.06e-04
4643	12/07/2008	10:00	3.30	360.0	2.12	20.10	1452.5	0.47	6.39	5.0	216.05	-42.12	-0.389	7.35e-03	4.11e-04
4644	12/07/2008	11:00	3.30	340.0	2.09	21.30	1628.3	0.46	6.43	6.0	198.88	-43.67	-0.365	6.50e-03	4.18e-04
4645	12/07/2008	12:00	2.20	30.0	1.44	22.20	1787.0	0.36	7.76	6.0	203.10	-19.74	-0.484	6.58e-03	4.23e-04
4646	12/07/2008	13:00	3.20	10.0	1.95	22.00	1895.4	0.43	6.66	7.0	146.75	-46.63	-0.293	4.74e-03	4.22e-04
4647	12/07/2008	14:00	2.20	60.0	1.45	21.70	1988.9	0.34	7.73	7.0	135.86	-26.33	-0.336	4.54e-03	4.20e-04
4648	12/07/2008	15:00	2.40	10.0	1.33	20.20	1998.2	0.26	8.04	8.0	12.91	-127.45	-0.041	1.98e-03	4.12e-04
4649	12/07/2008	16:00	1.00	60.0	1.00	19.90	2028.4	0.18	11.34	6.0	46.51	-11.74	-0.214	4.90e-03	4.10e-04
4650	12/07/2008	17:00	1.90	100.0	1.25	20.30	2087.3	0.30	8.33	6.0	91.26	-25.39	-0.260	3.80e-03	4.12e-04
4651	12/07/2008	18:00	2.10	140.0	1.18	19.70	2112.2	0.26	8.58	7.0	39.27	-40.39	-0.126	1.76e-03	4.09e-04
4652	12/07/2008	19:00	1.70	170.0	1.00	19.00	2119.3	0.20	9.62	6.0	10.94	-62.24	-0.047	7.82e-04	4.05e-04
4653	12/07/2008	20:00	1.40	240.0	1.00	18.80	107.7	0.12	10.21	7.0	-3.94	90.00	0.027	0.00e+00	4.04e-04
4654	12/07/2008	21:00	1.00	0.0	1.00	18.50	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
4655	12/07/2008	22:00	1.20	160.0	1.00	18.20	98.7	0.11	10.99	7.0	-2.67	90.00	0.021	0.00e+00	4.01e-04
4656	12/07/2008	23:00	1.00	0.0	1.00	18.00	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	4.00e-04
4657	13/07/2008	00:00	2.30	350.0	1.26	18.00	142.1	0.20	8.04	8.0	-10.58	90.00	0.045	0.00e+00	4.00e-04
4658	13/07/2008	01:00	3.30	330.0	1.82	16.20	198.7	0.29	6.71	7.0	-19.65	115.10	0.056	0.00e+00	3.90e-04
4659	13/07/2008	02:00	2.50	350.0	1.37	15.60	148.8	0.21	7.72	7.0	-14.27	90.00	0.056	0.00e+00	3.87e-04
4660	13/07/2008	03:00	3.20	350.0	1.79	15.20	218.2	0.30	6.80	8.0	-16.02	142.50	0.045	0.00e+00	3.85e-04
4661	13/07/2008	04:00	1.30	360.0	1.00	14.90	103.3	0.11	10.58	8.0	-3.27	90.00	0.024	0.00e+00	3.83e-04
4662	13/07/2008	05:00	1.00	0.0	1.00	15.00	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	2.65e-04	3.84e-04
4663	13/07/2008	06:00	1.00	0.0	1.00	15.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	8.34e-04	3.86e-04
4664	13/07/2008	07:00	1.00	350.0	1.00	16.30	552.0	0.19	11.39	7.0	68.15	-9.08	-0.297	2.76e-03	3.91e-04
4665	13/07/2008	08:00	3.80	300.0	2.12	17.10	1267.0	0.44	6.38	7.0	96.01	-77.97	-0.183	3.57e-03	3.95e-04
4666	13/07/2008	09:00	2.80	20.0	1.55	15.70	1320.2	0.33	7.46	7.0	50.27	-62.46	-0.127	4.15e-03	3.88e-04
4667	13/07/2008	10:00	3.00	360.0	1.85	17.90	1454.5	0.41	6.85	7.0	137.79	-43.32	-0.284	4.53e-03	3.99e-04
4668	13/07/2008	11:00	3.60	350.0	2.28	19.00	1659.3	0.50	6.15	5.0	235.53	-46.73	-0.397	7.67e-03	4.05e-04
4669	13/07/2008	12:00	3.40	360.0	2.04	19.20	1779.2	0.44	6.51	7.0	152.19	-50.35	-0.289	4.80e-03	4.06e-04
4670	13/07/2008	13:00	2.10	10.0	1.39	20.30	1886.1	0.33	7.92	7.0	147.59	-22.56	-0.372	4.74e-03	4.12e-04
4671	13/07/2008	14:00	2.50	40.0	1.62	21.00	1980.3	0.37	7.31	7.0	136.01	-33.00	-0.311	4.53e-03	4.16e-04
4672	13/07/2008	15:00	6.00	360.0	3.31	19.80	2067.5	0.64	5.08	7.0	118.73	-199.67	-0.155	4.15e-03	4.10e-04
4673	13/07/2008	16:00	4.80	330.0	2.66	16.30	2094.8	0.51	5.66	7.0	36.26	-320.14	-0.059	3.57e-03	3.91e-04
4674	13/07/2008	17:00	2.50	30.0	1.38	17.60	2108.0	0.28	7.90	7.0	19.98	-97.60	-0.060	2.76e-03	3.98e-04
4675	13/07/2008	18:00	3.90	10.0	2.16	16.80	2133.9	0.42	6.30	7.0	38.14	-174.86	-0.075	1.75e-03	3.94e-04
4676	13/07/2008	19:00	5.10	350.0	2.84	16.70	2143.9	0.53	5.46	7.0	8.08	-1612.37	-0.013	5.56e-04	3.93e-04
4677	13/07/2008	20:00	4.70	340.0	2.63	16.00	372.5	0.46	5.63	7.0	-30.56	277.87	0.056	0.00e+00	3.89e-04
4678	13/07/2008	21:00	2.80	310.0	1.52	14.70	158.3	0.24	7.31	7.0	-15.97	90.00	0.056	0.00e+00	3.82e-04
4679	13/07/2008	22:00	2.10	340.0	1.16	14.70	135.2	0.18	8.40	6.0	-11.07	90.00	0.051	0.00e+00	3.82e-04
4680	13/07/2008	23:00	3.30	340.0	1.79	14.70	173.0	0.28	6.76	6.0	-21.79	90.00	0.065	0.00e+00	3.82e-04
4681	14/07/2008	00:00	1.90	340.0	1.05	14.10	127.9	0.16	8.82	6.0	-8.56	90.00	0.043	0.00e+00	3.79e-04
4682	14/07/2008	01:00	2.20	300.0	1.21	13.70	138.7	0.19	8.21	6.0	-12.48	90.00	0.055	0.00e+00	3.77e-04
4683	14/07/2008	02:00	2.50	310.0	1.37	13.30	148.8	0.21	7.72	6.0	-16.75	90.00	0.065	0.00e+00	3.75e-04
4684	14/07/2008	03:00	1.50	340.0	1.00	13.00	112.0	0.13	9.88	6.0	-4.69	90.00	0.030	0.00e+00	3.73e-04
4685	14/07/2008	04:00	3.40	320.0	1.85	13.20	181.8	0.29	6.65	6.0	-22.84	95.47	0.065	0.00e+00	3.74e-04
4686	14/07/2008	05:00	1.20	330.0	1.00	12.80	409.0	0.14	11.49	4.0	4.93	-51.10	-0.029	9.59e-04	3.72e-04
4687	14/07/2008	06:00	2.50	340.0	1.42	13.90	900.0	0.31	7.81	3.0	60.54	-44.32	-0.160	3.23e-03	3.78e-04
4688	14/07/2008	07:00	3.60	350.0	2.04	15.10	1251.7	0.43	6.50	3.0	117.24	-61.57	-0.224	5.12e-03	3.84e-04
4689	14/07/2008	08:00	5.60	350.0	3.11	16.80	1791.8	0.62	5.25	3.0	168.41	-125.74	-0.226	6.62e-03	3.94e-04
4690	14/07/2008	09:00	5.20	350.0	2.93	18.40	1949.3	0.60	5.41	2.0	212.46	-90.33	-0.297	7.87e-03	4.02e-04
4691	14/07/2008	10:00	5.80	10.0	3.26	19.50	2117.6	0.66	5.13	2.0	245.17	-103.82	-0.313	8.59e-03	4.08e-04
4692	14/07/2008	11:00	6.30	20.0	3.52	20.10	2285.3	0.71	4.93	3.0	262.98	-118.79	-0.314	8.79e-03	4.11e-04
4693	14/07/2008	12:00	6.40	10.0	3.57	20.70	2439.6	0.71	4.90	4.0	259.27	-124.38	-0.307	8.50e-03	4.15e-04
4694	14/07/2008	13:00	6.90	20.0	3.83	21.50	2582.2	0.76	4.73	4.0	251.27	-152.15	-0.282	8.39e-03	4.19e-04
4695	14/07/2008	14:00	6.10	350.0	3.41	20.90	2709.8	0.68	5.02	2.0	243.05	-116.79	-0.300	8.59e-03	4.16e-04
4696	14/07/2008	15:00	6.50	350.0	3.60	22.20	2816.5	0.71	4.88	2.0	207.88	-152.87	-0.249	7.87e-03	4.23e-04
4697	14/07/2008	16:00	5.90	360.0	3.27	22.20	2897.6	0.65	5.12	2.0	164.48	-145.41	-0.216	6.75e-03	4.23e-04
4698	14/07/2008	17:00	5.90	10.0	3.26	22.40	2953.7	0.63	5.12	2.0	113.88	-198.17	-0.153	5.22e-03	4.24e-04
4699	14/07/2008	18:00	5.50	360.0	3.04	21.80	2983.8	0.58	5.29	2.0	59.62	-293.70	-0.087	3.29e-03	4.21e-04
4700	14/07/2008	19:00	3.80	360.0	2.12	20.60	2986.9	0.40	6.32	2.0	4.39	-1244.77	-0.009	1.03e-03	4.14e-04
4701	14/07/2008	20:00	3.00	350.0	1.63	19.10	164.3	0.25	7.07	1.0	-27.02	90.00	0.089	0.00e+00	4.06e-04
4702	14/07/2008	21:00	2.70	350.0	1.47	18.30	155.2	0.23	7.44	1.0	-21.18	90.00	0.077	0.00e+00	4.02e-04
4703	14/07/2008	22:00	3.20	340.0	1.73	17.40	170.2	0.27	6.86	1.0	-28.92	90.00	0.089	0.00e+00	3.97e-04
4704	14/07/2008	23:00	3.80	340.0	2.05	16.60	186.7	0.32	6.31	1.0	-34.24	90.00	0.089	0.00e+00	3.92e-04
4705	15/07/2008	00:00	3.30	340.0	1.79	16.30	173.0	0.28	6.76	1.0	-29.91	90.00	0.089	0.00e+00	3.91e-04
4706	15/07/2008	01:00	3.00	340.0	1.63	15.40	164.3	0.25	7.07	0.0	-27.58	90.00	0.090	0.00e+00	3.86e-04
4707	15/07/2008	02:00	2.90	350.0	1.58	15.30	161.3	0.25	7.19	0.0	-25.51	90.00	0.086	0.00e+00	3.86e-04
4708	15/07/2008	03:00	2.50	350.0	1.37	14.10	148.8	0.21	7.72	0.0	-17.35	90.00	0.067	0.00e+00	3.79e-04
4709	15/07/2008	04:00	1.00	0.0	1.00	13.60	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.77e-04
4710	15/07/2008	05:00	1.00	0.0	1.00	13.20	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	1.00e-03	3.74e-04
4711	15/07/2008	06:00	2.10	330.0	1.22	16.20	794.9	0.28	8.44	0.0	52.46	-35.25	-0.159	3.29e-03	3.90e-04
4712	15/07/2008	07:00	1.70	330.0	1.13	17.50	961.1	0.28	8.78	0.0	109.66	-18.22	-0.325	5.24e-03	3.97e-04
4713	15/07/2008	08:00	1.80	350.0	1.19	18.80	1163.0	0.31	8.56	0.0	161.70	-15.55	-0.445	6.78e-03	4.04e-04
4714	15/07/2008	09:00	2.60	360.0	1.71	20.20	1382.7	0.40	7.13	1.0	208.05	-27.27	-0.439	7.90e-03	4.12e-04
4715	15/07/2008	10:00	4.00	350.0	2.46	22.30	1604.1	0.53	5.92	1.0	239.19	-54.84	-0.384	8.63e-03	4.23e-04
4716	15/07/2008	11:00	4.70	360.0	2.78	23.10	1815.1	0.58	5.56	1.0	259.04	-68.25	-0.378	9.02e-03	4.28e-04
4717	15/07/2008	12:00	4.30	350.0	2.63	23.90	2006.2	0.56	5.72	1.0	264.95	-59.02	-0.404	9.14e-03	4.32e-04
4718	15/07/2008	13:00	4.10	360.0	2.53	24.40	2173.5	0.54	5.84	0.0	254.37	-55.66	-0.401	9.03e-03	4.35e-04
4719	15/07/2008	14:00	4.00	360.0	2.45	25.10	2315.8	0.53	5.93	0.0	232.83	-55.39	-0.380	8.64e-03	4.39e-04
4720	15/07/2008	15:00	3.60	10.0	2.23	25.20	2431.0	0.48	6.23	0.0	200.00	-49.87	-0.356	7.91e-03	4.39e-04
4721	15/07/2008	16:00	4.10	350.0	2.34	25.40	2518.7	0.49	6.07	0.0	157.26	-67.22	-0.274	6.78e-03	4.41e-04
4722	15/07/2008	17:00	3.40	360.0	1.93	25.30	2576.5	0.41	6.68	0.0	107.70	-57.87	-0.224	5.24e-03	4.40e-04
4723	15/07/2008	18:00	4.20	350.0	2.32	24.80	2606.6	0.46	6.08	0.0	54.30	-155.84	-0.102	3.29e-03	4.37e-04
4724	15/07/2008	19:00	2.70	360.0	1.52	23.70	805.7	0.28	7.47	0.0	-0.01	212079.30	0.000	1.00e-03	4.31e-04
4725	15/07/2008	20:00	2.00	10.0	1.10	22.20	131.6	0.17	8.60	0.0	-9.77	90.00	0.048	0.00e+00	4.23e-04
4726	15/07/2008	21:00	1.80	360.0	1.00	20.90	124.1	0.16	9.05	0.0	-7.46	90.00	0.041	0.00e+00	4.16e-04
4727	15/07/2008	22:00	1.30	270.0	1.00	19.70	103.3	0.11	10.58	0.0	-3.27	90.00	0.024	0.00e+00	4.09e-04
4728	15/07/2008	23:00	1.00	230.0	1.00	18.00	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	4.00e-04
4729	16/07/2008	00:00	1.50	200.0	1.00	17.00	112.0	0.13	9.88	0.0	-4.69	90.00	0.030	0.00e+00	3.95e-04
4730	16/07/2008	01:00	1.90	210.0	1.05	16.10	127.9	0.16	8.82	0.0	-8.56	90.00	0.043	0.00e+00	3.90e-04
4731	16/07/2008	02:00	1.00	140.0	1.00	15.00	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.84e-04
4732	16/07/2008	03:00	1.00	170.0	1.00	14.30	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.80e-04
4733	16/07/2008	04:00	1.00	170.0	1.00	13.80	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.78e-04
4734	16/07/2008	05:00	1.10	180.0	1.00	14.10	93.9	0.10	11.46	1.0	-2.15	90.00	0.018	9.69e-04	3.79e-04
4735	16/07/2008	06:00	1.20	190.0	1.00	16.90	605.6	0.21	10.37	1.0	54.99	-14.87	-0.219	3.26e-03	3.94e-04
4736	16/07/2008	07:00	1.00	0.0	1.00	19.20	812.6	0.20	11.46	1.0	111.47	-6.57	-0.464	5.22e-03	4.06e-04
4737	16/07/2008	08:00	1.00	340.0	1.00	21.90	1043.1	0.21	11.50	1.0	161.75	-5.17	-0.650	6.77e-03	4.21e-04
4738	16/07/2008	09:00	1.50	40.0	1.00	24.10	1277.5	0.28	9.42	1.0	203.38	-9.37	-0.625	7.89e-03	4.33e-04
4739	16/07/2008	10:00	2.80	350.0	1.83	24.30	1508.4	0.43	6.88	1.0	236.17	-28.99	-0.474	8.62e-03	4.34e-04
4740	16/07/2008	11:00	2.70	60.0	1.76	25.40	1723.0	0.42	7.02	1.0	255.40	-25.40	-0.524	9.02e-03	4.41e-04
4741	16/07/2008	12:00	2.00	20.0	1.31	26.50	1916.1	0.34	8.17	1.0	260.92	-13.73	-0.655	9.14e-03	4.47e-04
4742	16/07/2008	13:00	3.10	20.0	2.02	26.70	2089.2	0.46	6.54	1.0	253.73	-34.04	-0.476	9.02e-03	4.48e-04
4743	16/07/2008	14:00	3.40	20.0	2.18	27.60	2236.9	0.48	6.29	1.0	232.48	-42.78	-0.417	8.62e-03	4.53e-04
