i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
935	08/02/2008	22:00	1.00	220.0	1.00	1.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.19e-04
936	08/02/2008	23:00	1.00	170.0	1.00	1.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.16e-04
937	09/02/2008	00:00	1.00	170.0	1.00	0.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.13e-04
938	09/02/2008	01:00	1.00	0.0	1.00	-0.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.11e-04
939	09/02/2008	02:00	1.00	210.0	1.00	-0.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.09e-04
940	09/02/2008	03:00	1.10	200.0	1.00	-0.50	93.9	0.10	11.46	0.0	-2.17	90.00	0.017	0.00e+00	3.09e-04
941	09/02/2008	04:00	1.00	0.0	1.00	-1.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.06e-04
942	09/02/2008	05:00	1.00	140.0	1.00	-1.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.05e-04
943	09/02/2008	06:00	1.00	280.0	1.00	-1.60	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
944	09/02/2008	07:00	1.00	210.0	1.00	-1.70	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.03e-04
945	09/02/2008	08:00	1.00	170.0	1.00	0.10	382.8	0.13	12.60	0.0	9.38	-22.24	-0.055	1.84e-03	3.12e-04
946	09/02/2008	09:00	1.00	270.0	1.00	2.50	554.3	0.19	11.38	0.0	64.30	-9.50	-0.266	3.66e-03	3.24e-04
947	09/02/2008	10:00	1.00	230.0	1.00	6.10	752.8	0.20	11.45	0.0	103.94	-6.92	-0.413	4.90e-03	3.42e-04
948	09/02/2008	11:00	1.00	300.0	1.00	8.10	941.5	0.21	11.47	0.0	127.79	-6.05	-0.499	5.62e-03	3.52e-04
949	09/02/2008	12:00	1.00	0.0	1.00	10.70	1106.6	0.21	11.48	0.0	134.20	-5.86	-0.526	5.85e-03	3.65e-04
950	09/02/2008	13:00	2.00	350.0	1.33	11.30	1244.0	0.32	8.10	0.0	125.50	-23.11	-0.319	5.62e-03	3.68e-04
951	09/02/2008	14:00	1.00	0.0	1.00	13.70	1342.7	0.20	11.44	0.0	100.30	-7.09	-0.411	4.90e-03	3.81e-04
952	09/02/2008	15:00	1.00	50.0	1.00	12.80	1400.8	0.19	11.38	0.0	62.75	-9.66	-0.270	3.66e-03	3.76e-04
953	09/02/2008	16:00	1.00	360.0	1.00	12.40	1412.7	0.14	12.38	0.0	13.17	-18.99	-0.076	1.84e-03	3.74e-04
954	09/02/2008	17:00	1.20	360.0	1.00	10.50	98.7	0.11	10.99	0.0	-2.70	90.00	0.021	0.00e+00	3.64e-04
955	09/02/2008	18:00	2.80	340.0	1.52	8.40	158.3	0.24	7.31	0.0	-23.51	90.00	0.079	0.00e+00	3.53e-04
956	09/02/2008	19:00	1.10	340.0	1.00	6.60	93.9	0.10	11.46	0.0	-2.17	90.00	0.018	0.00e+00	3.44e-04
957	09/02/2008	20:00	1.00	210.0	1.00	4.60	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.34e-04
958	09/02/2008	21:00	1.00	0.0	1.00	3.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.26e-04
959	09/02/2008	22:00	1.00	170.0	1.00	2.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.21e-04
960	09/02/2008	23:00	1.00	160.0	1.00	1.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.17e-04
961	10/02/2008	00:00	1.00	160.0	1.00	0.70	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.15e-04
962	10/02/2008	01:00	1.00	0.0	1.00	0.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.12e-04
963	10/02/2008	02:00	1.00	180.0	1.00	-0.40	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.10e-04
964	10/02/2008	03:00	1.00	180.0	1.00	-0.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.09e-04
965	10/02/2008	04:00	1.00	0.0	1.00	-0.90	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.07e-04
966	10/02/2008	05:00	1.00	0.0	1.00	-1.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
967	10/02/2008	06:00	1.00	0.0	1.00	-1.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.03e-04
968	10/02/2008	07:00	1.00	140.0	1.00	-2.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.02e-04
969	10/02/2008	08:00	1.00	0.0	1.00	-0.60	392.2	0.14	12.53	0.0	10.91	-20.56	-0.062	1.90e-03	3.09e-04
970	10/02/2008	09:00	1.00	0.0	1.00	2.30	564.3	0.19	11.39	0.0	66.06	-9.33	-0.272	3.71e-03	3.23e-04
971	10/02/2008	10:00	1.00	250.0	1.00	4.60	763.5	0.20	11.45	0.0	106.53	-6.81	-0.420	4.95e-03	3.34e-04
972	10/02/2008	11:00	1.00	0.0	1.00	7.10	952.8	0.21	11.47	0.0	130.29	-5.98	-0.506	5.66e-03	3.47e-04
973	10/02/2008	12:00	1.00	340.0	1.00	8.50	1119.0	0.21	11.48	0.0	137.69	-5.77	-0.534	5.90e-03	3.54e-04
974	10/02/2008	13:00	1.00	0.0	1.00	10.20	1254.5	0.21	11.47	0.0	127.95	-6.05	-0.503	5.66e-03	3.62e-04
975	10/02/2008	14:00	1.00	40.0	1.00	10.60	1354.1	0.20	11.45	0.0	103.29	-6.95	-0.417	4.95e-03	3.65e-04
976	10/02/2008	15:00	1.10	40.0	1.00	11.10	1413.2	0.20	10.85	0.0	64.47	-11.36	-0.259	3.71e-03	3.67e-04
977	10/02/2008	16:00	2.20	360.0	1.21	10.70	1426.6	0.25	8.42	0.0	14.03	-96.04	-0.046	1.90e-03	3.65e-04
978	10/02/2008	17:00	1.60	360.0	1.00	9.20	116.2	0.14	9.57	0.0	-5.58	90.00	0.032	0.00e+00	3.57e-04
979	10/02/2008	18:00	1.40	20.0	1.00	6.70	107.7	0.12	10.21	0.0	-3.98	90.00	0.026	0.00e+00	3.45e-04
980	10/02/2008	19:00	1.00	0.0	1.00	4.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.34e-04
981	10/02/2008	20:00	1.00	210.0	1.00	3.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.28e-04
982	10/02/2008	21:00	1.00	190.0	1.00	2.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.24e-04
983	10/02/2008	22:00	1.00	0.0	1.00	1.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.17e-04
984	10/02/2008	23:00	1.00	180.0	1.00	0.90	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.16e-04
985	11/02/2008	00:00	1.00	150.0	1.00	0.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.13e-04
986	11/02/2008	01:00	1.00	0.0	1.00	-0.40	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.10e-04
987	11/02/2008	02:00	1.00	180.0	1.00	-0.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.08e-04
988	11/02/2008	03:00	1.00	160.0	1.00	-1.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.06e-04
989	11/02/2008	04:00	1.60	160.0	1.00	-1.10	116.2	0.14	9.57	0.0	-5.58	90.00	0.031	0.00e+00	3.06e-04
990	11/02/2008	05:00	1.00	0.0	1.00	-1.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
991	11/02/2008	06:00	1.00	0.0	1.00	-2.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.02e-04
992	11/02/2008	07:00	1.10	340.0	1.00	-1.70	93.9	0.10	11.46	0.0	-2.17	90.00	0.017	0.00e+00	3.03e-04
993	11/02/2008	08:00	1.00	0.0	1.00	-0.20	403.5	0.14	12.42	0.0	12.69	-19.25	-0.071	1.96e-03	3.10e-04
994	11/02/2008	09:00	1.00	330.0	1.00	2.70	583.4	0.19	11.40	1.0	71.26	-8.88	-0.292	3.76e-03	3.25e-04
995	11/02/2008	10:00	1.00	310.0	1.00	5.00	780.2	0.20	11.45	0.0	108.05	-6.75	-0.425	5.00e-03	3.36e-04
996	11/02/2008	11:00	1.00	0.0	1.00	6.70	968.6	0.21	11.48	0.0	132.37	-5.92	-0.512	5.71e-03	3.45e-04
997	11/02/2008	12:00	1.00	20.0	1.00	8.10	1134.6	0.21	11.48	0.0	139.79	-5.71	-0.540	5.94e-03	3.52e-04
998	11/02/2008	13:00	1.40	350.0	1.00	9.60	1274.3	0.25	9.70	1.0	133.40	-10.99	-0.423	5.71e-03	3.59e-04
999	11/02/2008	14:00	1.00	360.0	1.00	10.80	1377.1	0.20	11.45	1.0	108.13	-6.75	-0.435	5.00e-03	3.66e-04
1000	11/02/2008	15:00	3.60	180.0	1.99	11.90	1444.2	0.41	6.57	1.0	69.24	-88.07	-0.138	3.76e-03	3.71e-04
1001	11/02/2008	16:00	2.60	150.0	1.43	11.40	1462.5	0.29	7.73	1.0	19.12	-112.62	-0.054	1.96e-03	3.69e-04
1002	11/02/2008	17:00	1.30	150.0	1.00	9.40	103.3	0.11	10.58	1.0	-3.30	90.00	0.023	0.00e+00	3.58e-04
1003	11/02/2008	18:00	1.50	110.0	1.00	6.50	112.0	0.13	9.88	1.0	-4.74	90.00	0.029	0.00e+00	3.44e-04
1004	11/02/2008	19:00	1.90	100.0	1.05	5.20	127.9	0.16	8.82	1.0	-8.65	90.00	0.042	0.00e+00	3.37e-04
1005	11/02/2008	20:00	1.00	110.0	1.00	4.10	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.32e-04
1006	11/02/2008	21:00	1.00	300.0	1.00	2.90	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.26e-04
1007	11/02/2008	22:00	1.00	360.0	1.00	3.30	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.28e-04
1008	11/02/2008	23:00	1.00	0.0	1.00	1.40	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.18e-04
1009	12/02/2008	00:00	1.00	130.0	1.00	0.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.13e-04
1010	12/02/2008	01:00	1.00	0.0	1.00	-0.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.09e-04
1011	12/02/2008	02:00	1.00	0.0	1.00	-1.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.06e-04
1012	12/02/2008	03:00	1.00	130.0	1.00	-1.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.06e-04
1013	12/02/2008	04:00	1.00	180.0	1.00	-1.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.03e-04
1014	12/02/2008	05:00	1.00	140.0	1.00	-1.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.03e-04
1015	12/02/2008	06:00	1.00	150.0	1.00	-2.40	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.00e-04
1016	12/02/2008	07:00	1.00	0.0	1.00	-2.20	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.01e-04
1017	12/02/2008	08:00	1.00	160.0	1.00	-0.60	477.3	0.17	11.59	5.0	24.91	-16.22	-0.117	1.71e-03	3.09e-04
1018	12/02/2008	09:00	1.00	0.0	1.00	1.00	646.1	0.19	11.41	4.0	76.98	-8.43	-0.311	3.55e-03	3.16e-04
1019	12/02/2008	10:00	1.00	0.0	1.00	3.60	824.8	0.20	11.45	5.0	106.40	-6.82	-0.418	4.28e-03	3.29e-04
1020	12/02/2008	11:00	1.00	0.0	1.00	6.30	997.2	0.20	11.47	5.0	126.43	-6.09	-0.491	4.89e-03	3.43e-04
1021	12/02/2008	12:00	1.50	100.0	1.00	7.90	1152.2	0.27	9.37	5.0	132.50	-12.60	-0.400	5.08e-03	3.51e-04
1022	12/02/2008	13:00	1.00	0.0	1.00	9.90	1289.4	0.21	11.48	4.0	133.59	-5.88	-0.522	5.35e-03	3.61e-04
1023	12/02/2008	14:00	1.20	10.0	1.00	9.70	1393.4	0.23	10.46	4.0	110.85	-9.30	-0.395	4.69e-03	3.60e-04
1024	12/02/2008	15:00	2.00	50.0	1.26	9.60	1460.3	0.29	8.30	4.0	74.44	-29.75	-0.206	3.55e-03	3.59e-04
1025	12/02/2008	16:00	1.90	50.0	1.05	9.10	1480.8	0.23	9.10	2.0	23.12	-46.27	-0.081	2.00e-03	3.57e-04
1026	12/02/2008	17:00	1.40	30.0	1.00	7.50	107.7	0.12	10.21	2.0	-3.98	90.00	0.026	0.00e+00	3.49e-04
1027	12/02/2008	18:00	1.60	40.0	1.00	5.40	116.2	0.14	9.57	2.0	-5.58	90.00	0.032	0.00e+00	3.38e-04
1028	12/02/2008	19:00	1.00	150.0	1.00	3.80	88.9	0.09	11.99	2.0	-1.71	90.00	0.015	0.00e+00	3.30e-04
1029	12/02/2008	20:00	1.00	0.0	1.00	2.60	88.9	0.09	11.99	2.0	-1.71	90.00	0.015	0.00e+00	3.24e-04
1030	12/02/2008	21:00	1.00	190.0	1.00	1.50	88.9	0.09	11.99	2.0	-1.71	90.00	0.015	0.00e+00	3.19e-04
1031	12/02/2008	22:00	1.00	180.0	1.00	0.80	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.15e-04
1032	12/02/2008	23:00	1.00	130.0	1.00	0.20	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.12e-04
1033	13/02/2008	00:00	1.00	0.0	1.00	-0.40	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.10e-04
1034	13/02/2008	01:00	1.10	170.0	1.00	-0.90	93.9	0.10	11.46	1.0	-2.17	90.00	0.017	0.00e+00	3.07e-04
1035	13/02/2008	02:00	1.00	0.0	1.00	-1.50	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
1036	13/02/2008	03:00	1.00	0.0	1.00	-1.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.03e-04
1037	13/02/2008	04:00	1.20	160.0	1.00	-2.00	98.7	0.11	10.99	0.0	-2.70	90.00	0.020	0.00e+00	3.02e-04
1038	13/02/2008	05:00	1.00	170.0	1.00	-2.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.02e-04
1039	13/02/2008	06:00	1.30	220.0	1.00	-2.30	103.3	0.11	10.58	0.0	-3.30	90.00	0.022	0.00e+00	3.00e-04
1040	13/02/2008	07:00	1.00	0.0	1.00	-2.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.00e-04
1041	13/02/2008	08:00	1.00	0.0	1.00	-0.60	426.9	0.15	12.14	0.0	16.09	-17.97	-0.084	2.08e-03	3.09e-04
1042	13/02/2008	09:00	1.00	0.0	1.00	2.50	599.7	0.19	11.40	0.0	71.29	-8.87	-0.292	3.88e-03	3.24e-04
1043	13/02/2008	10:00	1.00	0.0	1.00	4.90	798.0	0.20	11.46	0.0	111.69	-6.60	-0.438	5.10e-03	3.36e-04
1044	13/02/2008	11:00	1.00	220.0	1.00	7.00	987.2	0.21	11.48	0.0	135.72	-5.82	-0.524	5.81e-03	3.46e-04
1045	13/02/2008	12:00	1.00	210.0	1.00	8.80	1153.9	0.21	11.49	0.0	142.74	-5.63	-0.551	6.04e-03	3.55e-04
1046	13/02/2008	13:00	1.00	260.0	1.00	10.00	1290.9	0.21	11.48	0.0	133.30	-5.89	-0.521	5.81e-03	3.61e-04
1047	13/02/2008	14:00	1.00	10.0	1.00	11.10	1392.5	0.20	11.45	0.0	108.10	-6.75	-0.435	5.10e-03	3.67e-04
1048	13/02/2008	15:00	1.40	10.0	1.00	10.80	1454.5	0.24	9.62	0.0	69.39	-17.22	-0.237	3.88e-03	3.66e-04
1049	13/02/2008	16:00	1.50	360.0	1.00	10.70	1471.1	0.19	10.23	0.0	18.71	-32.52	-0.080	2.08e-03	3.65e-04
1050	13/02/2008	17:00	1.50	10.0	1.00	8.80	112.0	0.13	9.88	0.0	-4.74	90.00	0.029	0.00e+00	3.55e-04
1051	13/02/2008	18:00	1.00	0.0	1.00	6.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.41e-04
1052	13/02/2008	19:00	1.00	170.0	1.00	4.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.32e-04
1053	13/02/2008	20:00	1.00	200.0	1.00	3.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.26e-04
1054	13/02/2008	21:00	1.00	0.0	1.00	2.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.22e-04
1055	13/02/2008	22:00	1.80	220.0	1.00	1.50	124.1	0.16	9.05	0.0	-7.53	90.00	0.038	0.00e+00	3.19e-04
1056	13/02/2008	23:00	1.00	160.0	1.00	0.70	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.15e-04
1057	14/02/2008	00:00	1.00	170.0	1.00	-0.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.11e-04
1058	14/02/2008	01:00	1.00	190.0	1.00	-0.70	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.08e-04
1059	14/02/2008	02:00	1.00	0.0	1.00	-1.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.07e-04
1060	14/02/2008	03:00	1.90	220.0	1.05	-1.40	127.9	0.16	8.82	0.0	-8.65	90.00	0.041	0.00e+00	3.05e-04
1061	14/02/2008	04:00	1.00	200.0	1.00	-1.60	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
1062	14/02/2008	05:00	1.00	270.0	1.00	-1.60	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
1063	14/02/2008	06:00	1.10	190.0	1.00	-1.70	93.9	0.10	11.46	0.0	-2.17	90.00	0.017	0.00e+00	3.03e-04
1064	14/02/2008	07:00	1.00	140.0	1.00	-2.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.01e-04
1065	14/02/2008	08:00	1.00	0.0	1.00	-0.80	438.6	0.15	12.00	0.0	17.83	-17.59	-0.091	2.14e-03	3.08e-04
1066	14/02/2008	09:00	1.00	0.0	1.00	1.50	611.7	0.19	11.40	0.0	73.40	-8.70	-0.298	3.93e-03	3.19e-04
1067	14/02/2008	10:00	1.00	30.0	1.00	3.40	810.4	0.20	11.46	0.0	114.50	-6.50	-0.445	5.15e-03	3.28e-04
1068	14/02/2008	11:00	1.00	0.0	1.00	5.70	1000.1	0.21	11.48	0.0	138.65	-5.74	-0.532	5.86e-03	3.40e-04
1069	14/02/2008	12:00	1.00	0.0	1.00	8.00	1167.4	0.21	11.49	0.0	145.26	-5.57	-0.558	6.09e-03	3.51e-04
1070	14/02/2008	13:00	1.00	0.0	1.00	9.60	1304.6	0.21	11.48	0.0	135.39	-5.83	-0.528	5.86e-03	3.59e-04
1071	14/02/2008	14:00	1.00	150.0	1.00	10.70	1406.6	0.20	11.45	0.0	110.03	-6.67	-0.441	5.15e-03	3.65e-04
1072	14/02/2008	15:00	1.00	90.0	1.00	10.50	1468.9	0.19	11.40	0.0	71.11	-8.89	-0.299	3.93e-03	3.64e-04
1073	14/02/2008	16:00	2.00	50.0	1.10	9.90	1486.7	0.23	8.87	0.0	20.07	-57.44	-0.069	2.14e-03	3.61e-04
1074	14/02/2008	17:00	1.50	50.0	1.00	7.60	112.0	0.13	9.88	0.0	-4.74	90.00	0.029	0.00e+00	3.49e-04
1075	14/02/2008	18:00	1.00	0.0	1.00	5.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.36e-04
1076	14/02/2008	19:00	1.00	0.0	1.00	3.40	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.28e-04
1077	14/02/2008	20:00	1.00	210.0	1.00	2.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.22e-04
1078	14/02/2008	21:00	1.60	220.0	1.00	1.30	116.2	0.14	9.57	0.0	-5.58	90.00	0.031	0.00e+00	3.18e-04
1079	14/02/2008	22:00	1.00	210.0	1.00	0.60	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.14e-04
1080	14/02/2008	23:00	1.00	0.0	1.00	-0.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.10e-04
1081	15/02/2008	00:00	1.00	210.0	1.00	-0.60	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.09e-04
1082	15/02/2008	01:00	1.00	170.0	1.00	-1.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.06e-04
1083	15/02/2008	02:00	1.00	150.0	1.00	-1.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
1084	15/02/2008	03:00	1.00	150.0	1.00	-2.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.02e-04
1085	15/02/2008	04:00	1.00	0.0	1.00	-2.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	2.99e-04
1086	15/02/2008	05:00	1.00	180.0	1.00	-2.70	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	2.99e-04
1087	15/02/2008	06:00	1.00	0.0	1.00	-3.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	2.97e-04
1088	15/02/2008	07:00	1.00	0.0	1.00	-3.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	2.96e-04
1089	15/02/2008	08:00	1.00	350.0	1.00	-1.30	449.3	0.16	11.88	0.0	19.56	-17.23	-0.097	2.20e-03	3.05e-04
1090	15/02/2008	09:00	2.40	360.0	1.42	0.80	918.5	0.32	7.81	0.0	75.47	-38.16	-0.185	3.99e-03	3.15e-04
1091	15/02/2008	10:00	2.70	20.0	1.67	1.70	1075.3	0.37	7.20	0.0	117.53	-39.32	-0.247	5.21e-03	3.20e-04
1092	15/02/2008	11:00	4.40	10.0	2.44	1.80	1437.2	0.50	5.93	6.0	114.85	-96.08	-0.181	4.24e-03	3.20e-04
1093	15/02/2008	12:00	4.10	10.0	2.27	0.50	1476.2	0.44	6.14	8.0	39.66	-194.39	-0.070	1.53e-03	3.14e-04
1094	15/02/2008	13:00	4.20	350.0	2.32	0.50	1512.6	0.45	6.06	8.0	37.36	-218.63	-0.065	1.48e-03	3.14e-04
1095	15/02/2008	14:00	5.00	10.0	2.77	0.90	1546.3	0.53	5.54	8.0	30.66	-423.44	-0.046	1.30e-03	3.16e-04
1096	15/02/2008	15:00	4.80	10.0	2.67	1.30	1569.9	0.50	5.64	8.0	20.05	-565.08	-0.031	9.97e-04	3.18e-04
1097	15/02/2008	16:00	4.50	10.0	2.51	1.50	1581.2	0.47	5.81	8.0	6.26	-1452.82	-0.010	5.49e-04	3.19e-04
1098	15/02/2008	17:00	3.90	340.0	2.22	2.00	461.8	0.40	6.15	8.0	-9.64	588.06	0.019	0.00e+00	3.21e-04
1099	15/02/2008	18:00	4.30	340.0	2.41	2.30	352.3	0.42	5.88	8.0	-24.05	274.51	0.045	0.00e+00	3.23e-04
1100	15/02/2008	19:00	4.70	340.0	2.64	2.60	406.5	0.46	5.63	8.0	-26.58	336.33	0.045	0.00e+00	3.24e-04
1101	15/02/2008	20:00	5.40	360.0	3.04	2.50	504.4	0.54	5.25	8.0	-31.00	456.99	0.045	0.00e+00	3.24e-04
1102	15/02/2008	21:00	4.40	350.0	2.47	2.20	365.5	0.43	5.81	8.0	-24.70	289.22	0.045	0.00e+00	3.22e-04
1103	15/02/2008	22:00	4.30	330.0	2.41	1.90	352.0	0.42	5.88	8.0	-24.09	274.04	0.045	0.00e+00	3.21e-04
1104	15/02/2008	23:00	2.50	350.0	1.37	1.70	148.8	0.21	7.72	8.0	-12.26	90.00	0.045	0.00e+00	3.20e-04
1105	16/02/2008	00:00	3.10	340.0	1.68	1.70	167.3	0.26	6.96	7.0	-18.63	90.00	0.056	0.00e+00	3.20e-04
1106	16/02/2008	01:00	3.90	320.0	2.18	1.50	299.3	0.37	6.17	8.0	-21.52	217.86	0.045	0.00e+00	3.19e-04
1107	16/02/2008	02:00	2.40	360.0	1.31	1.50	145.5	0.21	7.88	8.0	-11.80	90.00	0.045	0.00e+00	3.19e-04
1108	16/02/2008	03:00	1.30	20.0	1.00	1.40	103.3	0.11	10.58	8.0	-3.30	90.00	0.023	0.00e+00	3.18e-04
1109	16/02/2008	04:00	2.20	340.0	1.21	1.50	138.7	0.19	8.21	8.0	-10.85	90.00	0.045	0.00e+00	3.19e-04
1110	16/02/2008	05:00	1.00	0.0	1.00	1.30	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.18e-04
1111	16/02/2008	06:00	1.50	50.0	1.00	0.90	112.0	0.13	9.88	7.0	-4.74	90.00	0.028	0.00e+00	3.16e-04
1112	16/02/2008	07:00	1.90	60.0	1.05	0.90	127.9	0.16	8.82	7.0	-8.65	90.00	0.041	0.00e+00	3.16e-04
1113	16/02/2008	08:00	1.30	60.0	1.00	1.00	568.4	0.20	10.38	4.0	32.12	-21.25	-0.127	2.10e-03	3.16e-04
1114	16/02/2008	09:00	1.40	60.0	1.00	1.80	729.4	0.24	9.64	2.0	83.50	-15.14	-0.271	4.02e-03	3.20e-04
1115	16/02/2008	10:00	2.20	10.0	1.44	2.80	962.6	0.33	7.77	5.0	113.19	-29.29	-0.267	4.46e-03	3.25e-04
1116	16/02/2008	11:00	1.70	350.0	1.13	3.30	1123.7	0.29	8.80	5.0	135.17	-15.85	-0.369	5.05e-03	3.28e-04
1117	16/02/2008	12:00	1.20	330.0	1.00	4.10	1281.1	0.23	10.50	4.0	153.66	-7.49	-0.518	5.74e-03	3.32e-04
1118	16/02/2008	13:00	1.10	100.0	1.00	5.70	1416.9	0.22	10.96	2.0	148.24	-6.54	-0.532	5.92e-03	3.40e-04
1119	16/02/2008	14:00	1.40	20.0	1.00	5.40	1518.4	0.25	9.69	1.0	120.29	-11.79	-0.380	5.25e-03	3.38e-04
1120	16/02/2008	15:00	2.60	360.0	1.50	6.20	1580.9	0.33	7.59	0.0	75.59	-43.00	-0.182	4.04e-03	3.42e-04
1121	16/02/2008	16:00	3.30	10.0	1.83	5.20	1601.0	0.36	6.84	0.0	22.30	-182.65	-0.050	2.26e-03	3.37e-04
1122	16/02/2008	17:00	3.40	10.0	1.84	3.60	175.9	0.29	6.66	0.0	-32.77	90.00	0.090	0.00e+00	3.29e-04
1123	16/02/2008	18:00	2.30	360.0	1.26	2.40	142.1	0.20	8.04	1.0	-14.13	90.00	0.056	0.00e+00	3.23e-04
