i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
5300	08/08/2008	19:00	3.70	350.0	2.16	21.80	343.2	0.38	6.22	3.0	-15.95	299.43	0.036	0.00e+00	4.20e-04
5301	08/08/2008	20:00	1.30	30.0	1.00	20.20	103.3	0.11	10.58	3.0	-3.26	90.00	0.024	0.00e+00	4.12e-04
5302	08/08/2008	21:00	2.10	350.0	1.16	18.70	135.2	0.18	8.40	3.0	-11.06	90.00	0.052	0.00e+00	4.03e-04
5303	08/08/2008	22:00	1.90	350.0	1.05	18.30	127.9	0.16	8.82	3.0	-8.56	90.00	0.044	0.00e+00	4.01e-04
5304	08/08/2008	23:00	1.20	360.0	1.00	17.20	98.7	0.11	10.99	2.0	-2.67	90.00	0.021	0.00e+00	3.95e-04
5305	09/08/2008	00:00	1.00	0.0	1.00	17.00	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.94e-04
5306	09/08/2008	01:00	1.60	340.0	1.00	16.90	116.2	0.14	9.57	2.0	-5.52	90.00	0.033	0.00e+00	3.94e-04
5307	09/08/2008	02:00	1.30	10.0	1.00	15.70	103.3	0.11	10.58	2.0	-3.26	90.00	0.024	0.00e+00	3.87e-04
5308	09/08/2008	03:00	1.00	0.0	1.00	15.40	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.86e-04
5309	09/08/2008	04:00	1.50	100.0	1.00	14.40	112.0	0.13	9.88	1.0	-4.69	90.00	0.030	0.00e+00	3.81e-04
5310	09/08/2008	05:00	1.00	0.0	1.00	13.80	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.77e-04
5311	09/08/2008	06:00	1.00	40.0	1.00	16.60	503.5	0.17	11.37	1.0	31.48	-14.92	-0.151	2.37e-03	3.92e-04
5312	09/08/2008	07:00	3.90	360.0	2.16	19.00	1284.5	0.44	6.30	1.0	90.50	-86.15	-0.171	4.52e-03	4.05e-04
5313	09/08/2008	08:00	4.30	360.0	2.42	20.60	1448.3	0.50	5.97	1.0	143.74	-77.76	-0.242	6.23e-03	4.14e-04
5314	09/08/2008	09:00	4.30	360.0	2.49	21.80	1619.5	0.52	5.89	1.0	188.47	-67.02	-0.306	7.47e-03	4.20e-04
5315	09/08/2008	10:00	6.80	340.0	3.77	23.20	2137.9	0.74	4.77	1.0	221.63	-162.21	-0.255	8.29e-03	4.28e-04
5316	09/08/2008	11:00	6.40	350.0	3.56	23.70	2294.1	0.71	4.91	3.0	241.81	-130.90	-0.291	8.51e-03	4.31e-04
5317	09/08/2008	12:00	4.00	360.0	2.48	24.30	2437.4	0.53	5.90	3.0	248.16	-54.06	-0.399	8.65e-03	4.34e-04
5318	09/08/2008	13:00	5.30	360.0	3.02	24.20	2572.1	0.62	5.34	2.0	243.36	-86.53	-0.336	8.68e-03	4.34e-04
5319	09/08/2008	14:00	4.70	350.0	2.71	25.00	2688.1	0.57	5.63	2.0	221.15	-72.71	-0.335	8.24e-03	4.38e-04
5320	09/08/2008	15:00	4.50	350.0	2.57	24.90	2782.6	0.54	5.79	2.0	187.53	-72.91	-0.300	7.43e-03	4.37e-04
5321	09/08/2008	16:00	5.00	350.0	2.78	24.40	2853.9	0.56	5.56	2.0	143.79	-108.49	-0.220	6.19e-03	4.35e-04
5322	09/08/2008	17:00	4.80	10.0	2.65	23.60	2899.3	0.53	5.68	2.0	92.40	-139.50	-0.150	4.50e-03	4.30e-04
5323	09/08/2008	18:00	3.70	360.0	2.04	23.30	2917.1	0.40	6.47	2.0	36.73	-157.44	-0.078	2.36e-03	4.29e-04
5324	09/08/2008	19:00	2.20	10.0	1.21	22.00	138.7	0.19	8.21	2.0	-12.47	90.00	0.056	0.00e+00	4.21e-04
5325	09/08/2008	20:00	1.40	340.0	1.00	20.80	107.7	0.12	10.21	2.0	-3.94	90.00	0.027	0.00e+00	4.15e-04
5326	09/08/2008	21:00	1.00	330.0	1.00	18.90	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	4.05e-04
5327	09/08/2008	22:00	1.00	0.0	1.00	17.10	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.95e-04
5328	09/08/2008	23:00	1.60	180.0	1.00	16.20	116.2	0.14	9.57	1.0	-5.52	90.00	0.033	0.00e+00	3.90e-04
5329	10/08/2008	00:00	1.90	190.0	1.05	15.70	127.9	0.16	8.82	1.0	-8.56	90.00	0.043	0.00e+00	3.87e-04
5330	10/08/2008	01:00	1.00	190.0	1.00	15.20	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.85e-04
5331	10/08/2008	02:00	1.00	160.0	1.00	14.30	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.80e-04
5332	10/08/2008	03:00	1.00	0.0	1.00	13.70	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.77e-04
5333	10/08/2008	04:00	1.30	150.0	1.00	13.30	103.3	0.11	10.58	1.0	-3.26	90.00	0.024	0.00e+00	3.75e-04
5334	10/08/2008	05:00	1.00	130.0	1.00	13.00	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
5335	10/08/2008	06:00	1.00	110.0	1.00	15.20	498.0	0.17	11.41	1.0	29.78	-15.26	-0.143	2.32e-03	3.85e-04
5336	10/08/2008	07:00	1.60	240.0	1.07	17.50	768.2	0.27	9.03	1.0	89.63	-18.61	-0.282	4.49e-03	3.97e-04
5337	10/08/2008	08:00	1.30	190.0	1.00	20.00	984.3	0.24	10.08	1.0	143.04	-9.06	-0.493	6.20e-03	4.11e-04
5338	10/08/2008	09:00	1.00	260.0	1.00	22.20	1210.6	0.22	11.52	3.0	187.82	-4.69	-0.742	7.25e-03	4.23e-04
5339	10/08/2008	10:00	1.40	180.0	1.00	24.20	1432.0	0.27	9.76	3.0	219.38	-7.83	-0.699	8.05e-03	4.34e-04
5340	10/08/2008	11:00	1.50	220.0	1.00	25.00	1633.4	0.28	9.43	4.0	230.93	-8.61	-0.702	8.11e-03	4.38e-04
5341	10/08/2008	12:00	1.30	50.0	1.00	26.60	1816.8	0.26	10.13	4.0	235.86	-6.51	-0.786	8.24e-03	4.47e-04
5342	10/08/2008	13:00	1.30	140.0	1.00	27.30	1984.0	0.26	10.13	3.0	236.70	-6.50	-0.790	8.49e-03	4.51e-04
5343	10/08/2008	14:00	2.10	30.0	1.38	28.10	2127.3	0.35	7.95	2.0	217.30	-17.15	-0.542	8.22e-03	4.55e-04
5344	10/08/2008	15:00	2.40	60.0	1.58	28.20	2242.3	0.37	7.42	2.0	184.33	-25.23	-0.427	7.40e-03	4.56e-04
5345	10/08/2008	16:00	2.50	60.0	1.63	28.10	2327.0	0.37	7.30	2.0	141.50	-32.39	-0.329	6.16e-03	4.55e-04
5346	10/08/2008	17:00	2.80	70.0	1.63	28.00	2380.5	0.36	7.27	2.0	91.54	-44.74	-0.221	4.46e-03	4.55e-04
5347	10/08/2008	18:00	3.10	80.0	1.71	27.40	2402.7	0.35	7.09	2.0	37.57	-98.77	-0.094	2.31e-03	4.52e-04
5348	10/08/2008	19:00	1.70	90.0	1.00	25.60	120.2	0.15	9.30	3.0	-6.44	90.00	0.038	0.00e+00	4.41e-04
5349	10/08/2008	20:00	1.60	80.0	1.00	24.40	116.2	0.14	9.57	3.0	-5.52	90.00	0.034	0.00e+00	4.35e-04
5350	10/08/2008	21:00	1.00	0.0	1.00	21.80	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	4.20e-04
5351	10/08/2008	22:00	1.50	200.0	1.00	22.20	112.0	0.13	9.88	3.0	-4.69	90.00	0.031	0.00e+00	4.23e-04
5352	10/08/2008	23:00	1.00	0.0	1.00	21.00	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	4.16e-04
5353	11/08/2008	00:00	1.20	160.0	1.00	20.10	98.7	0.11	10.99	4.0	-2.67	90.00	0.021	0.00e+00	4.11e-04
5354	11/08/2008	01:00	1.00	190.0	1.00	18.80	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	4.04e-04
5355	11/08/2008	02:00	1.50	230.0	1.00	18.40	112.0	0.13	9.88	4.0	-4.69	90.00	0.030	0.00e+00	4.02e-04
5356	11/08/2008	03:00	1.00	150.0	1.00	17.80	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.99e-04
5357	11/08/2008	04:00	1.00	130.0	1.00	17.80	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.99e-04
5358	11/08/2008	05:00	1.00	0.0	1.00	17.10	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.95e-04
5359	11/08/2008	06:00	1.00	190.0	1.00	18.90	502.3	0.17	11.38	6.0	31.09	-15.00	-0.150	1.63e-03	4.05e-04
5360	11/08/2008	07:00	1.00	210.0	1.00	20.20	632.7	0.19	11.36	7.0	55.22	-10.45	-0.250	2.33e-03	4.12e-04
5361	11/08/2008	08:00	1.40	250.0	1.00	21.50	790.9	0.24	9.65	7.0	83.35	-15.05	-0.292	3.23e-03	4.19e-04
5362	11/08/2008	09:00	2.90	230.0	1.72	21.70	1092.3	0.38	7.09	7.0	107.24	-44.71	-0.241	3.89e-03	4.20e-04
5363	11/08/2008	10:00	2.50	190.0	1.38	19.40	1113.2	0.28	7.88	8.0	15.35	-121.85	-0.047	2.06e-03	4.07e-04
5364	11/08/2008	11:00	3.20	180.0	1.77	17.90	1141.2	0.35	6.94	8.0	19.68	-186.50	-0.048	2.18e-03	3.99e-04
5365	11/08/2008	12:00	4.30	130.0	2.37	19.00	1347.8	0.47	6.00	7.0	55.16	-163.30	-0.099	4.63e-03	4.05e-04
5366	11/08/2008	13:00	3.60	160.0	2.08	21.00	1482.3	0.45	6.44	7.0	137.46	-56.96	-0.261	4.56e-03	4.16e-04
5367	11/08/2008	14:00	5.00	180.0	2.84	22.20	1689.4	0.59	5.51	4.0	213.20	-83.22	-0.310	7.67e-03	4.23e-04
5368	11/08/2008	15:00	6.20	180.0	3.43	23.10	1955.1	0.68	5.00	4.0	180.07	-152.69	-0.227	6.90e-03	4.28e-04
5369	11/08/2008	16:00	7.10	180.0	3.92	23.40	2171.6	0.75	4.67	4.0	138.07	-272.91	-0.157	5.73e-03	4.29e-04
5370	11/08/2008	17:00	6.00	180.0	3.31	23.40	2234.3	0.64	5.07	4.0	89.44	-256.74	-0.120	4.13e-03	4.29e-04
5371	11/08/2008	18:00	5.50	200.0	3.05	23.20	2262.3	0.58	5.28	4.0	37.17	-456.63	-0.055	2.11e-03	4.28e-04
5372	11/08/2008	19:00	5.50	190.0	3.09	23.20	781.3	0.56	5.22	5.0	-11.50	1373.88	0.017	0.00e+00	4.28e-04
5373	11/08/2008	20:00	7.60	180.0	4.26	21.30	694.3	0.76	4.44	5.0	-65.32	605.47	0.072	0.00e+00	4.18e-04
5374	11/08/2008	21:00	5.10	180.0	2.84	21.70	371.4	0.49	5.42	5.0	-41.91	250.33	0.072	0.00e+00	4.20e-04
5375	11/08/2008	22:00	10.20	180.0	5.72	22.20	1117.5	1.04	3.84	6.0	-79.14	1258.64	0.065	0.00e+00	4.23e-04
5376	11/08/2008	23:00	9.00	190.0	5.07	21.60	939.6	0.92	4.08	6.0	-70.03	979.70	0.065	0.00e+00	4.19e-04
5377	12/08/2008	00:00	9.80	190.0	5.51	21.70	1059.9	1.00	3.91	6.0	-76.34	1165.25	0.065	0.00e+00	4.20e-04
5378	12/08/2008	01:00	9.30	190.0	5.20	21.90	1037.1	0.94	4.03	7.0	-61.80	1208.56	0.056	0.00e+00	4.21e-04
5379	12/08/2008	02:00	9.20	180.0	5.15	21.90	1022.5	0.94	4.05	7.0	-61.17	1184.04	0.056	0.00e+00	4.21e-04
5380	12/08/2008	03:00	10.20	180.0	5.68	21.80	1174.3	1.03	3.85	7.0	-67.65	1446.73	0.056	0.00e+00	4.20e-04
5381	12/08/2008	04:00	9.60	190.0	5.35	22.00	1081.2	0.97	3.97	7.0	-63.67	1283.96	0.056	0.00e+00	4.21e-04
5382	12/08/2008	05:00	7.50	200.0	4.19	22.40	1658.7	0.77	4.49	7.0	-4.35	9274.52	0.005	0.00e+00	4.24e-04
5383	12/08/2008	06:00	8.50	180.0	4.72	22.30	2523.4	0.87	4.23	7.0	25.31	-2335.44	-0.025	1.16e-03	4.23e-04
5384	12/08/2008	07:00	7.50	190.0	4.16	23.00	2564.1	0.78	4.52	7.0	55.24	-754.07	-0.061	2.31e-03	4.27e-04
5385	12/08/2008	08:00	9.00	190.0	4.98	23.10	2685.2	0.93	4.13	7.0	82.79	-860.36	-0.076	3.21e-03	4.28e-04
5386	12/08/2008	09:00	8.70	190.0	4.82	23.30	2728.1	0.90	4.19	8.0	54.30	-1177.64	-0.052	1.85e-03	4.29e-04
5387	12/08/2008	10:00	6.70	200.0	3.73	21.90	2741.6	0.69	4.76	8.0	12.91	-2259.92	-0.016	2.06e-03	4.21e-04
5388	12/08/2008	11:00	10.60	190.0	5.88	22.00	3134.0	1.09	3.79	8.0	15.30	-7403.99	-0.012	2.17e-03	4.21e-04
5389	12/08/2008	12:00	4.00	260.0	2.27	21.70	3194.0	0.48	6.16	7.0	140.55	-68.15	-0.250	4.63e-03	4.20e-04
5390	12/08/2008	13:00	2.30	220.0	1.27	21.20	3200.8	0.26	8.24	8.0	16.11	-94.81	-0.053	2.17e-03	4.17e-04
5391	12/08/2008	14:00	2.60	130.0	1.44	20.70	3206.9	0.28	7.71	8.0	14.01	-145.94	-0.042	2.06e-03	4.14e-04
5392	12/08/2008	15:00	1.80	90.0	1.11	21.00	3229.1	0.26	8.86	8.0	53.73	-28.31	-0.176	1.85e-03	4.16e-04
5393	12/08/2008	16:00	1.80	330.0	1.00	20.80	3238.6	0.22	9.34	7.0	23.41	-40.63	-0.090	3.21e-03	4.15e-04
5394	12/08/2008	17:00	1.90	270.0	1.04	19.60	3243.3	0.22	9.08	7.0	11.23	-79.67	-0.044	2.31e-03	4.08e-04
5395	12/08/2008	18:00	3.40	140.0	1.91	17.20	3244.3	0.35	6.66	6.0	0.46	-8282.76	-0.001	1.59e-03	3.95e-04
5396	12/08/2008	19:00	2.30	120.0	1.26	17.40	142.1	0.20	8.04	6.0	-12.99	90.00	0.055	0.00e+00	3.97e-04
5397	12/08/2008	20:00	1.70	140.0	1.00	17.40	120.2	0.15	9.30	5.0	-6.44	90.00	0.037	0.00e+00	3.97e-04
5398	12/08/2008	21:00	2.70	140.0	1.47	16.60	155.2	0.23	7.44	5.0	-19.96	90.00	0.072	0.00e+00	3.92e-04
5399	12/08/2008	22:00	1.60	110.0	1.00	16.50	116.2	0.14	9.57	4.0	-5.52	90.00	0.033	0.00e+00	3.92e-04
5400	12/08/2008	23:00	1.00	0.0	1.00	15.40	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.86e-04
5401	13/08/2008	00:00	1.10	110.0	1.00	14.80	93.9	0.10	11.46	3.0	-2.14	90.00	0.018	0.00e+00	3.83e-04
5402	13/08/2008	01:00	1.00	230.0	1.00	14.70	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.82e-04
5403	13/08/2008	02:00	1.00	180.0	1.00	14.20	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.80e-04
5404	13/08/2008	03:00	1.70	210.0	1.00	14.30	120.2	0.15	9.30	2.0	-6.44	90.00	0.036	0.00e+00	3.80e-04
5405	13/08/2008	04:00	1.30	130.0	1.00	14.10	103.3	0.11	10.58	1.0	-3.26	90.00	0.024	0.00e+00	3.79e-04
5406	13/08/2008	05:00	1.60	180.0	1.00	13.20	116.2	0.14	9.57	1.0	-5.52	90.00	0.033	0.00e+00	3.74e-04
5407	13/08/2008	06:00	1.10	140.0	1.00	14.80	515.5	0.18	11.07	2.0	28.63	-17.61	-0.133	2.15e-03	3.83e-04
5408	13/08/2008	07:00	1.30	190.0	1.00	17.70	706.9	0.23	10.02	4.0	87.83	-12.58	-0.317	4.06e-03	3.98e-04
5409	13/08/2008	08:00	5.20	230.0	2.88	19.80	1667.5	0.58	5.45	3.0	141.86	-120.24	-0.207	5.94e-03	4.09e-04
5410	13/08/2008	09:00	4.40	250.0	2.52	20.70	1814.8	0.53	5.84	1.0	185.48	-70.35	-0.297	7.37e-03	4.14e-04
5411	13/08/2008	10:00	2.70	240.0	1.77	22.20	1970.1	0.41	7.00	1.0	219.02	-28.39	-0.451	8.21e-03	4.23e-04
5412	13/08/2008	11:00	2.00	230.0	1.31	21.70	2126.1	0.34	8.16	3.0	240.97	-14.49	-0.601	8.44e-03	4.20e-04
5413	13/08/2008	12:00	1.10	250.0	1.00	23.10	2274.0	0.24	11.02	3.0	246.29	-4.68	-0.893	8.58e-03	4.28e-04
5414	13/08/2008	13:00	3.20	230.0	2.02	23.50	2380.0	0.45	6.54	6.0	182.09	-43.11	-0.349	6.23e-03	4.30e-04
5415	13/08/2008	14:00	2.20	290.0	1.45	23.30	2486.5	0.35	7.76	5.0	194.23	-20.37	-0.467	6.97e-03	4.29e-04
5416	13/08/2008	15:00	1.50	320.0	1.00	23.60	2572.9	0.27	9.39	5.0	164.66	-10.80	-0.517	6.26e-03	4.30e-04
5417	13/08/2008	16:00	1.50	180.0	1.00	23.90	2637.3	0.26	9.36	5.0	126.39	-12.92	-0.409	5.18e-03	4.32e-04
5418	13/08/2008	17:00	2.40	110.0	1.45	23.80	2678.8	0.33	7.74	5.0	82.04	-37.13	-0.216	3.70e-03	4.31e-04
5419	13/08/2008	18:00	3.00	120.0	1.65	22.40	2696.2	0.34	7.21	5.0	33.78	-99.37	-0.086	1.84e-03	4.24e-04
5420	13/08/2008	19:00	1.70	110.0	1.00	20.20	120.2	0.15	9.30	5.0	-6.44	90.00	0.037	0.00e+00	4.12e-04
5421	13/08/2008	20:00	1.00	110.0	1.00	18.60	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
5422	13/08/2008	21:00	1.00	0.0	1.00	17.30	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.96e-04
5423	13/08/2008	22:00	2.30	260.0	1.26	16.60	142.1	0.20	8.04	5.0	-13.98	90.00	0.059	0.00e+00	3.92e-04
5424	13/08/2008	23:00	1.90	70.0	1.05	16.30	127.9	0.16	8.82	5.0	-8.56	90.00	0.044	0.00e+00	3.91e-04
5425	14/08/2008	00:00	1.10	350.0	1.00	15.60	93.9	0.10	11.46	5.0	-2.14	90.00	0.018	0.00e+00	3.87e-04
5426	14/08/2008	01:00	1.00	0.0	1.00	14.40	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.81e-04
5427	14/08/2008	02:00	1.00	210.0	1.00	13.60	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.76e-04
5428	14/08/2008	03:00	1.00	0.0	1.00	14.30	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.80e-04
5429	14/08/2008	04:00	1.00	0.0	1.00	13.50	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.76e-04
5430	14/08/2008	05:00	1.20	240.0	1.00	13.70	98.7	0.11	10.99	5.0	-2.67	90.00	0.021	0.00e+00	3.77e-04
5431	14/08/2008	06:00	1.00	0.0	1.00	14.20	497.9	0.17	11.41	5.0	29.77	-15.26	-0.143	1.79e-03	3.80e-04
5432	14/08/2008	07:00	1.00	330.0	1.00	17.60	693.2	0.20	11.43	3.0	88.27	-7.65	-0.375	4.21e-03	3.98e-04
5433	14/08/2008	08:00	2.50	360.0	1.57	18.10	1023.3	0.35	7.43	6.0	110.05	-35.83	-0.260	4.36e-03	4.00e-04
5434	14/08/2008	09:00	2.40	360.0	1.52	19.10	1155.9	0.34	7.56	7.0	106.30	-34.16	-0.259	3.85e-03	4.06e-04
5435	14/08/2008	10:00	2.70	40.0	1.69	19.90	1294.6	0.38	7.16	7.0	124.77	-38.39	-0.278	4.29e-03	4.10e-04
5436	14/08/2008	11:00	2.50	60.0	1.62	20.40	1429.8	0.37	7.31	7.0	136.26	-32.96	-0.311	4.53e-03	4.13e-04
5437	14/08/2008	12:00	1.80	330.0	1.16	20.90	1493.5	0.27	8.66	8.0	69.49	-26.12	-0.215	2.20e-03	4.15e-04
5438	14/08/2008	13:00	3.90	330.0	2.22	21.90	1614.9	0.47	6.24	7.0	135.50	-66.24	-0.247	4.53e-03	4.21e-04
5439	14/08/2008	14:00	2.90	340.0	1.62	21.60	1667.1	0.34	7.31	8.0	62.13	-58.39	-0.153	2.05e-03	4.19e-04
5440	14/08/2008	15:00	4.10	360.0	2.26	21.80	1713.7	0.45	6.15	8.0	53.39	-148.56	-0.101	1.84e-03	4.20e-04
5441	14/08/2008	16:00	4.40	340.0	2.43	21.20	1751.1	0.47	5.92	8.0	41.74	-222.08	-0.075	1.52e-03	4.17e-04
5442	14/08/2008	17:00	5.60	350.0	3.11	20.10	1782.1	0.58	5.22	8.0	27.85	-632.93	-0.040	1.08e-03	4.11e-04
5443	14/08/2008	18:00	3.70	10.0	2.06	19.00	1794.3	0.39	6.43	8.0	12.73	-413.95	-0.027	5.29e-04	4.05e-04
5444	14/08/2008	19:00	2.80	350.0	1.53	17.00	163.7	0.24	7.31	8.0	-13.00	95.59	0.045	0.00e+00	3.94e-04
5445	14/08/2008	20:00	3.00	360.0	1.67	16.10	192.9	0.27	7.02	8.0	-14.63	120.07	0.045	0.00e+00	3.90e-04
5446	14/08/2008	21:00	2.70	320.0	1.47	15.90	155.2	0.23	7.44	7.0	-15.34	90.00	0.056	0.00e+00	3.89e-04
5447	14/08/2008	22:00	2.70	350.0	1.47	15.20	155.2	0.23	7.44	7.0	-15.38	90.00	0.056	0.00e+00	3.85e-04
5448	14/08/2008	23:00	1.60	350.0	1.00	15.10	116.2	0.14	9.57	7.0	-5.52	90.00	0.033	0.00e+00	3.84e-04
5449	15/08/2008	00:00	1.00	280.0	1.00	14.70	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.82e-04
5450	15/08/2008	01:00	1.20	350.0	1.00	14.70	98.7	0.11	10.99	7.0	-2.67	90.00	0.021	0.00e+00	3.82e-04
5451	15/08/2008	02:00	3.10	340.0	1.68	15.00	169.5	0.26	6.96	7.0	-17.68	92.09	0.056	0.00e+00	3.84e-04
5452	15/08/2008	03:00	1.90	350.0	1.05	15.00	127.9	0.16	8.82	7.0	-8.56	90.00	0.043	0.00e+00	3.84e-04
5453	15/08/2008	04:00	2.60	350.0	1.42	14.60	152.0	0.22	7.58	7.0	-14.86	90.00	0.056	0.00e+00	3.82e-04
5454	15/08/2008	05:00	2.90	350.0	1.58	14.30	161.3	0.25	7.19	7.0	-16.53	90.00	0.056	0.00e+00	3.80e-04
5455	15/08/2008	06:00	4.10	340.0	2.28	14.30	1250.9	0.43	6.11	7.0	19.74	-364.82	-0.038	1.08e-03	3.80e-04
5456	15/08/2008	07:00	4.50	330.0	2.49	14.80	1398.8	0.48	5.86	7.0	51.92	-193.97	-0.089	2.24e-03	3.83e-04
5457	15/08/2008	08:00	5.10	340.0	2.83	14.80	1545.6	0.54	5.48	7.0	30.45	-446.08	-0.047	3.16e-03	3.83e-04
5458	15/08/2008	09:00	5.10	330.0	2.82	15.60	1591.2	0.54	5.49	7.0	43.07	-322.28	-0.066	3.83e-03	3.87e-04
5459	15/08/2008	10:00	5.90	330.0	3.26	15.80	1838.9	0.64	5.12	7.0	126.36	-181.06	-0.165	4.28e-03	3.88e-04
5460	15/08/2008	11:00	6.90	330.0	3.82	17.10	2074.6	0.72	4.71	7.0	56.60	-580.47	-0.066	4.52e-03	3.95e-04
5461	15/08/2008	12:00	8.20	340.0	4.52	19.50	2497.4	0.87	4.34	6.0	189.84	-301.88	-0.185	6.30e-03	4.08e-04
5462	15/08/2008	13:00	6.10	10.0	3.38	14.90	2535.8	0.64	5.02	7.0	61.88	-377.18	-0.080	4.52e-03	3.83e-04
5463	15/08/2008	14:00	4.80	330.0	2.65	15.60	2566.0	0.51	5.67	7.0	53.58	-223.88	-0.087	4.28e-03	3.87e-04
5464	15/08/2008	15:00	5.60	330.0	3.09	17.40	2624.4	0.60	5.26	7.0	106.28	-183.59	-0.147	3.83e-03	3.97e-04
5465	15/08/2008	16:00	7.70	320.0	4.28	14.30	2651.2	0.79	4.45	7.0	31.13	-1424.91	-0.032	3.16e-03	3.80e-04
5466	15/08/2008	17:00	4.20	330.0	2.34	15.50	2659.8	0.44	6.03	7.0	13.50	-559.31	-0.025	2.24e-03	3.86e-04
5467	15/08/2008	18:00	4.70	330.0	2.64	14.40	882.0	0.48	5.66	7.0	-3.46	2884.04	0.006	1.08e-03	3.81e-04
5468	15/08/2008	19:00	1.00	0.0	1.00	13.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.78e-04
5469	15/08/2008	20:00	1.00	300.0	1.00	12.80	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.72e-04
5470	15/08/2008	21:00	1.00	10.0	1.00	13.30	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.75e-04
5471	15/08/2008	22:00	1.00	0.0	1.00	12.40	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.70e-04
5472	15/08/2008	23:00	1.00	200.0	1.00	12.40	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.70e-04
5473	16/08/2008	00:00	1.70	140.0	1.00	11.60	120.2	0.15	9.30	6.0	-6.44	90.00	0.036	0.00e+00	3.66e-04
5474	16/08/2008	01:00	1.10	310.0	1.00	11.30	93.9	0.10	11.46	6.0	-2.14	90.00	0.018	0.00e+00	3.64e-04
5475	16/08/2008	02:00	1.00	90.0	1.00	10.90	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.62e-04
5476	16/08/2008	03:00	1.00	0.0	1.00	10.30	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.59e-04
5477	16/08/2008	04:00	1.00	220.0	1.00	10.70	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.61e-04
5478	16/08/2008	05:00	1.00	0.0	1.00	10.60	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.61e-04
5479	16/08/2008	06:00	1.00	130.0	1.00	11.30	482.5	0.17	11.54	3.0	25.82	-16.00	-0.127	1.95e-03	3.64e-04
5480	16/08/2008	07:00	1.10	50.0	1.00	13.90	677.4	0.21	10.89	3.0	86.59	-9.25	-0.343	4.12e-03	3.78e-04
5481	16/08/2008	08:00	2.30	350.0	1.52	15.70	1020.0	0.35	7.57	4.0	137.16	-28.46	-0.323	5.57e-03	3.87e-04
5482	16/08/2008	09:00	1.00	360.0	1.00	17.70	1214.0	0.21	11.51	5.0	166.53	-5.07	-0.658	6.19e-03	3.98e-04
5483	16/08/2008	10:00	2.40	350.0	1.55	19.40	1344.6	0.36	7.47	7.0	123.89	-32.20	-0.293	4.26e-03	4.07e-04
5484	16/08/2008	11:00	2.50	360.0	1.62	19.70	1474.2	0.37	7.32	7.0	135.57	-33.04	-0.309	4.51e-03	4.09e-04
5485	16/08/2008	12:00	2.50	20.0	1.44	20.20	1536.3	0.32	7.75	8.0	68.94	-41.73	-0.182	2.19e-03	4.12e-04
5486	16/08/2008	13:00	2.70	20.0	1.71	21.30	1650.8	0.38	7.11	7.0	134.73	-37.33	-0.297	4.51e-03	4.18e-04
5487	16/08/2008	14:00	2.20	360.0	1.45	21.40	1747.9	0.34	7.74	7.0	123.05	-27.95	-0.308	4.26e-03	4.18e-04
