i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
6765	08/10/2008	20:00	1.00	340.0	1.00	13.80	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.79e-04
6766	08/10/2008	21:00	2.70	340.0	1.47	13.60	155.2	0.23	7.44	8.0	-12.57	90.00	0.045	0.00e+00	3.78e-04
6767	08/10/2008	22:00	3.90	340.0	2.17	13.20	270.6	0.37	6.18	7.0	-24.78	176.61	0.056	0.00e+00	3.75e-04
6768	08/10/2008	23:00	5.10	340.0	2.87	12.70	470.3	0.51	5.40	8.0	-27.95	420.14	0.045	0.00e+00	3.73e-04
6769	09/10/2008	00:00	3.10	290.0	1.73	12.20	204.3	0.28	6.90	8.0	-15.55	129.43	0.045	0.00e+00	3.70e-04
6770	09/10/2008	01:00	2.60	270.0	1.42	11.90	152.0	0.22	7.58	8.0	-12.19	90.00	0.045	0.00e+00	3.69e-04
6771	09/10/2008	02:00	2.80	280.0	1.53	11.50	160.6	0.24	7.31	8.0	-13.19	92.40	0.045	0.00e+00	3.67e-04
6772	09/10/2008	03:00	3.20	280.0	1.79	11.50	216.3	0.29	6.80	8.0	-16.24	140.09	0.045	0.00e+00	3.67e-04
6773	09/10/2008	04:00	2.50	290.0	1.37	11.60	148.8	0.21	7.72	8.0	-11.75	90.00	0.045	0.00e+00	3.67e-04
6774	09/10/2008	05:00	2.90	280.0	1.59	11.60	175.1	0.25	7.17	8.0	-14.00	104.22	0.045	0.00e+00	3.67e-04
6775	09/10/2008	06:00	3.10	300.0	1.73	11.60	204.0	0.28	6.90	8.0	-15.58	129.06	0.045	0.00e+00	3.67e-04
6776	09/10/2008	07:00	3.60	300.0	2.02	11.90	1076.2	0.37	6.48	8.0	1.57	-2930.68	-0.003	2.21e-04	3.69e-04
6777	09/10/2008	08:00	2.50	300.0	1.38	12.20	1098.3	0.28	7.89	8.0	16.58	-114.41	-0.049	7.93e-04	3.70e-04
6778	09/10/2008	09:00	2.40	290.0	1.32	12.50	1134.4	0.28	8.08	8.0	29.41	-65.23	-0.087	1.22e-03	3.72e-04
6779	09/10/2008	10:00	2.30	290.0	1.28	12.60	1179.8	0.28	8.23	8.0	39.19	-48.57	-0.116	1.50e-03	3.72e-04
6780	09/10/2008	11:00	2.90	350.0	1.60	13.20	1231.8	0.33	7.33	8.0	45.38	-72.89	-0.112	1.67e-03	3.75e-04
6781	09/10/2008	12:00	4.10	340.0	2.26	14.00	1288.9	0.45	6.15	8.0	47.54	-164.64	-0.088	1.72e-03	3.80e-04
6782	09/10/2008	13:00	3.00	350.0	1.66	14.10	1336.8	0.34	7.21	8.0	45.49	-78.71	-0.109	1.67e-03	3.80e-04
6783	09/10/2008	14:00	3.70	350.0	2.04	14.00	1379.5	0.40	6.47	8.0	39.43	-148.45	-0.080	1.50e-03	3.80e-04
6784	09/10/2008	15:00	4.20	10.0	2.33	13.90	1414.2	0.45	6.05	8.0	29.77	-267.01	-0.055	1.22e-03	3.79e-04
6785	09/10/2008	16:00	3.40	360.0	1.89	13.70	1433.2	0.36	6.72	8.0	17.14	-249.35	-0.039	7.93e-04	3.78e-04
6786	09/10/2008	17:00	2.20	350.0	1.23	13.80	1436.4	0.23	8.31	8.0	2.54	-441.95	-0.009	2.21e-04	3.79e-04
6787	09/10/2008	18:00	3.50	330.0	1.96	13.80	255.2	0.33	6.51	8.0	-18.05	177.25	0.045	0.00e+00	3.79e-04
6788	09/10/2008	19:00	2.60	330.0	1.42	13.80	152.0	0.22	7.58	8.0	-12.11	90.00	0.045	0.00e+00	3.79e-04
6789	09/10/2008	20:00	2.50	330.0	1.37	13.80	148.8	0.21	7.72	8.0	-11.66	90.00	0.045	0.00e+00	3.79e-04
6790	09/10/2008	21:00	3.20	340.0	1.79	14.10	217.6	0.30	6.80	8.0	-16.12	141.78	0.045	0.00e+00	3.80e-04
6791	09/10/2008	22:00	3.20	350.0	1.79	14.00	217.6	0.30	6.80	8.0	-16.12	141.72	0.045	0.00e+00	3.80e-04
6792	09/10/2008	23:00	2.60	350.0	1.42	13.90	152.0	0.22	7.58	8.0	-12.11	90.00	0.045	0.00e+00	3.79e-04
6793	10/10/2008	00:00	3.90	340.0	2.19	13.70	306.8	0.38	6.17	8.0	-20.56	229.71	0.045	0.00e+00	3.78e-04
6794	10/10/2008	01:00	2.50	310.0	1.37	13.70	148.8	0.21	7.72	8.0	-11.67	90.00	0.045	0.00e+00	3.78e-04
6795	10/10/2008	02:00	1.20	280.0	1.00	13.60	98.7	0.11	10.99	8.0	-2.68	90.00	0.021	0.00e+00	3.78e-04
6796	10/10/2008	03:00	2.30	330.0	1.26	13.70	142.1	0.20	8.04	8.0	-10.77	90.00	0.045	0.00e+00	3.78e-04
6797	10/10/2008	04:00	1.20	350.0	1.00	13.60	98.7	0.11	10.99	8.0	-2.68	90.00	0.021	0.00e+00	3.78e-04
6798	10/10/2008	05:00	1.70	350.0	1.00	13.50	120.2	0.15	9.30	8.0	-6.46	90.00	0.036	0.00e+00	3.77e-04
6799	10/10/2008	06:00	1.90	10.0	1.05	13.40	127.9	0.16	8.82	8.0	-8.58	90.00	0.043	0.00e+00	3.76e-04
6800	10/10/2008	07:00	2.90	30.0	1.62	13.50	872.5	0.30	7.22	8.0	1.96	-1250.50	-0.005	2.03e-04	3.77e-04
6801	10/10/2008	08:00	3.40	20.0	1.89	13.80	1049.5	0.36	6.72	8.0	16.74	-254.80	-0.038	7.77e-04	3.79e-04
6802	10/10/2008	09:00	2.10	20.0	1.16	13.90	1086.8	0.25	8.64	8.0	29.32	-48.55	-0.096	1.20e-03	3.79e-04
6803	10/10/2008	10:00	1.00	320.0	1.00	15.30	1178.3	0.19	11.41	7.0	80.31	-8.16	-0.341	3.12e-03	3.87e-04
6804	10/10/2008	11:00	1.10	260.0	1.00	16.10	1276.2	0.21	10.90	7.0	92.60	-8.87	-0.366	3.47e-03	3.91e-04
6805	10/10/2008	12:00	1.60	280.0	1.07	16.80	1371.9	0.27	9.03	7.0	96.62	-17.69	-0.300	3.58e-03	3.94e-04
6806	10/10/2008	13:00	1.00	130.0	1.00	17.60	1456.7	0.20	11.43	7.0	92.23	-7.45	-0.389	3.47e-03	3.99e-04
6807	10/10/2008	14:00	1.00	60.0	1.00	18.00	1526.5	0.19	11.41	7.0	79.94	-8.19	-0.343	3.12e-03	4.01e-04
6808	10/10/2008	15:00	1.40	350.0	1.00	17.70	1577.8	0.23	9.63	7.0	60.51	-18.74	-0.216	2.52e-03	3.99e-04
6809	10/10/2008	16:00	1.00	70.0	1.00	17.30	1606.6	0.18	11.32	7.0	35.03	-14.18	-0.164	1.63e-03	3.97e-04
6810	10/10/2008	17:00	1.30	20.0	1.00	15.80	1610.5	0.15	10.99	7.0	4.55	-66.16	-0.025	4.24e-04	3.89e-04
6811	10/10/2008	18:00	1.00	0.0	1.00	13.60	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.78e-04
6812	10/10/2008	19:00	1.00	180.0	1.00	12.60	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.72e-04
6813	10/10/2008	20:00	1.10	200.0	1.00	12.40	93.9	0.10	11.46	8.0	-2.15	90.00	0.018	0.00e+00	3.71e-04
6814	10/10/2008	21:00	1.00	150.0	1.00	11.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.67e-04
6815	10/10/2008	22:00	1.00	150.0	1.00	10.80	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.63e-04
6816	10/10/2008	23:00	1.00	190.0	1.00	10.70	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.62e-04
6817	11/10/2008	00:00	1.00	170.0	1.00	10.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.61e-04
6818	11/10/2008	01:00	1.40	160.0	1.00	9.60	107.7	0.12	10.21	9.0	-3.95	90.00	0.026	-0.00e+00	3.57e-04
6819	11/10/2008	02:00	1.00	0.0	1.00	9.30	88.9	0.09	11.99	9.0	-1.70	90.00	0.016	-0.00e+00	3.55e-04
6820	11/10/2008	03:00	1.00	200.0	1.00	9.70	88.9	0.09	11.99	9.0	-1.70	90.00	0.016	-0.00e+00	3.57e-04
6821	11/10/2008	04:00	1.10	200.0	1.00	9.40	93.9	0.10	11.46	9.0	-2.15	90.00	0.018	-0.00e+00	3.56e-04
6822	11/10/2008	05:00	1.50	220.0	1.00	9.10	112.0	0.13	9.88	9.0	-4.70	90.00	0.029	-0.00e+00	3.54e-04
6823	11/10/2008	06:00	1.00	190.0	1.00	9.30	88.9	0.09	11.99	9.0	-1.70	90.00	0.016	-0.00e+00	3.55e-04
6824	11/10/2008	07:00	1.60	180.0	1.00	9.60	116.2	0.14	9.57	9.0	-5.54	90.00	0.032	-8.81e-05	3.57e-04
6825	11/10/2008	08:00	1.00	170.0	1.00	10.60	88.9	0.09	11.99	9.0	-1.70	90.00	0.016	-3.63e-04	3.62e-04
6826	11/10/2008	09:00	1.70	190.0	1.13	11.90	788.7	0.27	8.77	6.0	80.69	-22.43	-0.242	3.41e-03	3.69e-04
6827	11/10/2008	10:00	1.10	230.0	1.00	14.40	987.4	0.22	10.95	1.0	136.82	-6.86	-0.515	5.91e-03	3.82e-04
6828	11/10/2008	11:00	1.00	220.0	1.00	17.70	1176.9	0.21	11.50	1.0	157.93	-5.25	-0.626	6.57e-03	3.99e-04
6829	11/10/2008	12:00	1.00	210.0	1.00	19.80	1346.8	0.21	11.50	1.0	164.09	-5.13	-0.652	6.79e-03	4.11e-04
6830	11/10/2008	13:00	2.30	220.0	1.52	22.40	1493.3	0.36	7.56	1.0	154.52	-26.33	-0.366	6.57e-03	4.25e-04
6831	11/10/2008	14:00	5.00	170.0	2.77	23.90	1616.6	0.56	5.56	1.0	131.57	-116.35	-0.202	5.91e-03	4.33e-04
6832	11/10/2008	15:00	4.00	170.0	2.22	23.50	1698.9	0.46	6.22	1.0	96.49	-87.30	-0.180	4.75e-03	4.31e-04
6833	11/10/2008	16:00	3.40	150.0	1.88	22.30	1740.4	0.38	6.77	1.0	50.22	-98.16	-0.112	3.04e-03	4.24e-04
6834	11/10/2008	17:00	2.50	120.0	1.46	19.60	250.0	0.25	7.55	1.0	-5.80	247.37	0.019	7.38e-04	4.10e-04
6835	11/10/2008	18:00	2.90	130.0	1.58	17.50	161.3	0.25	7.19	1.0	-25.57	90.00	0.087	0.00e+00	3.98e-04
6836	11/10/2008	19:00	2.20	140.0	1.21	15.90	138.7	0.19	8.21	1.0	-12.51	90.00	0.055	0.00e+00	3.90e-04
6837	11/10/2008	20:00	1.70	140.0	1.00	15.20	120.2	0.15	9.30	2.0	-6.46	90.00	0.036	0.00e+00	3.86e-04
6838	11/10/2008	21:00	1.00	0.0	1.00	13.90	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.79e-04
6839	11/10/2008	22:00	2.10	90.0	1.16	13.10	135.2	0.18	8.40	2.0	-11.10	90.00	0.051	0.00e+00	3.75e-04
6840	11/10/2008	23:00	1.00	30.0	1.00	12.30	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.71e-04
6841	12/10/2008	00:00	1.30	110.0	1.00	12.20	103.3	0.11	10.58	2.0	-3.27	90.00	0.024	0.00e+00	3.70e-04
6842	12/10/2008	01:00	1.30	120.0	1.00	12.50	103.3	0.11	10.58	3.0	-3.27	90.00	0.024	0.00e+00	3.72e-04
6843	12/10/2008	02:00	2.40	110.0	1.31	13.20	145.5	0.21	7.88	3.0	-15.65	90.00	0.063	0.00e+00	3.75e-04
6844	12/10/2008	03:00	1.40	160.0	1.00	13.50	107.7	0.12	10.21	3.0	-3.95	90.00	0.027	0.00e+00	3.77e-04
6845	12/10/2008	04:00	2.60	150.0	1.42	12.80	152.0	0.22	7.58	3.0	-19.26	90.00	0.071	0.00e+00	3.73e-04
6846	12/10/2008	05:00	1.60	130.0	1.00	12.00	116.2	0.14	9.57	6.0	-5.54	90.00	0.033	0.00e+00	3.69e-04
6847	12/10/2008	06:00	2.30	130.0	1.26	12.40	142.1	0.20	8.04	4.0	-14.02	90.00	0.058	0.00e+00	3.71e-04
6848	12/10/2008	07:00	3.60	130.0	2.02	14.20	1074.0	0.37	6.47	5.0	-0.20	22652.92	0.000	5.65e-04	3.81e-04
6849	12/10/2008	08:00	2.50	120.0	1.38	15.80	1115.8	0.29	7.91	7.0	32.81	-66.01	-0.094	1.56e-03	3.89e-04
6850	12/10/2008	09:00	4.20	170.0	2.32	18.00	1324.6	0.46	6.08	7.0	58.73	-146.02	-0.107	2.46e-03	4.01e-04
6851	12/10/2008	10:00	5.70	180.0	3.15	19.60	1781.4	0.62	5.21	5.0	121.18	-172.17	-0.165	4.97e-03	4.10e-04
6852	12/10/2008	11:00	8.50	180.0	4.69	21.00	2561.5	0.89	4.26	5.0	139.81	-443.62	-0.133	5.54e-03	4.17e-04
6853	12/10/2008	12:00	7.80	180.0	4.30	22.40	2653.9	0.82	4.45	4.0	156.92	-314.31	-0.162	6.26e-03	4.25e-04
6854	12/10/2008	13:00	9.90	180.0	5.46	23.00	2960.1	1.03	3.94	4.0	149.50	-640.27	-0.124	6.06e-03	4.28e-04
6855	12/10/2008	14:00	8.40	190.0	4.64	23.20	3030.6	0.88	4.28	2.0	132.25	-452.23	-0.128	5.82e-03	4.29e-04
6856	12/10/2008	15:00	8.80	180.0	4.86	22.70	3085.8	0.91	4.18	2.0	97.24	-692.14	-0.091	4.66e-03	4.27e-04
6857	12/10/2008	16:00	6.30	190.0	3.49	21.60	3112.2	0.66	4.94	2.0	51.04	-496.66	-0.066	2.96e-03	4.21e-04
6858	12/10/2008	17:00	5.40	180.0	3.03	20.60	1073.9	0.55	5.28	2.0	-3.66	4146.64	0.006	6.62e-04	4.15e-04
6859	12/10/2008	18:00	3.90	170.0	2.10	19.50	193.5	0.33	6.23	2.0	-34.33	93.52	0.087	0.00e+00	4.09e-04
6860	12/10/2008	19:00	3.10	150.0	1.68	18.60	167.3	0.26	6.96	2.0	-27.34	90.00	0.087	0.00e+00	4.04e-04
6861	12/10/2008	20:00	3.40	140.0	1.84	17.40	175.9	0.29	6.66	2.0	-30.02	90.00	0.087	0.00e+00	3.98e-04
6862	12/10/2008	21:00	3.20	130.0	1.73	16.80	170.2	0.27	6.86	2.0	-28.37	90.00	0.087	0.00e+00	3.94e-04
6863	12/10/2008	22:00	3.00	130.0	1.63	15.70	164.3	0.25	7.07	2.0	-26.76	90.00	0.087	0.00e+00	3.89e-04
6864	12/10/2008	23:00	2.50	120.0	1.37	16.20	148.8	0.21	7.72	2.0	-17.40	90.00	0.068	0.00e+00	3.91e-04
6865	13/10/2008	00:00	1.00	150.0	1.00	15.30	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.87e-04
6866	13/10/2008	01:00	2.00	120.0	1.10	15.40	131.6	0.17	8.60	2.0	-9.79	90.00	0.047	0.00e+00	3.87e-04
6867	13/10/2008	02:00	1.70	170.0	1.00	15.70	120.2	0.15	9.30	2.0	-6.46	90.00	0.036	0.00e+00	3.89e-04
6868	13/10/2008	03:00	1.20	100.0	1.00	15.30	98.7	0.11	10.99	2.0	-2.68	90.00	0.021	0.00e+00	3.87e-04
6869	13/10/2008	04:00	1.60	30.0	1.00	13.80	116.2	0.14	9.57	2.0	-5.54	90.00	0.033	0.00e+00	3.79e-04
6870	13/10/2008	05:00	1.00	10.0	1.00	13.00	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.74e-04
6871	13/10/2008	06:00	1.00	130.0	1.00	12.10	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.70e-04
6872	13/10/2008	07:00	1.00	150.0	1.00	13.50	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	5.91e-04	3.77e-04
6873	13/10/2008	08:00	1.00	210.0	1.00	15.70	531.3	0.18	11.35	2.0	48.23	-11.47	-0.217	2.90e-03	3.89e-04
6874	13/10/2008	09:00	1.10	220.0	1.00	17.00	732.1	0.21	10.90	2.0	96.70	-8.62	-0.382	4.61e-03	3.96e-04
6875	13/10/2008	10:00	2.00	190.0	1.32	19.00	944.7	0.32	8.10	2.0	132.56	-22.11	-0.346	5.77e-03	4.06e-04
6876	13/10/2008	11:00	2.00	180.0	1.32	21.50	1142.5	0.33	8.12	2.0	153.65	-19.90	-0.399	6.43e-03	4.20e-04
6877	13/10/2008	12:00	1.70	210.0	1.12	23.10	1316.5	0.29	8.81	2.0	160.19	-14.02	-0.464	6.65e-03	4.29e-04
6878	13/10/2008	13:00	2.40	200.0	1.58	24.00	1465.0	0.37	7.41	2.0	152.17	-28.96	-0.353	6.43e-03	4.34e-04
6879	13/10/2008	14:00	2.50	220.0	1.61	24.20	1581.2	0.37	7.34	2.0	130.23	-33.66	-0.303	5.77e-03	4.35e-04
6880	13/10/2008	15:00	2.70	200.0	1.61	24.00	1661.7	0.36	7.34	2.0	95.51	-41.89	-0.229	4.61e-03	4.34e-04
6881	13/10/2008	16:00	2.50	180.0	1.40	22.40	1702.0	0.30	7.87	2.0	49.67	-49.64	-0.139	2.90e-03	4.25e-04
6882	13/10/2008	17:00	2.00	190.0	1.10	20.60	131.6	0.17	8.60	2.0	-5.22	90.00	0.026	5.91e-04	4.15e-04
6883	13/10/2008	18:00	1.60	150.0	1.00	18.80	116.2	0.14	9.57	2.0	-5.54	90.00	0.033	0.00e+00	4.05e-04
6884	13/10/2008	19:00	1.00	130.0	1.00	17.70	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.99e-04
6885	13/10/2008	20:00	1.50	100.0	1.00	16.50	112.0	0.13	9.88	2.0	-4.70	90.00	0.030	0.00e+00	3.93e-04
6886	13/10/2008	21:00	1.60	150.0	1.00	16.10	116.2	0.14	9.57	2.0	-5.54	90.00	0.033	0.00e+00	3.91e-04
6887	13/10/2008	22:00	1.00	0.0	1.00	15.60	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.88e-04
6888	13/10/2008	23:00	1.40	160.0	1.00	15.20	107.7	0.12	10.21	2.0	-3.95	90.00	0.027	0.00e+00	3.86e-04
6889	14/10/2008	00:00	1.00	150.0	1.00	15.00	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.85e-04
6890	14/10/2008	01:00	1.00	0.0	1.00	14.00	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.80e-04
6891	14/10/2008	02:00	1.00	0.0	1.00	13.60	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.78e-04
6892	14/10/2008	03:00	1.00	0.0	1.00	13.40	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.76e-04
6893	14/10/2008	04:00	1.00	0.0	1.00	12.80	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
6894	14/10/2008	05:00	1.00	0.0	1.00	12.50	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.72e-04
6895	14/10/2008	06:00	1.00	320.0	1.00	12.40	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.71e-04
6896	14/10/2008	07:00	1.00	70.0	1.00	13.00	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	5.09e-04	3.74e-04
6897	14/10/2008	08:00	1.00	0.0	1.00	15.00	399.9	0.14	12.45	4.0	12.05	-19.60	-0.072	2.65e-03	3.85e-04
6898	14/10/2008	09:00	1.00	300.0	1.00	17.10	634.9	0.20	11.43	1.0	92.50	-7.44	-0.389	4.58e-03	3.96e-04
6899	14/10/2008	10:00	1.00	340.0	1.00	19.80	863.9	0.21	11.48	3.0	130.55	-5.94	-0.533	5.60e-03	4.11e-04
6900	14/10/2008	11:00	2.30	20.0	1.51	21.50	1057.7	0.35	7.57	5.0	136.62	-28.58	-0.327	5.45e-03	4.20e-04
6901	14/10/2008	12:00	3.50	10.0	2.06	22.40	1276.2	0.44	6.48	5.0	142.64	-53.78	-0.274	5.64e-03	4.25e-04
6902	14/10/2008	13:00	2.90	350.0	1.82	23.00	1424.7	0.41	6.89	4.0	146.34	-40.37	-0.307	5.97e-03	4.28e-04
6903	14/10/2008	14:00	3.20	20.0	1.90	23.50	1544.3	0.41	6.74	2.0	128.83	-48.68	-0.265	5.72e-03	4.31e-04
6904	14/10/2008	15:00	3.50	20.0	1.96	23.10	1626.8	0.41	6.63	2.0	93.95	-66.46	-0.194	4.55e-03	4.29e-04
6905	14/10/2008	16:00	3.20	20.0	1.77	22.20	1667.8	0.36	6.98	2.0	48.02	-87.91	-0.112	2.83e-03	4.24e-04
6906	14/10/2008	17:00	1.20	10.0	1.00	20.60	98.7	0.11	10.99	2.0	-2.68	90.00	0.021	5.19e-04	4.15e-04
6907	14/10/2008	18:00	1.50	20.0	1.00	19.20	112.0	0.13	9.88	3.0	-4.70	90.00	0.030	0.00e+00	4.07e-04
6908	14/10/2008	19:00	1.00	0.0	1.00	17.30	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.97e-04
6909	14/10/2008	20:00	1.00	0.0	1.00	16.20	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.91e-04
6910	14/10/2008	21:00	1.00	260.0	1.00	15.50	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.88e-04
6911	14/10/2008	22:00	1.00	0.0	1.00	15.20	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.86e-04
6912	14/10/2008	23:00	1.00	140.0	1.00	14.40	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.82e-04
6913	15/10/2008	00:00	1.00	160.0	1.00	13.70	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.78e-04
6914	15/10/2008	01:00	1.00	0.0	1.00	13.30	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.76e-04
6915	15/10/2008	02:00	1.00	160.0	1.00	13.20	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.75e-04
6916	15/10/2008	03:00	1.00	0.0	1.00	13.50	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.77e-04
6917	15/10/2008	04:00	1.30	130.0	1.00	13.50	103.3	0.11	10.58	6.0	-3.27	90.00	0.024	0.00e+00	3.77e-04
6918	15/10/2008	05:00	1.00	0.0	1.00	13.70	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.78e-04
6919	15/10/2008	06:00	1.00	110.0	1.00	13.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.79e-04
6920	15/10/2008	07:00	1.00	0.0	1.00	14.60	116.2	0.09	12.17	7.0	-0.44	166.14	0.004	2.36e-04	3.83e-04
6921	15/10/2008	08:00	1.00	0.0	1.00	16.00	499.2	0.17	11.40	7.0	30.22	-15.19	-0.145	1.46e-03	3.90e-04
6922	15/10/2008	09:00	1.00	330.0	1.00	17.10	689.6	0.20	11.42	5.0	86.35	-7.78	-0.366	3.84e-03	3.96e-04
6923	15/10/2008	10:00	1.00	360.0	1.00	18.40	902.5	0.21	11.48	3.0	129.61	-5.97	-0.527	5.55e-03	4.03e-04
6924	15/10/2008	11:00	1.00	130.0	1.00	20.20	1097.8	0.21	11.49	1.0	149.05	-5.45	-0.600	6.37e-03	4.13e-04
6925	15/10/2008	12:00	1.00	150.0	1.00	21.30	1270.9	0.21	11.50	1.0	156.01	-5.30	-0.627	6.59e-03	4.19e-04
6926	15/10/2008	13:00	1.40	20.0	1.00	22.50	1418.3	0.26	9.71	2.0	149.65	-10.12	-0.493	6.34e-03	4.25e-04
6927	15/10/2008	14:00	1.00	250.0	1.00	23.20	1532.3	0.21	11.47	2.0	127.29	-6.04	-0.527	5.66e-03	4.29e-04
6928	15/10/2008	15:00	1.00	80.0	1.00	23.00	1610.7	0.20	11.43	3.0	93.20	-7.40	-0.400	4.40e-03	4.28e-04
6929	15/10/2008	16:00	1.00	120.0	1.00	21.90	1649.8	0.18	11.35	3.0	48.15	-11.49	-0.222	2.72e-03	4.22e-04
6930	15/10/2008	17:00	1.30	110.0	1.00	19.90	103.3	0.11	10.58	4.0	-3.19	90.00	0.024	4.20e-04	4.11e-04
6931	15/10/2008	18:00	1.00	130.0	1.00	18.20	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	4.02e-04
6932	15/10/2008	19:00	1.00	100.0	1.00	17.10	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.96e-04
6933	15/10/2008	20:00	1.80	20.0	1.00	16.60	124.1	0.16	9.05	5.0	-7.48	90.00	0.040	0.00e+00	3.93e-04
6934	15/10/2008	21:00	1.30	360.0	1.00	16.10	103.3	0.11	10.58	6.0	-3.27	90.00	0.024	0.00e+00	3.91e-04
6935	15/10/2008	22:00	1.00	330.0	1.00	15.80	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.89e-04
6936	15/10/2008	23:00	1.00	0.0	1.00	15.00	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.85e-04
6937	16/10/2008	00:00	1.00	340.0	1.00	15.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.90e-04
6938	16/10/2008	01:00	1.00	250.0	1.00	14.70	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.83e-04
6939	16/10/2008	02:00	1.40	130.0	1.00	14.50	107.7	0.12	10.21	6.0	-3.95	90.00	0.027	0.00e+00	3.82e-04
6940	16/10/2008	03:00	1.60	240.0	1.00	13.80	116.2	0.14	9.57	7.0	-5.54	90.00	0.033	0.00e+00	3.79e-04
6941	16/10/2008	04:00	2.40	180.0	1.31	14.00	145.5	0.21	7.88	4.0	-15.65	90.00	0.063	0.00e+00	3.80e-04
6942	16/10/2008	05:00	1.00	150.0	1.00	13.60	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.78e-04
6943	16/10/2008	06:00	1.00	160.0	1.00	13.80	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.79e-04
6944	16/10/2008	07:00	1.40	190.0	1.00	14.50	144.1	0.13	10.14	7.0	-1.35	161.05	0.008	1.99e-04	3.82e-04
6945	16/10/2008	08:00	3.90	180.0	2.16	15.30	1207.3	0.42	6.29	7.0	29.13	-222.93	-0.058	1.43e-03	3.87e-04
6946	16/10/2008	09:00	3.30	190.0	1.82	16.10	1269.9	0.37	6.87	7.0	54.96	-85.18	-0.122	2.34e-03	3.91e-04
6947	16/10/2008	10:00	2.10	210.0	1.15	16.10	1296.5	0.25	8.65	7.0	25.03	-54.25	-0.084	2.96e-03	3.91e-04
6948	16/10/2008	11:00	3.20	170.0	1.77	15.60	1332.2	0.35	6.97	7.0	32.32	-121.42	-0.076	3.31e-03	3.88e-04
6949	16/10/2008	12:00	2.60	180.0	1.43	16.10	1366.8	0.30	7.76	7.0	33.83	-70.62	-0.094	3.43e-03	3.91e-04
6950	16/10/2008	13:00	2.80	200.0	1.54	17.10	1397.6	0.32	7.47	7.0	30.16	-92.24	-0.080	3.31e-03	3.96e-04
6951	16/10/2008	14:00	3.40	200.0	1.92	17.70	1492.3	0.41	6.70	6.0	100.02	-60.36	-0.205	4.06e-03	3.99e-04
6952	16/10/2008	15:00	2.70	170.0	1.51	19.00	1541.9	0.32	7.57	7.0	55.30	-54.33	-0.143	2.34e-03	4.06e-04
