i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
3836	08/06/2008	19:00	1.10	170.0	1.00	16.50	1801.4	0.14	12.05	8.0	6.42	-34.31	-0.040	3.23e-04	3.92e-04
3837	08/06/2008	20:00	1.00	220.0	1.00	16.40	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.91e-04
3838	08/06/2008	21:00	2.30	340.0	1.26	16.80	142.1	0.20	8.04	7.0	-13.12	90.00	0.056	0.00e+00	3.94e-04
3839	08/06/2008	22:00	3.90	350.0	2.17	16.80	272.7	0.37	6.18	7.0	-24.46	179.42	0.056	0.00e+00	3.94e-04
3840	08/06/2008	23:00	2.60	350.0	1.42	16.20	152.0	0.22	7.58	7.0	-14.79	90.00	0.056	0.00e+00	3.90e-04
3841	09/06/2008	00:00	2.60	350.0	1.42	15.90	152.0	0.22	7.58	7.0	-14.81	90.00	0.056	0.00e+00	3.89e-04
3842	09/06/2008	01:00	5.00	340.0	2.80	15.20	410.9	0.49	5.46	7.0	-32.88	318.81	0.056	0.00e+00	3.85e-04
3843	09/06/2008	02:00	1.00	360.0	1.00	14.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.79e-04
3844	09/06/2008	03:00	1.50	340.0	1.00	14.10	112.0	0.13	9.88	8.0	-4.69	90.00	0.030	0.00e+00	3.79e-04
3845	09/06/2008	04:00	2.90	350.0	1.60	13.80	176.4	0.25	7.16	8.0	-13.90	105.63	0.045	0.00e+00	3.78e-04
3846	09/06/2008	05:00	3.20	340.0	1.78	14.00	979.8	0.34	6.91	7.0	9.81	-352.91	-0.024	6.85e-04	3.79e-04
3847	09/06/2008	06:00	2.00	10.0	1.13	14.40	1033.8	0.26	8.75	7.0	40.39	-36.39	-0.131	1.85e-03	3.81e-04
3848	09/06/2008	07:00	1.00	310.0	1.00	15.00	1119.0	0.19	11.40	7.0	70.72	-8.87	-0.305	2.84e-03	3.84e-04
3849	09/06/2008	08:00	1.80	330.0	1.19	16.30	1265.7	0.30	8.55	6.0	133.19	-17.81	-0.371	4.97e-03	3.91e-04
3850	09/06/2008	09:00	2.00	340.0	1.31	17.80	1466.4	0.34	8.15	4.0	208.39	-16.04	-0.520	7.44e-03	3.99e-04
3851	09/06/2008	10:00	1.40	350.0	1.00	19.70	1672.0	0.27	9.77	3.0	246.31	-7.26	-0.762	8.49e-03	4.09e-04
3852	09/06/2008	11:00	1.00	170.0	1.00	21.30	1868.0	0.22	11.56	3.0	264.35	-3.78	-0.998	8.85e-03	4.18e-04
3853	09/06/2008	12:00	1.00	30.0	1.00	21.90	2043.3	0.22	11.56	4.0	260.49	-3.81	-0.988	8.55e-03	4.21e-04
3854	09/06/2008	13:00	1.70	360.0	1.12	23.00	2168.8	0.30	8.84	6.0	199.08	-12.07	-0.564	6.53e-03	4.27e-04
3855	09/06/2008	14:00	2.00	320.0	1.31	23.50	2296.8	0.34	8.15	5.0	214.49	-15.72	-0.544	7.40e-03	4.30e-04
3856	09/06/2008	15:00	1.70	340.0	1.12	23.00	2402.5	0.30	8.83	5.0	187.10	-12.59	-0.534	6.80e-03	4.27e-04
3857	09/06/2008	16:00	2.00	30.0	1.32	23.60	2484.5	0.32	8.11	5.0	150.35	-20.18	-0.395	5.87e-03	4.31e-04
3858	09/06/2008	17:00	1.30	310.0	1.00	24.20	2541.6	0.24	10.04	5.0	108.06	-10.94	-0.390	4.60e-03	4.34e-04
3859	09/06/2008	18:00	1.00	80.0	1.00	23.20	2574.1	0.19	11.38	5.0	62.80	-9.59	-0.283	2.99e-03	4.28e-04
3860	09/06/2008	19:00	2.00	190.0	1.10	21.80	2582.9	0.23	8.86	5.0	16.55	-66.12	-0.061	1.11e-03	4.21e-04
3861	09/06/2008	20:00	3.40	330.0	1.84	19.50	175.9	0.29	6.66	5.0	-24.70	90.00	0.072	0.00e+00	4.08e-04
3862	09/06/2008	21:00	1.00	80.0	1.00	19.20	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	4.07e-04
3863	09/06/2008	22:00	2.20	130.0	1.21	17.30	138.7	0.19	8.21	6.0	-12.48	90.00	0.055	0.00e+00	3.96e-04
3864	09/06/2008	23:00	1.20	10.0	1.00	16.50	98.7	0.11	10.99	6.0	-2.67	90.00	0.021	0.00e+00	3.92e-04
3865	10/06/2008	00:00	1.30	10.0	1.00	15.60	103.3	0.11	10.58	6.0	-3.27	90.00	0.024	0.00e+00	3.87e-04
3866	10/06/2008	01:00	1.00	140.0	1.00	14.90	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.84e-04
3867	10/06/2008	02:00	1.80	130.0	1.00	14.60	124.1	0.16	9.05	6.0	-7.46	90.00	0.040	0.00e+00	3.82e-04
3868	10/06/2008	03:00	1.00	350.0	1.00	15.00	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.84e-04
3869	10/06/2008	04:00	1.00	70.0	1.00	15.00	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.84e-04
3870	10/06/2008	05:00	1.00	0.0	1.00	15.40	391.2	0.14	12.53	7.0	10.65	-20.70	-0.065	6.92e-04	3.86e-04
3871	10/06/2008	06:00	1.00	160.0	1.00	16.10	545.3	0.19	11.36	6.0	54.32	-10.57	-0.242	2.54e-03	3.90e-04
3872	10/06/2008	07:00	1.30	350.0	1.00	18.40	780.9	0.24	10.05	4.0	117.92	-10.31	-0.413	5.04e-03	4.02e-04
3873	10/06/2008	08:00	1.00	340.0	1.00	20.60	1028.0	0.21	11.51	3.0	169.72	-5.01	-0.675	6.74e-03	4.14e-04
3874	10/06/2008	09:00	1.00	40.0	1.00	22.20	1121.5	0.19	11.41	4.0	75.74	-8.47	-0.333	7.45e-03	4.23e-04
3875	10/06/2008	10:00	1.60	350.0	1.05	23.30	1370.5	0.29	9.13	4.0	232.78	-9.67	-0.675	8.10e-03	4.29e-04
3876	10/06/2008	11:00	1.80	60.0	1.18	24.00	1596.6	0.32	8.61	4.0	250.98	-11.50	-0.672	8.45e-03	4.33e-04
3877	10/06/2008	12:00	1.80	330.0	1.18	25.10	1805.5	0.32	8.62	3.0	265.53	-11.07	-0.709	8.96e-03	4.39e-04
3878	10/06/2008	13:00	1.40	40.0	1.00	25.90	1981.1	0.27	9.77	4.0	248.49	-7.22	-0.784	8.45e-03	4.43e-04
3879	10/06/2008	14:00	1.20	240.0	1.00	25.50	2119.3	0.24	10.54	5.0	212.58	-6.02	-0.750	7.40e-03	4.41e-04
3880	10/06/2008	15:00	6.80	310.0	3.75	22.60	2230.1	0.73	4.77	6.0	160.96	-212.52	-0.188	5.76e-03	4.25e-04
3881	10/06/2008	16:00	2.70	130.0	1.70	20.90	2307.3	0.38	7.13	6.0	130.79	-37.76	-0.290	4.97e-03	4.16e-04
3882	10/06/2008	17:00	1.00	50.0	1.00	19.10	2325.1	0.17	11.37	6.0	31.35	-14.95	-0.151	3.90e-03	4.06e-04
3883	10/06/2008	18:00	1.50	180.0	1.00	19.70	2331.7	0.18	10.27	6.0	11.29	-45.47	-0.053	2.54e-03	4.09e-04
3884	10/06/2008	19:00	3.50	110.0	1.95	19.00	2341.4	0.37	6.62	6.0	14.78	-308.75	-0.033	9.49e-04	4.05e-04
3885	10/06/2008	20:00	1.80	90.0	1.00	17.90	124.1	0.16	9.05	6.0	-7.46	90.00	0.040	0.00e+00	4.00e-04
3886	10/06/2008	21:00	1.80	130.0	1.00	17.00	124.1	0.16	9.05	6.0	-7.46	90.00	0.040	0.00e+00	3.95e-04
3887	10/06/2008	22:00	1.60	250.0	1.00	17.00	116.2	0.14	9.57	7.0	-5.53	90.00	0.033	0.00e+00	3.95e-04
3888	10/06/2008	23:00	1.50	140.0	1.00	15.90	112.0	0.13	9.88	7.0	-4.69	90.00	0.030	0.00e+00	3.89e-04
3889	11/06/2008	00:00	1.00	0.0	1.00	15.50	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.87e-04
3890	11/06/2008	01:00	1.10	190.0	1.00	15.80	93.9	0.10	11.46	7.0	-2.15	90.00	0.018	0.00e+00	3.88e-04
3891	11/06/2008	02:00	2.20	180.0	1.21	15.70	138.7	0.19	8.21	7.0	-12.48	90.00	0.055	0.00e+00	3.88e-04
3892	11/06/2008	03:00	1.00	140.0	1.00	16.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.90e-04
3893	11/06/2008	04:00	1.00	50.0	1.00	15.70	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.88e-04
3894	11/06/2008	05:00	1.00	120.0	1.00	15.90	393.7	0.14	12.51	7.0	11.05	-20.34	-0.067	6.99e-04	3.89e-04
3895	11/06/2008	06:00	1.00	220.0	1.00	16.40	522.3	0.18	11.33	7.0	41.08	-12.77	-0.189	1.86e-03	3.91e-04
3896	11/06/2008	07:00	1.20	220.0	1.00	17.10	679.1	0.22	10.40	7.0	70.84	-12.50	-0.275	2.85e-03	3.95e-04
3897	11/06/2008	08:00	1.00	0.0	1.00	18.00	744.0	0.18	11.32	7.0	34.76	-14.22	-0.164	3.63e-03	4.00e-04
3898	11/06/2008	09:00	1.00	0.0	1.00	18.60	933.7	0.20	11.47	7.0	121.38	-6.22	-0.499	4.20e-03	4.03e-04
3899	11/06/2008	10:00	1.00	90.0	1.00	19.20	1005.7	0.19	11.36	7.0	52.94	-10.76	-0.239	4.57e-03	4.07e-04
3900	11/06/2008	11:00	1.50	60.0	1.00	21.20	1298.5	0.29	9.44	4.0	255.23	-8.06	-0.757	8.45e-03	4.17e-04
3901	11/06/2008	12:00	2.50	20.0	1.63	22.40	1544.1	0.40	7.30	4.0	259.99	-21.43	-0.556	8.56e-03	4.24e-04
3902	11/06/2008	13:00	6.10	300.0	3.37	19.70	1908.2	0.66	5.04	7.0	149.79	-170.79	-0.191	4.76e-03	4.09e-04
3903	11/06/2008	14:00	3.90	320.0	2.15	18.00	1949.1	0.43	6.31	7.0	55.77	-126.18	-0.109	4.57e-03	4.00e-04
3904	11/06/2008	15:00	5.30	340.0	2.95	20.80	2063.4	0.59	5.40	6.0	162.37	-113.54	-0.232	5.76e-03	4.15e-04
3905	11/06/2008	16:00	4.80	320.0	2.66	22.50	2150.5	0.54	5.68	6.0	130.23	-106.30	-0.206	4.98e-03	4.25e-04
3906	11/06/2008	17:00	7.40	340.0	4.11	22.30	2204.2	0.76	4.54	6.0	26.62	-1481.16	-0.030	3.90e-03	4.23e-04
3907	11/06/2008	18:00	3.80	340.0	2.12	20.50	2212.8	0.40	6.33	6.0	10.73	-524.92	-0.023	2.55e-03	4.14e-04
3908	11/06/2008	19:00	4.50	350.0	2.51	19.60	2225.2	0.47	5.82	6.0	15.30	-604.04	-0.027	9.58e-04	4.09e-04
3909	11/06/2008	20:00	3.20	350.0	1.73	19.20	170.2	0.27	6.86	6.0	-20.83	90.00	0.065	0.00e+00	4.07e-04
3910	11/06/2008	21:00	5.30	340.0	2.96	19.00	418.7	0.52	5.31	6.0	-39.90	309.13	0.065	0.00e+00	4.05e-04
3911	11/06/2008	22:00	6.90	350.0	3.89	17.60	677.2	0.70	4.65	7.0	-46.39	650.65	0.056	0.00e+00	3.98e-04
3912	11/06/2008	23:00	5.00	340.0	2.80	16.60	412.0	0.49	5.46	7.0	-32.73	320.62	0.056	0.00e+00	3.93e-04
3913	12/06/2008	00:00	5.20	340.0	2.92	16.10	438.1	0.51	5.36	7.0	-34.26	349.43	0.056	0.00e+00	3.90e-04
3914	12/06/2008	01:00	6.50	360.0	3.66	15.40	617.0	0.65	4.79	7.0	-43.83	567.85	0.056	0.00e+00	3.86e-04
3915	12/06/2008	02:00	4.80	340.0	2.69	15.10	384.8	0.47	5.57	7.0	-31.40	290.50	0.056	0.00e+00	3.85e-04
3916	12/06/2008	03:00	4.30	340.0	2.40	14.60	320.8	0.41	5.89	7.0	-27.69	224.66	0.056	0.00e+00	3.82e-04
3917	12/06/2008	04:00	6.10	350.0	3.43	14.50	559.5	0.61	4.95	7.0	-41.05	493.38	0.056	0.00e+00	3.81e-04
3918	12/06/2008	05:00	5.20	350.0	2.90	14.40	1555.6	0.54	5.41	7.0	10.47	-1324.00	-0.016	7.05e-04	3.81e-04
3919	12/06/2008	06:00	5.00	350.0	2.77	14.80	1598.5	0.53	5.55	7.0	40.88	-320.52	-0.064	1.86e-03	3.83e-04
3920	12/06/2008	07:00	4.80	340.0	2.65	16.00	1682.3	0.53	5.68	6.0	95.65	-135.66	-0.151	3.91e-03	3.89e-04
3921	12/06/2008	08:00	5.10	330.0	2.85	16.80	1820.4	0.58	5.49	3.0	173.58	-99.09	-0.250	6.75e-03	3.94e-04
3922	12/06/2008	09:00	6.10	310.0	3.39	17.90	1976.7	0.68	5.03	4.0	208.78	-130.70	-0.259	7.46e-03	4.00e-04
3923	12/06/2008	10:00	5.40	340.0	3.06	19.00	2137.1	0.63	5.30	4.0	239.05	-90.81	-0.321	8.11e-03	4.05e-04
3924	12/06/2008	11:00	3.50	350.0	2.26	19.30	2292.8	0.50	6.19	4.0	258.45	-42.65	-0.435	8.45e-03	4.07e-04
3925	12/06/2008	12:00	4.90	360.0	2.84	20.50	2433.0	0.59	5.51	5.0	242.49	-74.97	-0.347	7.81e-03	4.14e-04
3926	12/06/2008	13:00	3.00	360.0	1.96	20.40	2559.0	0.45	6.65	5.0	236.52	-33.47	-0.447	7.72e-03	4.13e-04
3927	12/06/2008	14:00	2.70	10.0	1.77	21.80	2678.3	0.42	7.01	4.0	235.02	-26.98	-0.480	8.11e-03	4.21e-04
3928	12/06/2008	15:00	3.00	330.0	1.96	22.30	2781.6	0.44	6.66	3.0	210.72	-36.13	-0.406	7.81e-03	4.23e-04
3929	12/06/2008	16:00	2.00	330.0	1.32	22.80	2861.0	0.33	8.13	3.0	168.38	-18.62	-0.437	6.75e-03	4.26e-04
3930	12/06/2008	17:00	3.10	340.0	1.84	22.00	2916.6	0.40	6.86	3.0	119.96	-47.53	-0.254	5.30e-03	4.22e-04
3931	12/06/2008	18:00	2.30	360.0	1.35	21.40	2947.1	0.30	8.00	3.0	67.29	-37.08	-0.187	3.46e-03	4.18e-04
3932	12/06/2008	19:00	5.40	350.0	3.01	20.60	2956.7	0.56	5.31	3.0	13.95	-1115.52	-0.021	1.31e-03	4.14e-04
3933	12/06/2008	20:00	5.60	340.0	3.11	15.20	394.4	0.54	5.18	3.0	-54.33	254.69	0.084	0.00e+00	3.85e-04
3934	12/06/2008	21:00	3.20	330.0	1.73	15.30	170.2	0.27	6.86	3.0	-27.31	90.00	0.084	0.00e+00	3.86e-04
3935	12/06/2008	22:00	4.90	330.0	2.71	15.20	314.6	0.46	5.53	3.0	-46.38	185.65	0.084	0.00e+00	3.85e-04
3936	12/06/2008	23:00	4.70	330.0	2.60	14.50	291.9	0.44	5.64	3.0	-44.17	167.12	0.084	0.00e+00	3.81e-04
3937	13/06/2008	00:00	2.60	350.0	1.42	13.40	152.0	0.22	7.58	3.0	-19.21	90.00	0.071	0.00e+00	3.76e-04
3938	13/06/2008	01:00	2.10	350.0	1.16	12.50	135.2	0.18	8.40	3.0	-11.07	90.00	0.050	0.00e+00	3.71e-04
3939	13/06/2008	02:00	1.00	60.0	1.00	12.70	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.72e-04
3940	13/06/2008	03:00	2.20	360.0	1.21	12.50	138.7	0.19	8.21	3.0	-12.48	90.00	0.054	0.00e+00	3.71e-04
3941	13/06/2008	04:00	4.30	350.0	2.38	11.90	246.9	0.39	5.89	3.0	-39.77	131.87	0.084	0.00e+00	3.68e-04
3942	13/06/2008	05:00	2.70	350.0	1.50	11.80	839.4	0.29	7.54	3.0	9.86	-220.80	-0.028	1.32e-03	3.67e-04
3943	13/06/2008	06:00	4.10	10.0	2.26	12.80	1302.8	0.45	6.15	5.0	62.97	-129.29	-0.115	3.02e-03	3.73e-04
3944	13/06/2008	07:00	5.20	330.0	2.87	13.20	1642.3	0.57	5.46	5.0	112.63	-144.79	-0.163	4.62e-03	3.75e-04
3945	13/06/2008	08:00	4.90	350.0	2.73	14.50	1770.1	0.56	5.61	5.0	157.71	-96.93	-0.234	5.89e-03	3.81e-04
3946	13/06/2008	09:00	5.70	360.0	3.17	15.50	1918.6	0.64	5.20	5.0	195.72	-117.03	-0.255	6.81e-03	3.87e-04
3947	13/06/2008	10:00	5.50	360.0	3.11	16.10	2085.6	0.64	5.26	4.0	243.82	-93.16	-0.319	8.11e-03	3.90e-04
3948	13/06/2008	11:00	5.30	30.0	3.04	16.60	2250.6	0.63	5.32	4.0	263.33	-82.94	-0.350	8.46e-03	3.93e-04
3949	13/06/2008	12:00	5.50	20.0	3.14	16.80	2408.1	0.64	5.23	4.0	269.89	-87.80	-0.349	8.56e-03	3.94e-04
3950	13/06/2008	13:00	6.00	340.0	3.37	18.10	2552.6	0.68	5.05	4.0	260.63	-107.30	-0.321	8.46e-03	4.01e-04
3951	13/06/2008	14:00	5.80	350.0	3.25	18.40	2678.3	0.66	5.14	4.0	240.10	-105.31	-0.306	8.11e-03	4.02e-04
3952	13/06/2008	15:00	6.30	340.0	3.49	18.40	2784.5	0.69	4.95	4.0	208.27	-141.47	-0.252	7.46e-03	4.02e-04
3953	13/06/2008	16:00	5.90	340.0	3.27	18.20	2866.6	0.65	5.12	4.0	166.97	-143.69	-0.216	6.45e-03	4.01e-04
3954	13/06/2008	17:00	7.00	340.0	3.86	18.10	2927.4	0.74	4.70	4.0	118.63	-301.69	-0.134	5.06e-03	4.01e-04
3955	13/06/2008	18:00	6.50	350.0	3.60	16.40	2962.8	0.68	4.86	3.0	67.28	-416.53	-0.082	3.47e-03	3.91e-04
3956	13/06/2008	19:00	5.10	340.0	2.84	15.90	2970.6	0.53	5.46	3.0	11.71	-1121.30	-0.018	1.32e-03	3.89e-04
3957	13/06/2008	20:00	4.90	340.0	2.71	14.70	314.2	0.46	5.53	3.0	-46.46	185.25	0.084	0.00e+00	3.82e-04
3958	13/06/2008	21:00	4.40	350.0	2.43	13.80	258.8	0.40	5.82	3.0	-40.74	141.16	0.084	0.00e+00	3.78e-04
3959	13/06/2008	22:00	3.30	360.0	1.79	12.90	173.0	0.28	6.76	2.0	-29.56	90.00	0.087	0.00e+00	3.73e-04
3960	13/06/2008	23:00	2.90	350.0	1.58	12.30	161.3	0.25	7.19	2.0	-25.51	90.00	0.085	0.00e+00	3.70e-04
3961	14/06/2008	00:00	3.60	340.0	1.94	12.20	181.4	0.30	6.48	2.0	-32.22	90.00	0.087	0.00e+00	3.69e-04
3962	14/06/2008	01:00	4.50	330.0	2.48	11.80	261.2	0.41	5.76	2.0	-43.66	140.31	0.087	0.00e+00	3.67e-04
3963	14/06/2008	02:00	3.50	340.0	1.89	11.30	178.6	0.30	6.57	1.0	-32.22	90.00	0.089	0.00e+00	3.65e-04
3964	14/06/2008	03:00	3.50	350.0	1.89	11.00	178.6	0.30	6.57	1.0	-32.25	90.00	0.089	0.00e+00	3.63e-04
3965	14/06/2008	04:00	2.70	350.0	1.47	10.50	155.2	0.23	7.44	1.0	-21.19	90.00	0.075	0.00e+00	3.61e-04
3966	14/06/2008	05:00	3.70	340.0	2.07	10.90	1110.4	0.38	6.40	1.0	3.80	-1326.32	-0.008	1.36e-03	3.63e-04
3967	14/06/2008	06:00	4.70	350.0	2.60	12.20	1464.7	0.51	5.74	1.0	63.48	-182.28	-0.103	3.57e-03	3.69e-04
3968	14/06/2008	07:00	4.00	350.0	2.25	13.50	1573.9	0.47	6.19	1.0	121.74	-74.33	-0.215	5.45e-03	3.76e-04
3969	14/06/2008	08:00	4.60	10.0	2.60	15.10	1720.3	0.54	5.75	2.0	176.39	-78.78	-0.271	6.90e-03	3.85e-04
3970	14/06/2008	09:00	4.50	360.0	2.63	15.80	1885.1	0.55	5.73	3.0	219.41	-67.83	-0.330	7.82e-03	3.88e-04
3971	14/06/2008	10:00	4.70	360.0	2.75	16.80	2052.1	0.58	5.59	4.0	242.77	-69.94	-0.351	8.11e-03	3.94e-04
3972	14/06/2008	11:00	5.50	340.0	3.11	17.00	2207.9	0.63	5.26	5.0	241.94	-93.61	-0.318	7.72e-03	3.95e-04
3973	14/06/2008	12:00	4.70	350.0	2.76	18.30	2353.9	0.58	5.59	5.0	246.10	-69.59	-0.357	7.82e-03	4.02e-04
3974	14/06/2008	13:00	7.10	330.0	3.92	18.60	2476.2	0.76	4.67	6.0	204.43	-193.53	-0.224	6.54e-03	4.03e-04
3975	14/06/2008	14:00	5.80	350.0	3.24	19.30	2596.1	0.65	5.15	5.0	220.22	-111.81	-0.284	7.41e-03	4.07e-04
3976	14/06/2008	15:00	5.50	350.0	3.08	18.60	2703.5	0.62	5.28	4.0	208.14	-103.29	-0.280	7.46e-03	4.03e-04
3977	14/06/2008	16:00	5.70	340.0	3.16	19.00	2787.7	0.63	5.21	4.0	166.40	-132.47	-0.222	6.45e-03	4.05e-04
3978	14/06/2008	17:00	4.60	350.0	2.55	19.10	2841.4	0.51	5.80	5.0	110.19	-109.21	-0.180	4.63e-03	4.06e-04
3979	14/06/2008	18:00	4.00	10.0	2.21	18.30	2871.7	0.44	6.23	5.0	63.12	-121.33	-0.120	3.03e-03	4.02e-04
3980	14/06/2008	19:00	2.50	360.0	1.38	17.10	2879.0	0.28	7.88	5.0	15.17	-123.18	-0.046	1.16e-03	3.95e-04
3981	14/06/2008	20:00	2.10	20.0	1.16	15.70	135.2	0.18	8.40	6.0	-11.07	90.00	0.051	0.00e+00	3.88e-04
3982	14/06/2008	21:00	1.10	60.0	1.00	13.80	93.9	0.10	11.46	6.0	-2.15	90.00	0.018	0.00e+00	3.78e-04
3983	14/06/2008	22:00	1.00	250.0	1.00	12.90	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
3984	14/06/2008	23:00	1.00	180.0	1.00	11.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.68e-04
3985	15/06/2008	00:00	1.40	200.0	1.00	11.50	107.7	0.12	10.21	7.0	-3.94	90.00	0.026	0.00e+00	3.66e-04
3986	15/06/2008	01:00	1.00	210.0	1.00	10.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.63e-04
3987	15/06/2008	02:00	1.70	200.0	1.00	10.80	120.2	0.15	9.30	8.0	-6.45	90.00	0.036	0.00e+00	3.62e-04
3988	15/06/2008	03:00	1.70	190.0	1.00	11.00	120.2	0.15	9.30	8.0	-6.45	90.00	0.036	0.00e+00	3.63e-04
3989	15/06/2008	04:00	1.00	150.0	1.00	11.50	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.66e-04
3990	15/06/2008	05:00	1.20	100.0	1.00	11.60	405.9	0.14	11.47	8.0	4.42	-55.71	-0.026	3.43e-04	3.66e-04
3991	15/06/2008	06:00	1.00	150.0	1.00	12.10	465.7	0.16	11.88	8.0	19.44	-17.22	-0.102	8.94e-04	3.69e-04
3992	15/06/2008	07:00	1.20	110.0	1.00	13.40	636.4	0.22	10.40	7.0	71.53	-12.42	-0.273	2.86e-03	3.76e-04
3993	15/06/2008	08:00	1.30	210.0	1.00	15.10	815.8	0.24	10.03	7.0	99.40	-11.57	-0.351	3.64e-03	3.85e-04
3994	15/06/2008	09:00	1.00	110.0	1.00	17.00	992.3	0.20	11.47	7.0	122.45	-6.18	-0.500	4.21e-03	3.95e-04
3995	15/06/2008	10:00	1.00	0.0	1.00	16.50	1078.5	0.19	11.39	8.0	68.54	-9.05	-0.298	2.18e-03	3.92e-04
3996	15/06/2008	11:00	1.70	360.0	1.12	17.70	1249.6	0.29	8.81	7.0	151.48	-14.55	-0.434	4.77e-03	3.98e-04
3997	15/06/2008	12:00	1.00	140.0	1.00	18.50	1326.5	0.19	11.41	8.0	75.74	-8.47	-0.328	2.30e-03	4.03e-04
3998	15/06/2008	13:00	1.10	180.0	1.00	18.90	1397.8	0.20	10.87	8.0	73.89	-10.29	-0.303	2.28e-03	4.05e-04
3999	15/06/2008	14:00	3.60	10.0	1.99	17.40	1465.2	0.41	6.57	8.0	68.52	-88.14	-0.140	2.18e-03	3.97e-04
4000	15/06/2008	15:00	4.00	10.0	2.21	17.30	1523.3	0.44	6.23	8.0	59.88	-126.73	-0.113	2.01e-03	3.96e-04
4001	15/06/2008	16:00	3.70	20.0	2.04	16.90	1568.5	0.41	6.48	8.0	48.54	-124.14	-0.099	1.74e-03	3.94e-04
4002	15/06/2008	17:00	3.70	30.0	2.04	16.00	1601.2	0.40	6.47	8.0	35.12	-163.82	-0.073	1.36e-03	3.89e-04
4003	15/06/2008	18:00	3.70	10.0	2.05	15.50	1621.5	0.39	6.44	8.0	20.67	-263.75	-0.043	8.94e-04	3.87e-04
4004	15/06/2008	19:00	2.40	360.0	1.31	14.40	145.5	0.21	7.88	8.0	-11.16	90.00	0.045	3.43e-04	3.81e-04
4005	15/06/2008	20:00	2.20	10.0	1.21	13.50	138.7	0.19	8.21	8.0	-10.30	90.00	0.045	0.00e+00	3.76e-04
4006	15/06/2008	21:00	1.90	340.0	1.05	13.20	127.9	0.16	8.82	8.0	-8.57	90.00	0.043	0.00e+00	3.75e-04
4007	15/06/2008	22:00	1.00	0.0	1.00	13.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.74e-04
4008	15/06/2008	23:00	1.00	290.0	1.00	13.00	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.74e-04
4009	16/06/2008	00:00	1.00	260.0	1.00	13.20	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.75e-04
4010	16/06/2008	01:00	1.00	180.0	1.00	13.20	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.75e-04
4011	16/06/2008	02:00	1.10	160.0	1.00	13.00	93.9	0.10	11.46	8.0	-2.15	90.00	0.018	0.00e+00	3.74e-04
4012	16/06/2008	03:00	1.00	150.0	1.00	12.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
4013	16/06/2008	04:00	1.00	0.0	1.00	12.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
4014	16/06/2008	05:00	1.00	90.0	1.00	13.00	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	3.44e-04	3.74e-04
4015	16/06/2008	06:00	1.20	80.0	1.00	13.00	98.7	0.11	10.99	8.0	-2.67	90.00	0.021	8.95e-04	3.74e-04
4016	16/06/2008	07:00	1.50	90.0	1.00	13.50	491.9	0.17	10.20	8.0	5.29	-82.90	-0.026	1.37e-03	3.76e-04
4017	16/06/2008	08:00	1.00	100.0	1.00	13.60	526.0	0.14	12.39	8.0	12.93	-19.05	-0.076	1.74e-03	3.77e-04
4018	16/06/2008	09:00	1.00	100.0	1.00	14.00	572.6	0.16	11.90	8.0	19.16	-17.28	-0.102	2.01e-03	3.79e-04
4019	16/06/2008	10:00	1.00	0.0	1.00	14.70	624.6	0.16	11.65	8.0	23.38	-16.46	-0.119	2.18e-03	3.82e-04
4020	16/06/2008	11:00	2.20	110.0	1.21	15.00	744.9	0.26	8.44	8.0	26.08	-58.36	-0.084	2.28e-03	3.84e-04
4021	16/06/2008	12:00	2.60	140.0	1.43	15.80	849.2	0.29	7.75	8.0	26.12	-86.33	-0.074	2.30e-03	3.88e-04
4022	16/06/2008	13:00	2.70	130.0	1.49	15.90	892.0	0.30	7.60	8.0	24.99	-98.17	-0.069	2.28e-03	3.89e-04
4023	16/06/2008	14:00	3.20	110.0	1.77	15.80	1003.6	0.35	6.95	8.0	22.16	-167.99	-0.053	2.18e-03	3.88e-04
