i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
6044	08/09/2008	19:00	1.60	110.0	1.00	19.30	116.2	0.14	9.57	1.0	-5.53	90.00	0.033	0.00e+00	4.07e-04
6045	08/09/2008	20:00	1.80	110.0	1.00	17.80	124.1	0.16	9.05	1.0	-7.46	90.00	0.040	0.00e+00	3.99e-04
6046	08/09/2008	21:00	1.50	130.0	1.00	16.40	112.0	0.13	9.88	0.0	-4.69	90.00	0.030	0.00e+00	3.92e-04
6047	08/09/2008	22:00	1.00	0.0	1.00	15.30	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.86e-04
6048	08/09/2008	23:00	1.00	160.0	1.00	14.40	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.81e-04
6049	09/09/2008	00:00	1.10	150.0	1.00	13.70	93.9	0.10	11.46	0.0	-2.15	90.00	0.018	0.00e+00	3.77e-04
6050	09/09/2008	01:00	1.00	0.0	1.00	13.10	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.74e-04
6051	09/09/2008	02:00	1.00	0.0	1.00	12.80	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
6052	09/09/2008	03:00	1.40	150.0	1.00	12.60	107.7	0.12	10.21	0.0	-3.94	90.00	0.026	0.00e+00	3.72e-04
6053	09/09/2008	04:00	1.00	0.0	1.00	12.40	88.9	0.09	11.99	0.0	-1.70	90.00	0.016	0.00e+00	3.71e-04
6054	09/09/2008	05:00	1.00	120.0	1.00	12.20	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.69e-04
6055	09/09/2008	06:00	1.00	0.0	1.00	12.50	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	4.18e-04	3.71e-04
6056	09/09/2008	07:00	1.00	190.0	1.00	15.70	529.0	0.18	11.34	1.0	46.27	-11.78	-0.210	2.95e-03	3.88e-04
6057	09/09/2008	08:00	1.00	230.0	1.00	18.50	737.2	0.20	11.44	0.0	100.11	-7.05	-0.420	4.94e-03	4.03e-04
6058	09/09/2008	09:00	1.20	150.0	1.00	21.00	972.3	0.23	10.50	2.0	151.85	-7.51	-0.548	6.37e-03	4.16e-04
6059	09/09/2008	10:00	5.00	170.0	2.81	23.30	1658.8	0.57	5.53	3.0	184.80	-90.97	-0.274	7.20e-03	4.29e-04
6060	09/09/2008	11:00	5.60	170.0	3.09	24.70	1762.8	0.61	5.26	7.0	117.72	-168.36	-0.166	4.16e-03	4.37e-04
6061	09/09/2008	12:00	5.80	160.0	3.20	23.80	1864.1	0.63	5.17	7.0	121.91	-178.81	-0.166	4.26e-03	4.32e-04
6062	09/09/2008	13:00	4.90	170.0	2.71	23.40	1953.0	0.54	5.62	7.0	118.03	-120.47	-0.185	4.16e-03	4.30e-04
6063	09/09/2008	14:00	5.40	160.0	2.98	22.80	2031.6	0.59	5.36	7.0	106.42	-167.12	-0.155	3.87e-03	4.26e-04
6064	09/09/2008	15:00	7.40	180.0	4.09	24.00	2231.1	0.77	4.56	7.0	87.69	-466.47	-0.097	3.36e-03	4.33e-04
6065	09/09/2008	16:00	5.70	190.0	3.15	23.80	2275.5	0.60	5.20	7.0	63.50	-305.72	-0.090	2.59e-03	4.32e-04
6066	09/09/2008	17:00	1.90	170.0	1.07	22.90	2296.0	0.24	9.00	7.0	34.92	-35.72	-0.123	1.54e-03	4.27e-04
6067	09/09/2008	18:00	2.70	190.0	1.51	21.60	2298.7	0.28	7.50	7.0	3.55	-573.17	-0.011	2.19e-04	4.20e-04
6068	09/09/2008	19:00	1.40	310.0	1.00	21.20	107.7	0.12	10.21	7.0	-3.94	90.00	0.027	0.00e+00	4.17e-04
6069	09/09/2008	20:00	1.70	220.0	1.00	20.50	120.2	0.15	9.30	7.0	-6.45	90.00	0.037	0.00e+00	4.14e-04
6070	09/09/2008	21:00	1.50	170.0	1.00	19.90	112.0	0.13	9.88	7.0	-4.69	90.00	0.030	0.00e+00	4.10e-04
6071	09/09/2008	22:00	1.40	160.0	1.00	18.00	107.7	0.12	10.21	7.0	-3.94	90.00	0.027	0.00e+00	4.00e-04
6072	09/09/2008	23:00	1.80	130.0	1.00	17.60	124.1	0.16	9.05	7.0	-7.46	90.00	0.040	0.00e+00	3.98e-04
6073	10/09/2008	00:00	1.00	220.0	1.00	16.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.94e-04
6074	10/09/2008	01:00	1.00	0.0	1.00	16.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.94e-04
6075	10/09/2008	02:00	1.70	140.0	1.00	16.30	120.2	0.15	9.30	7.0	-6.45	90.00	0.036	0.00e+00	3.91e-04
6076	10/09/2008	03:00	1.70	150.0	1.00	16.50	120.2	0.15	9.30	7.0	-6.45	90.00	0.036	0.00e+00	3.92e-04
6077	10/09/2008	04:00	1.00	100.0	1.00	16.50	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.92e-04
6078	10/09/2008	05:00	1.00	190.0	1.00	16.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.90e-04
6079	10/09/2008	06:00	1.90	210.0	1.07	16.50	347.0	0.19	8.87	7.0	-0.61	1070.69	0.003	1.79e-04	3.92e-04
6080	10/09/2008	07:00	1.00	200.0	1.00	16.60	332.5	0.12	12.51	7.0	1.92	-70.35	-0.014	1.51e-03	3.93e-04
6081	10/09/2008	08:00	1.70	100.0	1.13	17.90	804.8	0.28	8.76	5.0	95.64	-20.08	-0.287	4.15e-03	4.00e-04
6082	10/09/2008	09:00	1.00	240.0	1.00	20.70	1019.2	0.21	11.49	1.0	148.47	-5.46	-0.600	6.37e-03	4.15e-04
6083	10/09/2008	10:00	1.00	280.0	1.00	22.60	1234.3	0.21	11.52	1.0	183.16	-4.77	-0.726	7.36e-03	4.25e-04
6084	10/09/2008	11:00	1.00	120.0	1.00	24.20	1431.0	0.22	11.53	4.0	197.44	-4.55	-0.780	7.35e-03	4.34e-04
6085	10/09/2008	12:00	1.30	360.0	1.00	24.80	1597.0	0.25	10.11	5.0	188.58	-7.55	-0.640	6.87e-03	4.37e-04
6086	10/09/2008	13:00	1.60	340.0	1.05	25.30	1758.9	0.29	9.11	1.0	203.03	-10.61	-0.602	7.91e-03	4.40e-04
6087	10/09/2008	14:00	1.90	360.0	1.25	26.20	1893.2	0.32	8.35	2.0	182.14	-15.93	-0.490	7.31e-03	4.45e-04
6088	10/09/2008	15:00	2.20	360.0	1.45	26.50	1996.0	0.35	7.73	2.0	147.50	-24.82	-0.368	6.33e-03	4.47e-04
6089	10/09/2008	16:00	1.50	80.0	1.00	26.70	2064.1	0.26	9.34	2.0	102.61	-14.92	-0.342	4.86e-03	4.48e-04
6090	10/09/2008	17:00	1.50	70.0	1.00	25.80	2097.5	0.24	9.45	3.0	51.74	-22.31	-0.189	2.81e-03	4.43e-04
6091	10/09/2008	18:00	1.50	10.0	1.00	24.30	112.0	0.13	9.88	3.0	-4.69	90.00	0.031	3.33e-04	4.35e-04
6092	10/09/2008	19:00	1.00	20.0	1.00	22.60	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	4.25e-04
6093	10/09/2008	20:00	1.00	300.0	1.00	20.90	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	4.16e-04
6094	10/09/2008	21:00	1.00	150.0	1.00	19.60	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	4.09e-04
6095	10/09/2008	22:00	1.00	190.0	1.00	19.00	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	4.06e-04
6096	10/09/2008	23:00	1.00	170.0	1.00	18.30	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	4.02e-04
6097	11/09/2008	00:00	1.00	210.0	1.00	17.90	88.9	0.09	11.99	6.0	-1.70	90.00	0.016	0.00e+00	4.00e-04
6098	11/09/2008	01:00	1.50	190.0	1.00	17.80	112.0	0.13	9.88	6.0	-4.69	90.00	0.030	0.00e+00	3.99e-04
6099	11/09/2008	02:00	1.00	190.0	1.00	17.80	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.99e-04
6100	11/09/2008	03:00	1.00	160.0	1.00	17.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	4.00e-04
6101	11/09/2008	04:00	1.20	170.0	1.00	17.90	98.7	0.11	10.99	7.0	-2.67	90.00	0.021	0.00e+00	4.00e-04
6102	11/09/2008	05:00	2.30	110.0	1.26	18.10	142.1	0.20	8.04	8.0	-10.58	90.00	0.045	0.00e+00	4.01e-04
6103	11/09/2008	06:00	1.10	10.0	1.00	18.30	93.9	0.10	11.46	8.0	-2.15	90.00	0.019	6.66e-05	4.02e-04
6104	11/09/2008	07:00	3.00	140.0	1.74	18.30	337.6	0.31	6.94	8.0	-6.54	393.88	0.018	7.05e-04	4.02e-04
6105	11/09/2008	08:00	4.90	130.0	2.72	19.20	1489.8	0.52	5.60	8.0	31.28	-389.27	-0.051	1.21e-03	4.07e-04
6106	11/09/2008	09:00	3.10	130.0	1.82	20.80	1591.9	0.40	6.88	6.0	115.40	-48.17	-0.246	4.54e-03	4.15e-04
6107	11/09/2008	10:00	1.40	170.0	1.00	23.60	1736.9	0.26	9.73	3.0	181.63	-8.88	-0.589	7.13e-03	4.31e-04
6108	11/09/2008	11:00	3.50	180.0	2.15	25.20	1874.9	0.47	6.35	5.0	180.63	-49.59	-0.333	6.69e-03	4.40e-04
6109	11/09/2008	12:00	2.50	150.0	1.59	25.60	1960.1	0.36	7.38	7.0	119.94	-34.75	-0.285	4.22e-03	4.42e-04
6110	11/09/2008	13:00	3.20	110.0	1.87	25.80	2039.9	0.40	6.81	7.0	115.98	-50.43	-0.247	4.13e-03	4.43e-04
6111	11/09/2008	14:00	2.70	140.0	1.75	27.20	2144.9	0.40	7.03	5.0	160.92	-34.64	-0.349	6.21e-03	4.51e-04
6112	11/09/2008	15:00	2.80	140.0	1.75	27.70	2227.4	0.39	7.04	5.0	131.56	-39.78	-0.292	5.37e-03	4.54e-04
6113	11/09/2008	16:00	2.00	160.0	1.31	26.50	2283.6	0.31	8.15	5.0	93.47	-27.27	-0.263	4.11e-03	4.47e-04
6114	11/09/2008	17:00	2.20	150.0	1.25	25.40	2312.1	0.28	8.33	5.0	48.36	-39.44	-0.149	2.39e-03	4.41e-04
6115	11/09/2008	18:00	1.20	180.0	1.00	24.00	2312.9	0.13	11.31	6.0	1.36	-150.49	-0.009	1.91e-04	4.33e-04
6116	11/09/2008	19:00	1.40	150.0	1.00	22.90	107.7	0.12	10.21	6.0	-3.94	90.00	0.027	0.00e+00	4.27e-04
6117	11/09/2008	20:00	1.50	120.0	1.00	22.10	112.0	0.13	9.88	7.0	-4.69	90.00	0.031	0.00e+00	4.22e-04
6118	11/09/2008	21:00	4.00	250.0	2.23	19.90	286.8	0.38	6.10	7.0	-25.00	193.36	0.056	0.00e+00	4.10e-04
6119	11/09/2008	22:00	5.10	270.0	2.86	17.80	426.1	0.50	5.41	7.0	-33.35	336.83	0.056	0.00e+00	3.99e-04
6120	11/09/2008	23:00	4.90	300.0	2.76	17.10	445.5	0.49	5.51	8.0	-26.31	391.42	0.045	0.00e+00	3.95e-04
6121	12/09/2008	00:00	4.10	300.0	2.30	16.30	334.9	0.40	6.02	8.0	-21.57	260.93	0.045	0.00e+00	3.91e-04
6122	12/09/2008	01:00	7.30	300.0	4.11	14.60	798.6	0.74	4.53	8.0	-40.41	899.76	0.045	0.00e+00	3.82e-04
6123	12/09/2008	02:00	5.00	300.0	2.82	13.80	457.0	0.50	5.45	8.0	-27.19	403.99	0.045	0.00e+00	3.78e-04
6124	12/09/2008	03:00	4.80	310.0	2.70	13.10	428.4	0.48	5.57	8.0	-26.05	368.04	0.045	0.00e+00	3.74e-04
6125	12/09/2008	04:00	2.10	340.0	1.16	12.90	135.2	0.18	8.40	8.0	-9.87	90.00	0.045	0.00e+00	3.73e-04
6126	12/09/2008	05:00	1.30	20.0	1.00	12.80	103.3	0.11	10.58	8.0	-3.27	90.00	0.024	0.00e+00	3.73e-04
6127	12/09/2008	06:00	1.00	60.0	1.00	13.40	88.9	0.09	11.99	8.0	-1.69	90.00	0.016	4.74e-05	3.76e-04
6128	12/09/2008	07:00	1.00	0.0	1.00	13.60	415.1	0.14	12.29	8.0	14.28	-18.45	-0.082	6.90e-04	3.77e-04
6129	12/09/2008	08:00	1.00	30.0	1.00	14.20	500.6	0.17	11.43	8.0	29.23	-15.37	-0.141	1.20e-03	3.80e-04
6130	12/09/2008	09:00	1.60	50.0	1.00	14.50	665.5	0.23	9.44	8.0	41.89	-25.91	-0.150	1.57e-03	3.82e-04
6131	12/09/2008	10:00	1.70	360.0	1.06	15.00	762.8	0.25	9.06	8.0	51.59	-26.52	-0.172	1.82e-03	3.84e-04
6132	12/09/2008	11:00	2.20	20.0	1.28	15.50	859.7	0.29	8.24	8.0	57.65	-36.58	-0.166	1.96e-03	3.87e-04
6133	12/09/2008	12:00	2.20	360.0	1.28	16.20	949.6	0.29	8.21	8.0	59.73	-36.15	-0.171	2.01e-03	3.91e-04
6134	12/09/2008	13:00	1.00	0.0	1.00	16.30	1025.8	0.19	11.37	8.0	57.69	-10.16	-0.256	1.96e-03	3.91e-04
6135	12/09/2008	14:00	3.00	360.0	1.66	16.30	1094.6	0.35	7.21	8.0	51.73	-71.41	-0.124	1.82e-03	3.91e-04
6136	12/09/2008	15:00	4.10	30.0	2.29	14.50	1235.1	0.43	6.09	8.0	8.76	-792.59	-0.017	1.57e-03	3.82e-04
6137	12/09/2008	16:00	2.00	310.0	1.12	14.10	1238.2	0.21	8.71	8.0	1.93	-437.45	-0.008	1.20e-03	3.79e-04
6138	12/09/2008	17:00	1.50	340.0	1.00	13.80	112.0	0.13	9.88	8.0	-4.69	90.00	0.030	6.90e-04	3.78e-04
6139	12/09/2008	18:00	1.70	340.0	1.00	13.90	206.5	0.17	9.34	8.0	-1.41	293.77	0.007	4.74e-05	3.78e-04
6140	12/09/2008	19:00	1.90	360.0	1.05	13.70	127.9	0.16	8.82	8.0	-8.57	90.00	0.043	0.00e+00	3.77e-04
6141	12/09/2008	20:00	2.10	320.0	1.16	13.50	135.2	0.18	8.40	8.0	-9.85	90.00	0.045	0.00e+00	3.76e-04
6142	12/09/2008	21:00	2.60	330.0	1.42	13.50	152.0	0.22	7.58	8.0	-12.10	90.00	0.045	0.00e+00	3.76e-04
6143	12/09/2008	22:00	2.00	340.0	1.10	13.40	131.6	0.17	8.60	8.0	-9.40	90.00	0.045	0.00e+00	3.76e-04
6144	12/09/2008	23:00	2.40	350.0	1.31	13.20	145.5	0.21	7.88	8.0	-11.21	90.00	0.045	0.00e+00	3.75e-04
6145	13/09/2008	00:00	1.00	340.0	1.00	12.50	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.71e-04
6146	13/09/2008	01:00	1.50	320.0	1.00	12.60	112.0	0.13	9.88	8.0	-4.69	90.00	0.030	0.00e+00	3.72e-04
6147	13/09/2008	02:00	1.40	300.0	1.00	12.60	107.7	0.12	10.21	8.0	-3.94	90.00	0.026	0.00e+00	3.72e-04
6148	13/09/2008	03:00	1.90	310.0	1.05	12.60	127.9	0.16	8.82	8.0	-8.57	90.00	0.043	0.00e+00	3.72e-04
6149	13/09/2008	04:00	3.00	340.0	1.66	12.90	190.9	0.27	7.02	8.0	-14.75	117.80	0.045	0.00e+00	3.73e-04
6150	13/09/2008	05:00	4.40	330.0	2.47	12.80	373.0	0.43	5.81	8.0	-23.65	302.34	0.045	0.00e+00	3.73e-04
6151	13/09/2008	06:00	4.60	330.0	2.69	12.80	511.3	0.48	5.59	7.0	-17.42	566.14	0.030	5.87e-05	3.73e-04
6152	13/09/2008	07:00	3.60	320.0	1.99	13.00	1123.0	0.39	6.55	7.0	28.00	-186.24	-0.059	1.41e-03	3.74e-04
6153	13/09/2008	08:00	3.30	320.0	1.82	13.50	1194.5	0.38	6.87	7.0	59.14	-80.46	-0.129	2.48e-03	3.76e-04
6154	13/09/2008	09:00	4.80	330.0	2.65	14.00	1512.4	0.52	5.68	7.0	85.62	-148.80	-0.135	3.26e-03	3.79e-04
6155	13/09/2008	10:00	4.20	320.0	2.34	14.20	1530.2	0.44	6.03	8.0	14.11	-536.73	-0.026	1.81e-03	3.80e-04
6156	13/09/2008	11:00	5.70	330.0	3.15	14.40	1735.8	0.60	5.20	8.0	57.20	-336.75	-0.079	1.95e-03	3.81e-04
6157	13/09/2008	12:00	3.70	340.0	2.06	14.40	1752.6	0.39	6.44	8.0	18.48	-292.48	-0.039	2.00e-03	3.81e-04
6158	13/09/2008	13:00	6.00	340.0	3.34	14.40	1793.3	0.62	5.04	8.0	17.33	-1225.60	-0.023	1.95e-03	3.81e-04
6159	13/09/2008	14:00	6.30	330.0	3.51	13.60	1878.5	0.65	4.91	8.0	14.58	-1674.16	-0.018	1.81e-03	3.77e-04
6160	13/09/2008	15:00	5.20	330.0	2.90	13.40	1891.7	0.54	5.41	8.0	9.19	-1505.43	-0.014	1.56e-03	3.76e-04
6161	13/09/2008	16:00	4.50	330.0	2.52	13.20	1897.6	0.46	5.80	8.0	2.02	-4391.45	-0.004	1.18e-03	3.75e-04
6162	13/09/2008	17:00	5.00	330.0	2.81	13.00	809.7	0.51	5.48	8.0	-6.44	1856.04	0.010	6.73e-04	3.74e-04
6163	13/09/2008	18:00	5.10	350.0	2.92	12.60	598.0	0.53	5.37	7.0	-17.48	738.14	0.027	5.87e-05	3.72e-04
6164	13/09/2008	19:00	5.40	350.0	3.03	12.40	461.8	0.53	5.26	7.0	-36.17	374.49	0.056	0.00e+00	3.71e-04
6165	13/09/2008	20:00	3.80	330.0	2.12	12.30	258.0	0.35	6.25	7.0	-24.02	164.99	0.056	0.00e+00	3.70e-04
6166	13/09/2008	21:00	4.20	330.0	2.36	12.20	345.6	0.41	5.95	8.0	-22.47	271.19	0.045	0.00e+00	3.69e-04
6167	13/09/2008	22:00	3.00	300.0	1.66	12.00	190.3	0.27	7.03	8.0	-14.78	117.16	0.045	0.00e+00	3.68e-04
6168	13/09/2008	23:00	4.00	300.0	2.24	12.20	319.1	0.39	6.09	8.0	-21.23	242.21	0.045	0.00e+00	3.69e-04
6169	14/09/2008	00:00	4.80	320.0	2.70	12.20	427.7	0.48	5.57	8.0	-26.13	366.71	0.045	0.00e+00	3.69e-04
6170	14/09/2008	01:00	3.00	320.0	1.66	12.20	190.4	0.27	7.03	8.0	-14.78	117.30	0.045	0.00e+00	3.69e-04
6171	14/09/2008	02:00	1.70	310.0	1.00	12.00	120.2	0.15	9.30	8.0	-6.45	90.00	0.036	0.00e+00	3.68e-04
6172	14/09/2008	03:00	3.60	340.0	2.01	12.10	267.0	0.34	6.42	8.0	-18.74	188.44	0.045	0.00e+00	3.69e-04
6173	14/09/2008	04:00	3.90	340.0	2.19	12.40	306.1	0.38	6.17	8.0	-20.60	228.45	0.045	0.00e+00	3.71e-04
6174	14/09/2008	05:00	4.80	330.0	2.70	12.60	428.0	0.48	5.57	8.0	-26.09	367.30	0.045	0.00e+00	3.72e-04
6175	14/09/2008	06:00	4.90	330.0	2.75	12.70	978.8	0.50	5.55	8.0	-2.96	3828.24	0.005	8.55e-06	3.72e-04
6176	14/09/2008	07:00	5.20	340.0	2.90	13.40	1558.4	0.54	5.41	8.0	13.33	-1045.57	-0.020	6.57e-04	3.76e-04
6177	14/09/2008	08:00	7.10	350.0	3.94	13.40	2118.0	0.73	4.64	8.0	28.15	-1243.27	-0.032	1.17e-03	3.76e-04
6178	14/09/2008	09:00	7.00	350.0	3.88	12.90	2155.6	0.73	4.67	8.0	40.79	-830.64	-0.046	1.55e-03	3.73e-04
6179	14/09/2008	10:00	7.00	350.0	3.86	13.70	2252.1	0.74	4.70	6.0	142.97	-254.84	-0.159	5.17e-03	3.77e-04
6180	14/09/2008	11:00	7.70	350.0	4.25	15.00	2357.1	0.81	4.48	6.0	159.32	-298.75	-0.162	5.58e-03	3.84e-04
6181	14/09/2008	12:00	6.70	350.0	3.70	14.20	2432.3	0.71	4.80	7.0	122.09	-261.12	-0.142	4.17e-03	3.80e-04
6182	14/09/2008	13:00	8.00	350.0	4.41	14.70	2530.2	0.84	4.39	6.0	159.60	-331.01	-0.157	5.58e-03	3.83e-04
6183	14/09/2008	14:00	7.20	10.0	3.97	16.30	2611.7	0.76	4.63	6.0	141.01	-278.31	-0.154	5.17e-03	3.91e-04
6184	14/09/2008	15:00	7.50	20.0	4.14	16.30	2694.5	0.79	4.54	3.0	147.09	-299.13	-0.155	6.02e-03	3.91e-04
6185	14/09/2008	16:00	7.00	20.0	3.87	16.40	2748.9	0.74	4.69	4.0	96.79	-364.09	-0.110	4.34e-03	3.92e-04
6186	14/09/2008	17:00	6.80	20.0	3.77	15.60	2775.5	0.71	4.74	5.0	41.38	-753.63	-0.049	2.23e-03	3.87e-04
6187	14/09/2008	18:00	3.90	20.0	2.21	14.40	470.1	0.40	6.17	6.0	-8.92	621.35	0.019	2.46e-05	3.81e-04
6188	14/09/2008	19:00	2.30	350.0	1.26	12.70	142.1	0.20	8.04	6.0	-14.00	90.00	0.058	0.00e+00	3.72e-04
6189	14/09/2008	20:00	2.70	350.0	1.47	12.40	155.2	0.23	7.44	5.0	-20.27	90.00	0.072	0.00e+00	3.71e-04
6190	14/09/2008	21:00	2.00	350.0	1.10	11.30	131.6	0.17	8.60	5.0	-9.77	90.00	0.046	0.00e+00	3.65e-04
6191	14/09/2008	22:00	4.00	340.0	2.20	12.00	223.4	0.36	6.11	4.0	-34.27	117.51	0.079	0.00e+00	3.68e-04
6192	14/09/2008	23:00	4.10	340.0	2.27	11.30	235.0	0.37	6.03	4.0	-35.62	125.99	0.079	0.00e+00	3.65e-04
6193	15/09/2008	00:00	3.20	350.0	1.73	10.30	170.2	0.27	6.86	3.0	-27.79	90.00	0.084	0.00e+00	3.60e-04
6194	15/09/2008	01:00	2.90	350.0	1.58	10.30	161.3	0.25	7.19	3.0	-25.28	90.00	0.084	0.00e+00	3.60e-04
6195	15/09/2008	02:00	4.10	350.0	2.23	9.70	212.5	0.36	6.06	2.0	-38.21	105.04	0.087	0.00e+00	3.57e-04
6196	15/09/2008	03:00	4.70	340.0	2.60	9.10	280.9	0.43	5.64	2.0	-46.52	154.71	0.087	0.00e+00	3.54e-04
6197	15/09/2008	04:00	4.70	340.0	2.59	8.50	276.2	0.43	5.64	1.0	-47.56	149.57	0.089	0.00e+00	3.50e-04
6198	15/09/2008	05:00	5.00	350.0	2.76	8.10	308.2	0.47	5.48	1.0	-51.43	174.14	0.089	0.00e+00	3.48e-04
6199	15/09/2008	06:00	5.00	340.0	2.92	8.10	454.5	0.52	5.35	1.0	-32.06	379.29	0.050	0.00e+00	3.48e-04
6200	15/09/2008	07:00	5.40	360.0	2.99	9.30	1637.7	0.57	5.33	5.0	38.96	-415.27	-0.056	2.17e-03	3.55e-04
6201	15/09/2008	08:00	5.50	10.0	3.04	10.20	1724.0	0.59	5.31	3.0	99.60	-185.50	-0.137	4.50e-03	3.59e-04
6202	15/09/2008	09:00	6.00	10.0	3.32	12.70	1880.8	0.65	5.08	2.0	148.54	-164.96	-0.187	6.10e-03	3.72e-04
6203	15/09/2008	10:00	7.90	350.0	4.36	14.50	2412.3	0.84	4.42	1.0	183.44	-281.85	-0.182	7.15e-03	3.82e-04
6204	15/09/2008	11:00	7.70	360.0	4.25	15.10	2534.1	0.82	4.48	1.0	206.89	-236.54	-0.209	7.73e-03	3.85e-04
6205	15/09/2008	12:00	8.70	350.0	4.80	15.70	2658.6	0.92	4.21	1.0	214.27	-317.82	-0.194	7.91e-03	3.88e-04
6206	15/09/2008	13:00	7.80	360.0	4.30	15.90	2768.7	0.83	4.45	1.0	205.82	-245.86	-0.206	7.73e-03	3.89e-04
6207	15/09/2008	14:00	8.10	360.0	4.47	16.10	2864.4	0.85	4.37	1.0	181.63	-304.24	-0.177	7.15e-03	3.90e-04
6208	15/09/2008	15:00	8.00	360.0	4.41	16.20	2939.3	0.84	4.39	1.0	143.50	-365.14	-0.142	6.14e-03	3.91e-04
6209	15/09/2008	16:00	6.90	360.0	3.81	16.00	2987.2	0.73	4.73	1.0	94.01	-359.51	-0.108	4.62e-03	3.89e-04
6210	15/09/2008	17:00	6.80	350.0	3.77	15.20	3008.9	0.71	4.74	1.0	36.01	-862.44	-0.042	2.56e-03	3.85e-04
6211	15/09/2008	18:00	5.80	340.0	3.38	13.80	648.8	0.61	4.99	1.0	-27.63	722.09	0.037	0.00e+00	3.78e-04
6212	15/09/2008	19:00	5.50	340.0	3.05	13.00	367.0	0.52	5.23	1.0	-56.80	223.68	0.089	0.00e+00	3.74e-04
6213	15/09/2008	20:00	5.30	330.0	2.93	12.40	344.2	0.50	5.32	1.0	-54.46	204.34	0.089	0.00e+00	3.71e-04
6214	15/09/2008	21:00	4.70	340.0	2.60	11.80	276.9	0.43	5.64	0.0	-47.41	150.31	0.090	0.00e+00	3.67e-04
6215	15/09/2008	22:00	4.40	350.0	2.43	11.00	244.7	0.40	5.82	0.0	-43.66	126.42	0.090	0.00e+00	3.63e-04
6216	15/09/2008	23:00	5.10	350.0	2.82	10.60	319.3	0.48	5.42	0.0	-52.64	182.99	0.090	0.00e+00	3.61e-04
6217	16/09/2008	00:00	4.40	350.0	2.43	9.90	244.0	0.40	5.82	0.0	-43.80	125.76	0.090	0.00e+00	3.58e-04
6218	16/09/2008	01:00	4.80	350.0	2.65	9.40	286.0	0.44	5.58	0.0	-49.03	156.75	0.090	0.00e+00	3.55e-04
6219	16/09/2008	02:00	3.50	360.0	1.89	8.70	178.6	0.30	6.57	0.0	-32.78	90.00	0.090	0.00e+00	3.52e-04
6220	16/09/2008	03:00	5.10	350.0	2.82	8.50	317.8	0.48	5.42	0.0	-52.98	181.29	0.090	0.00e+00	3.50e-04
6221	16/09/2008	04:00	2.90	350.0	1.58	8.00	161.3	0.25	7.19	0.0	-25.52	90.00	0.084	0.00e+00	3.48e-04
6222	16/09/2008	05:00	2.00	360.0	1.10	8.00	131.6	0.17	8.60	5.0	-9.77	90.00	0.046	0.00e+00	3.48e-04
6223	16/09/2008	06:00	4.40	350.0	2.48	8.40	538.3	0.45	5.82	7.0	-10.86	730.76	0.020	0.00e+00	3.50e-04
6224	16/09/2008	07:00	5.20	350.0	2.89	8.60	1568.4	0.54	5.42	7.0	24.10	-589.47	-0.036	1.31e-03	3.51e-04
6225	16/09/2008	08:00	3.80	10.0	2.10	9.00	1617.6	0.42	6.40	7.0	56.55	-116.93	-0.109	2.39e-03	3.53e-04
6226	16/09/2008	09:00	3.50	20.0	1.95	9.60	1685.4	0.41	6.65	7.0	84.15	-71.34	-0.168	3.19e-03	3.56e-04
6227	16/09/2008	10:00	3.60	40.0	2.03	10.80	1766.2	0.43	6.52	7.0	104.74	-65.73	-0.200	3.73e-03	3.62e-04
6228	16/09/2008	11:00	4.10	340.0	2.45	12.90	1917.8	0.52	5.93	2.0	210.13	-59.67	-0.332	7.64e-03	3.73e-04
6229	16/09/2008	12:00	2.10	30.0	1.38	14.30	2057.7	0.35	7.95	3.0	214.85	-17.29	-0.511	7.67e-03	3.80e-04
6230	16/09/2008	13:00	3.50	360.0	2.15	15.20	2172.5	0.47	6.34	5.0	183.35	-49.33	-0.325	6.53e-03	3.85e-04
6231	16/09/2008	14:00	4.60	360.0	2.57	15.90	2257.7	0.52	5.79	6.0	138.89	-92.06	-0.220	5.11e-03	3.89e-04
