i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
383	16/01/2008	22:00	1.90	230.0	1.05	7.00	127.9	0.16	8.82	6.0	-8.61	90.00	0.042	0.00e+00	3.45e-04
384	16/01/2008	23:00	1.80	150.0	1.00	4.70	124.1	0.16	9.05	7.0	-7.50	90.00	0.038	0.00e+00	3.33e-04
385	17/01/2008	00:00	2.30	200.0	1.26	5.80	142.1	0.20	8.04	7.0	-13.70	90.00	0.056	0.00e+00	3.39e-04
386	17/01/2008	01:00	1.90	150.0	1.05	5.40	127.9	0.16	8.82	7.0	-8.61	90.00	0.042	0.00e+00	3.37e-04
387	17/01/2008	02:00	2.10	170.0	1.16	6.00	135.2	0.18	8.40	7.0	-11.13	90.00	0.049	0.00e+00	3.40e-04
388	17/01/2008	03:00	2.20	240.0	1.21	5.60	138.7	0.19	8.21	7.0	-12.54	90.00	0.053	0.00e+00	3.38e-04
389	17/01/2008	04:00	1.20	180.0	1.00	4.00	98.7	0.11	10.99	7.0	-2.68	90.00	0.020	0.00e+00	3.30e-04
390	17/01/2008	05:00	2.20	180.0	1.21	5.50	138.7	0.19	8.21	7.0	-12.54	90.00	0.053	0.00e+00	3.37e-04
391	17/01/2008	06:00	2.30	200.0	1.26	5.90	142.1	0.20	8.04	7.0	-13.70	90.00	0.056	0.00e+00	3.39e-04
392	17/01/2008	07:00	1.00	0.0	1.00	5.70	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.38e-04
393	17/01/2008	08:00	1.10	70.0	1.00	5.50	93.9	0.10	11.46	6.0	-2.16	90.00	0.018	5.09e-04	3.37e-04
394	17/01/2008	09:00	1.10	120.0	1.00	7.20	537.7	0.19	10.90	6.0	34.77	-16.55	-0.150	1.87e-03	3.46e-04
395	17/01/2008	10:00	1.10	180.0	1.00	9.10	670.0	0.20	10.85	6.0	62.28	-11.59	-0.250	2.81e-03	3.55e-04
396	17/01/2008	11:00	2.50	210.0	1.47	10.10	947.7	0.33	7.67	6.0	79.16	-39.78	-0.196	3.35e-03	3.60e-04
397	17/01/2008	12:00	2.40	170.0	1.38	11.10	1031.4	0.31	7.93	7.0	62.31	-40.82	-0.166	2.57e-03	3.66e-04
398	17/01/2008	13:00	2.50	190.0	1.41	10.90	1103.9	0.31	7.83	7.0	58.13	-45.40	-0.153	2.44e-03	3.64e-04
399	17/01/2008	14:00	3.70	190.0	2.04	10.30	1174.5	0.41	6.48	7.0	45.79	-130.93	-0.091	2.05e-03	3.61e-04
400	17/01/2008	15:00	3.40	180.0	1.89	9.90	1192.3	0.36	6.71	8.0	11.83	-352.31	-0.027	6.52e-04	3.59e-04
401	17/01/2008	16:00	3.40	190.0	1.91	9.40	792.7	0.35	6.65	8.0	-0.70	5463.06	0.002	1.77e-04	3.57e-04
402	17/01/2008	17:00	3.80	170.0	2.12	9.20	256.3	0.35	6.25	7.0	-24.36	162.69	0.056	0.00e+00	3.56e-04
403	17/01/2008	18:00	4.00	180.0	2.23	9.30	280.5	0.38	6.10	7.0	-25.94	184.66	0.056	0.00e+00	3.56e-04
404	17/01/2008	19:00	4.60	190.0	2.59	9.40	397.9	0.45	5.69	8.0	-25.26	329.65	0.045	0.00e+00	3.57e-04
405	17/01/2008	20:00	5.10	180.0	2.86	8.60	418.9	0.50	5.41	7.0	-34.51	324.50	0.056	0.00e+00	3.53e-04
406	17/01/2008	21:00	5.30	180.0	2.97	8.30	445.0	0.52	5.31	7.0	-36.07	353.30	0.056	0.00e+00	3.51e-04
407	17/01/2008	22:00	4.60	180.0	2.57	8.10	354.2	0.45	5.69	7.0	-30.73	255.87	0.056	0.00e+00	3.50e-04
408	17/01/2008	23:00	4.00	180.0	2.23	8.60	280.0	0.38	6.10	7.0	-26.00	184.09	0.056	0.00e+00	3.53e-04
409	18/01/2008	00:00	4.80	200.0	2.68	8.40	379.9	0.47	5.58	7.0	-32.24	282.56	0.056	0.00e+00	3.52e-04
410	18/01/2008	01:00	4.10	180.0	2.29	8.10	291.9	0.39	6.03	7.0	-26.83	195.00	0.056	0.00e+00	3.50e-04
411	18/01/2008	02:00	1.10	10.0	1.00	8.00	93.9	0.10	11.46	7.0	-2.16	90.00	0.018	0.00e+00	3.50e-04
412	18/01/2008	03:00	1.60	120.0	1.00	7.70	116.2	0.14	9.57	7.0	-5.55	90.00	0.032	0.00e+00	3.48e-04
413	18/01/2008	04:00	1.00	130.0	1.00	7.20	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.46e-04
414	18/01/2008	05:00	2.20	90.0	1.21	6.60	138.7	0.19	8.21	7.0	-12.54	90.00	0.053	0.00e+00	3.43e-04
415	18/01/2008	06:00	1.20	150.0	1.00	6.30	98.7	0.11	10.99	7.0	-2.68	90.00	0.020	0.00e+00	3.41e-04
416	18/01/2008	07:00	1.00	160.0	1.00	6.80	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.44e-04
417	18/01/2008	08:00	1.00	0.0	1.00	6.90	88.9	0.09	11.99	6.0	-0.87	90.00	0.008	5.36e-04	3.44e-04
418	18/01/2008	09:00	1.30	160.0	1.00	9.00	600.0	0.21	10.15	2.0	40.14	-19.91	-0.156	2.63e-03	3.55e-04
419	18/01/2008	10:00	1.00	210.0	1.00	11.40	747.4	0.19	11.41	4.0	77.52	-8.37	-0.326	3.66e-03	3.67e-04
420	18/01/2008	11:00	1.00	160.0	1.00	11.80	872.9	0.19	11.41	6.0	79.49	-8.23	-0.333	3.37e-03	3.69e-04
421	18/01/2008	12:00	1.20	130.0	1.00	12.80	1007.7	0.22	10.44	5.0	98.72	-10.02	-0.362	4.20e-03	3.74e-04
422	18/01/2008	13:00	1.00	0.0	1.00	14.20	1125.9	0.20	11.44	4.0	98.15	-7.17	-0.405	4.37e-03	3.82e-04
423	18/01/2008	14:00	1.60	80.0	1.05	13.90	1196.2	0.25	9.11	6.0	62.63	-22.89	-0.204	2.83e-03	3.80e-04
424	18/01/2008	15:00	1.10	120.0	1.00	13.40	1225.5	0.18	11.12	7.0	27.43	-17.85	-0.127	1.39e-03	3.78e-04
425	18/01/2008	16:00	1.00	150.0	1.00	13.00	1227.9	0.12	12.54	7.0	2.28	-61.46	-0.016	3.91e-04	3.75e-04
426	18/01/2008	17:00	1.00	0.0	1.00	11.10	88.9	0.09	11.99	7.0	-1.71	90.00	0.016	0.00e+00	3.66e-04
427	18/01/2008	18:00	1.00	0.0	1.00	10.90	88.9	0.09	11.99	7.0	-1.71	90.00	0.016	0.00e+00	3.64e-04
428	18/01/2008	19:00	1.00	220.0	1.00	11.30	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.67e-04
429	18/01/2008	20:00	1.00	180.0	1.00	10.70	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.63e-04
430	18/01/2008	21:00	2.00	140.0	1.10	10.70	131.6	0.17	8.60	8.0	-9.54	90.00	0.045	0.00e+00	3.63e-04
431	18/01/2008	22:00	1.00	90.0	1.00	10.50	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.62e-04
432	18/01/2008	23:00	1.00	30.0	1.00	10.40	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.62e-04
433	19/01/2008	00:00	1.00	0.0	1.00	9.80	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.59e-04
434	19/01/2008	01:00	1.20	220.0	1.00	9.90	98.7	0.11	10.99	8.0	-2.68	90.00	0.021	0.00e+00	3.59e-04
435	19/01/2008	02:00	1.00	60.0	1.00	9.80	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.59e-04
436	19/01/2008	03:00	1.30	350.0	1.00	9.70	103.3	0.11	10.58	8.0	-3.28	90.00	0.023	0.00e+00	3.58e-04
437	19/01/2008	04:00	1.70	360.0	1.00	9.80	120.2	0.15	9.30	6.0	-6.48	90.00	0.036	0.00e+00	3.59e-04
438	19/01/2008	05:00	1.60	120.0	1.00	9.60	116.2	0.14	9.57	7.0	-5.55	90.00	0.032	0.00e+00	3.58e-04
439	19/01/2008	06:00	1.00	170.0	1.00	9.30	88.9	0.09	11.99	7.0	-1.71	90.00	0.016	0.00e+00	3.56e-04
440	19/01/2008	07:00	1.20	120.0	1.00	9.00	98.7	0.11	10.99	7.0	-2.68	90.00	0.021	0.00e+00	3.55e-04
441	19/01/2008	08:00	1.00	0.0	1.00	9.10	320.1	0.11	12.40	7.0	0.89	-135.68	-0.007	4.12e-04	3.55e-04
442	19/01/2008	09:00	1.00	20.0	1.00	9.40	486.7	0.17	11.50	7.0	26.96	-15.82	-0.129	1.40e-03	3.57e-04
443	19/01/2008	10:00	1.00	130.0	1.00	10.40	598.5	0.18	11.34	7.0	46.90	-11.71	-0.207	2.08e-03	3.62e-04
444	19/01/2008	11:00	1.00	0.0	1.00	11.50	714.5	0.19	11.37	7.0	59.22	-10.01	-0.256	2.48e-03	3.68e-04
445	19/01/2008	12:00	1.00	40.0	1.00	12.10	820.4	0.19	11.38	7.0	63.35	-9.57	-0.273	2.61e-03	3.71e-04
446	19/01/2008	13:00	1.00	40.0	1.00	12.70	908.3	0.19	11.37	7.0	59.17	-10.02	-0.257	2.48e-03	3.74e-04
447	19/01/2008	14:00	1.10	10.0	1.00	13.10	973.0	0.20	10.81	7.0	47.08	-14.03	-0.198	2.08e-03	3.76e-04
448	19/01/2008	15:00	1.10	80.0	1.00	13.60	1009.6	0.18	11.10	7.0	28.00	-17.75	-0.130	1.40e-03	3.79e-04
449	19/01/2008	16:00	1.30	360.0	1.00	13.00	1013.5	0.15	10.93	7.0	2.77	-100.31	-0.016	4.12e-04	3.75e-04
450	19/01/2008	17:00	1.30	60.0	1.00	12.20	103.3	0.11	10.58	8.0	-3.28	90.00	0.024	0.00e+00	3.71e-04
451	19/01/2008	18:00	1.10	350.0	1.00	11.60	93.9	0.10	11.46	8.0	-2.16	90.00	0.018	0.00e+00	3.68e-04
452	19/01/2008	19:00	1.80	360.0	1.00	11.50	124.1	0.16	9.05	8.0	-7.50	90.00	0.039	0.00e+00	3.68e-04
453	19/01/2008	20:00	1.60	350.0	1.00	11.60	116.2	0.14	9.57	8.0	-5.55	90.00	0.033	0.00e+00	3.68e-04
454	19/01/2008	21:00	1.10	10.0	1.00	10.90	93.9	0.10	11.46	8.0	-2.16	90.00	0.018	0.00e+00	3.64e-04
455	19/01/2008	22:00	1.30	350.0	1.00	10.60	103.3	0.11	10.58	8.0	-3.28	90.00	0.023	0.00e+00	3.63e-04
456	19/01/2008	23:00	1.20	10.0	1.00	10.40	98.7	0.11	10.99	8.0	-2.68	90.00	0.021	0.00e+00	3.62e-04
457	20/01/2008	00:00	1.10	30.0	1.00	10.30	93.9	0.10	11.46	8.0	-2.16	90.00	0.018	0.00e+00	3.61e-04
458	20/01/2008	01:00	1.50	360.0	1.00	10.10	112.0	0.13	9.88	8.0	-4.71	90.00	0.029	0.00e+00	3.60e-04
459	20/01/2008	02:00	1.00	120.0	1.00	9.50	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.57e-04
460	20/01/2008	03:00	1.00	110.0	1.00	8.20	88.9	0.09	11.99	8.0	-1.71	90.00	0.016	0.00e+00	3.51e-04
461	20/01/2008	04:00	1.00	130.0	1.00	7.40	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.47e-04
462	20/01/2008	05:00	1.20	100.0	1.00	6.20	98.7	0.11	10.99	6.0	-2.68	90.00	0.020	0.00e+00	3.41e-04
463	20/01/2008	06:00	1.00	100.0	1.00	4.90	88.9	0.09	11.99	6.0	-1.71	90.00	0.015	0.00e+00	3.34e-04
464	20/01/2008	07:00	1.00	0.0	1.00	3.80	88.9	0.09	11.99	4.0	-1.71	90.00	0.015	0.00e+00	3.29e-04
465	20/01/2008	08:00	1.00	130.0	1.00	3.90	88.9	0.09	11.99	2.0	-1.71	90.00	0.015	8.21e-04	3.29e-04
466	20/01/2008	09:00	1.00	0.0	1.00	7.10	523.5	0.18	11.33	2.0	42.13	-12.60	-0.186	2.70e-03	3.45e-04
467	20/01/2008	10:00	1.10	100.0	1.00	9.60	691.8	0.21	10.88	2.0	79.98	-9.79	-0.314	3.99e-03	3.58e-04
468	20/01/2008	11:00	1.00	120.0	1.00	11.40	861.7	0.20	11.45	3.0	103.62	-6.92	-0.421	4.64e-03	3.67e-04
469	20/01/2008	12:00	1.00	50.0	1.00	12.40	1012.6	0.20	11.45	3.0	110.87	-6.62	-0.449	4.88e-03	3.72e-04
470	20/01/2008	13:00	1.30	70.0	1.00	12.70	1135.6	0.24	10.04	3.0	103.02	-11.33	-0.357	4.64e-03	3.74e-04
471	20/01/2008	14:00	1.70	70.0	1.13	13.10	1223.0	0.27	8.78	2.0	79.12	-22.70	-0.238	3.99e-03	3.76e-04
472	20/01/2008	15:00	1.40	90.0	1.00	12.60	1267.2	0.22	9.85	2.0	42.56	-21.63	-0.160	2.70e-03	3.73e-04
473	20/01/2008	16:00	1.40	130.0	1.00	11.80	107.7	0.12	10.21	3.0	-2.71	90.00	0.018	8.05e-04	3.69e-04
474	20/01/2008	17:00	1.30	160.0	1.00	8.90	103.3	0.11	10.58	3.0	-3.28	90.00	0.023	0.00e+00	3.54e-04
475	20/01/2008	18:00	1.00	150.0	1.00	6.80	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.44e-04
476	20/01/2008	19:00	1.00	0.0	1.00	5.60	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.38e-04
477	20/01/2008	20:00	1.00	130.0	1.00	4.70	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.33e-04
478	20/01/2008	21:00	1.00	130.0	1.00	3.80	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.29e-04
479	20/01/2008	22:00	1.00	0.0	1.00	3.20	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.26e-04
480	20/01/2008	23:00	1.00	180.0	1.00	2.70	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.23e-04
481	21/01/2008	00:00	1.10	200.0	1.00	2.10	93.9	0.10	11.46	3.0	-2.16	90.00	0.018	0.00e+00	3.20e-04
482	21/01/2008	01:00	1.50	150.0	1.00	2.10	112.0	0.13	9.88	3.0	-4.71	90.00	0.028	0.00e+00	3.20e-04
483	21/01/2008	02:00	1.00	0.0	1.00	1.70	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.18e-04
484	21/01/2008	03:00	1.00	0.0	1.00	1.40	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.17e-04
485	21/01/2008	04:00	1.00	0.0	1.00	0.90	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.14e-04
486	21/01/2008	05:00	1.00	0.0	1.00	0.80	88.9	0.09	11.99	3.0	-1.71	90.00	0.015	0.00e+00	3.14e-04
487	21/01/2008	06:00	1.00	160.0	1.00	0.80	88.9	0.09	11.99	4.0	-1.71	90.00	0.015	0.00e+00	3.14e-04
488	21/01/2008	07:00	1.00	170.0	1.00	1.90	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.19e-04
489	21/01/2008	08:00	1.90	190.0	1.09	3.50	216.4	0.19	8.77	8.0	-2.21	270.98	0.009	2.17e-04	3.27e-04
490	21/01/2008	09:00	1.90	220.0	1.05	4.10	623.4	0.22	9.07	8.0	11.06	-81.06	-0.041	6.90e-04	3.30e-04
491	21/01/2008	10:00	3.20	200.0	1.77	4.80	1001.7	0.35	6.95	8.0	21.19	-175.55	-0.049	1.01e-03	3.34e-04
492	21/01/2008	11:00	2.20	190.0	1.21	5.50	1037.7	0.26	8.44	8.0	27.53	-56.30	-0.085	1.20e-03	3.37e-04
493	21/01/2008	12:00	2.40	210.0	1.32	6.10	1075.6	0.28	8.08	8.0	29.73	-64.84	-0.085	1.26e-03	3.40e-04
494	21/01/2008	13:00	2.50	200.0	1.38	6.90	1110.0	0.29	7.91	8.0	27.75	-75.19	-0.078	1.20e-03	3.44e-04
495	21/01/2008	14:00	2.50	160.0	1.38	7.20	1136.6	0.28	7.90	8.0	21.69	-91.61	-0.062	1.01e-03	3.46e-04
496	21/01/2008	15:00	3.00	190.0	1.67	7.30	1153.7	0.32	7.15	8.0	12.00	-246.70	-0.030	6.90e-04	3.46e-04
497	21/01/2008	16:00	3.10	210.0	1.74	7.10	689.1	0.32	6.97	8.0	-0.75	3877.33	0.002	2.17e-04	3.45e-04
498	21/01/2008	17:00	3.50	210.0	1.96	6.50	251.2	0.33	6.51	8.0	-18.51	171.55	0.045	0.00e+00	3.42e-04
499	21/01/2008	18:00	3.50	200.0	1.96	6.10	251.0	0.33	6.51	8.0	-18.53	171.24	0.045	0.00e+00	3.40e-04
500	21/01/2008	19:00	2.70	200.0	1.47	6.20	155.2	0.23	7.44	8.0	-12.94	90.00	0.045	0.00e+00	3.41e-04
501	21/01/2008	20:00	2.70	190.0	1.47	6.10	155.2	0.23	7.44	8.0	-12.94	90.00	0.045	0.00e+00	3.40e-04
502	21/01/2008	21:00	2.20	180.0	1.21	6.00	138.7	0.19	8.21	8.0	-10.63	90.00	0.045	0.00e+00	3.40e-04
503	21/01/2008	22:00	1.00	150.0	1.00	6.00	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.40e-04
504	21/01/2008	23:00	2.20	210.0	1.21	5.80	138.7	0.19	8.21	8.0	-10.64	90.00	0.045	0.00e+00	3.39e-04
505	22/01/2008	00:00	3.30	200.0	1.84	5.60	225.7	0.31	6.70	8.0	-17.24	147.43	0.045	0.00e+00	3.38e-04
506	22/01/2008	01:00	1.20	220.0	1.00	5.90	98.7	0.11	10.99	8.0	-2.68	90.00	0.020	0.00e+00	3.39e-04
507	22/01/2008	02:00	2.50	190.0	1.37	6.20	148.8	0.21	7.72	8.0	-12.01	90.00	0.045	0.00e+00	3.41e-04
508	22/01/2008	03:00	2.50	190.0	1.37	6.40	148.8	0.21	7.72	8.0	-12.00	90.00	0.045	0.00e+00	3.42e-04
509	22/01/2008	04:00	2.10	220.0	1.16	6.80	135.2	0.18	8.40	7.0	-11.13	90.00	0.049	0.00e+00	3.44e-04
510	22/01/2008	05:00	4.30	190.0	2.40	7.50	316.2	0.41	5.89	7.0	-28.45	217.92	0.056	0.00e+00	3.47e-04
511	22/01/2008	06:00	3.40	220.0	1.89	9.70	209.0	0.31	6.60	7.0	-21.08	122.48	0.056	0.00e+00	3.58e-04
512	22/01/2008	07:00	3.30	270.0	1.82	10.90	195.1	0.29	6.72	7.0	-19.98	111.42	0.056	0.00e+00	3.64e-04
513	22/01/2008	08:00	4.50	310.0	2.51	10.80	1343.1	0.47	5.80	7.0	3.28	-2736.02	-0.006	4.77e-04	3.64e-04
514	22/01/2008	09:00	2.20	340.0	1.21	11.30	1371.7	0.26	8.44	7.0	29.08	-54.14	-0.091	1.47e-03	3.67e-04
515	22/01/2008	10:00	4.60	340.0	2.54	11.00	1425.2	0.49	5.79	7.0	48.69	-218.87	-0.080	2.14e-03	3.65e-04
516	22/01/2008	11:00	5.30	360.0	2.93	10.40	1627.1	0.56	5.40	7.0	61.11	-260.85	-0.088	2.53e-03	3.62e-04
517	22/01/2008	12:00	8.60	330.0	4.76	11.00	2564.8	0.89	4.22	7.0	65.28	-956.37	-0.060	2.66e-03	3.65e-04
518	22/01/2008	13:00	8.80	340.0	4.89	10.00	2610.3	0.90	4.16	7.0	23.70	-2777.04	-0.021	2.53e-03	3.60e-04
519	22/01/2008	14:00	5.30	340.0	2.93	10.10	2637.6	0.56	5.39	7.0	48.67	-321.60	-0.070	2.14e-03	3.60e-04
520	22/01/2008	15:00	5.40	360.0	2.99	11.20	2660.3	0.57	5.33	6.0	39.05	-416.18	-0.056	2.01e-03	3.66e-04
521	22/01/2008	16:00	5.80	10.0	3.24	8.70	2665.2	0.60	5.11	4.0	0.27	-71230.15	-0.000	8.47e-04	3.53e-04
522	22/01/2008	17:00	3.50	360.0	1.89	7.60	178.6	0.30	6.57	4.0	-28.93	90.00	0.079	0.00e+00	3.48e-04
523	22/01/2008	18:00	3.70	360.0	1.99	6.60	184.1	0.31	6.39	4.0	-30.64	90.00	0.079	0.00e+00	3.43e-04
524	22/01/2008	19:00	4.40	360.0	2.43	5.80	264.4	0.40	5.83	4.0	-39.84	147.28	0.079	0.00e+00	3.39e-04
525	22/01/2008	20:00	4.70	350.0	2.60	5.10	285.8	0.43	5.64	3.0	-45.68	160.17	0.084	0.00e+00	3.35e-04
526	22/01/2008	21:00	5.50	10.0	3.05	4.70	374.7	0.53	5.22	3.0	-55.28	233.56	0.084	0.00e+00	3.33e-04
527	22/01/2008	22:00	5.50	350.0	3.05	4.30	374.4	0.53	5.22	3.0	-55.35	233.15	0.084	0.00e+00	3.31e-04
528	22/01/2008	23:00	4.90	340.0	2.71	3.70	306.8	0.46	5.53	3.0	-48.30	176.38	0.084	0.00e+00	3.28e-04
529	23/01/2008	00:00	4.20	340.0	2.31	3.10	230.1	0.37	5.96	3.0	-39.66	118.14	0.084	0.00e+00	3.25e-04
530	23/01/2008	01:00	3.80	330.0	2.05	2.80	186.7	0.32	6.31	2.0	-35.28	90.00	0.087	0.00e+00	3.24e-04
531	23/01/2008	02:00	3.80	330.0	2.05	2.90	186.7	0.32	6.31	2.0	-35.27	90.00	0.087	0.00e+00	3.24e-04
532	23/01/2008	03:00	1.90	360.0	1.05	2.90	127.9	0.16	8.82	1.0	-8.61	90.00	0.041	0.00e+00	3.24e-04
533	23/01/2008	04:00	1.40	10.0	1.00	2.00	107.7	0.12	10.21	1.0	-3.96	90.00	0.026	0.00e+00	3.20e-04
534	23/01/2008	05:00	3.40	350.0	1.84	2.40	175.9	0.29	6.66	1.0	-32.50	90.00	0.089	0.00e+00	3.22e-04
535	23/01/2008	06:00	3.50	350.0	1.89	2.60	178.6	0.30	6.57	2.0	-32.61	90.00	0.087	0.00e+00	3.23e-04
536	23/01/2008	07:00	3.20	360.0	1.73	2.00	170.2	0.27	6.86	3.0	-28.77	90.00	0.084	0.00e+00	3.20e-04
537	23/01/2008	08:00	3.20	10.0	1.80	2.60	456.4	0.33	6.83	3.0	-3.76	817.56	0.009	9.30e-04	3.23e-04
538	23/01/2008	09:00	3.30	30.0	1.82	2.90	1071.3	0.37	6.87	3.0	47.77	-95.24	-0.102	2.76e-03	3.24e-04
539	23/01/2008	10:00	2.80	80.0	1.62	3.40	1170.3	0.35	7.32	2.0	85.73	-45.98	-0.192	4.10e-03	3.27e-04
540	23/01/2008	11:00	3.00	120.0	1.76	3.90	1283.8	0.38	7.01	1.0	107.90	-46.99	-0.222	4.87e-03	3.29e-04
541	23/01/2008	12:00	2.70	70.0	1.67	4.30	1394.9	0.37	7.21	1.0	116.24	-39.41	-0.248	5.12e-03	3.31e-04
542	23/01/2008	13:00	1.90	90.0	1.26	5.50	1485.5	0.30	8.30	0.0	103.51	-23.74	-0.273	4.88e-03	3.37e-04
543	23/01/2008	14:00	2.50	70.0	1.47	5.80	1551.6	0.33	7.67	0.0	78.52	-39.88	-0.191	4.13e-03	3.39e-04
544	23/01/2008	15:00	2.40	90.0	1.33	5.90	1583.9	0.29	8.06	0.0	39.03	-53.38	-0.109	2.84e-03	3.39e-04
545	23/01/2008	16:00	2.30	60.0	1.26	4.80	142.1	0.20	8.04	0.0	-12.96	90.00	0.052	9.55e-04	3.34e-04
546	23/01/2008	17:00	1.00	50.0	1.00	3.20	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.26e-04
547	23/01/2008	18:00	1.10	40.0	1.00	2.80	93.9	0.10	11.46	0.0	-2.16	90.00	0.018	0.00e+00	3.24e-04
548	23/01/2008	19:00	1.00	230.0	1.00	1.40	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.17e-04
549	23/01/2008	20:00	1.00	200.0	1.00	0.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.14e-04
550	23/01/2008	21:00	1.00	180.0	1.00	0.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.14e-04
551	23/01/2008	22:00	1.00	180.0	1.00	-0.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.10e-04
552	23/01/2008	23:00	1.00	130.0	1.00	-0.50	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.08e-04
553	24/01/2008	00:00	1.00	110.0	1.00	-0.80	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.06e-04
554	24/01/2008	01:00	1.00	0.0	1.00	-1.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.05e-04
555	24/01/2008	02:00	1.00	60.0	1.00	-1.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.04e-04
556	24/01/2008	03:00	1.00	150.0	1.00	-2.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.00e-04
557	24/01/2008	04:00	1.00	150.0	1.00	-2.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.00e-04
558	24/01/2008	05:00	1.00	0.0	1.00	-2.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.00e-04
559	24/01/2008	06:00	1.00	0.0	1.00	-2.00	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.00e-04
560	24/01/2008	07:00	1.00	0.0	1.00	-2.20	88.9	0.09	11.99	2.0	-1.71	90.00	0.015	0.00e+00	3.00e-04
561	24/01/2008	08:00	1.20	160.0	1.00	-0.60	98.7	0.11	10.99	2.0	-2.68	90.00	0.020	9.94e-04	3.07e-04
562	24/01/2008	09:00	1.30	150.0	1.00	2.60	620.3	0.21	10.04	2.0	46.94	-18.81	-0.172	2.86e-03	3.23e-04
563	24/01/2008	10:00	1.50	190.0	1.00	4.40	779.7	0.25	9.32	3.0	87.87	-16.68	-0.274	4.06e-03	3.32e-04
564	24/01/2008	11:00	1.00	220.0	1.00	6.20	937.6	0.20	11.45	4.0	108.61	-6.71	-0.431	4.57e-03	3.41e-04
565	24/01/2008	12:00	1.00	0.0	1.00	8.20	1071.4	0.20	11.45	5.0	106.97	-6.77	-0.428	4.38e-03	3.51e-04
566	24/01/2008	13:00	1.10	310.0	1.00	8.30	1183.0	0.21	10.91	5.0	99.88	-8.45	-0.380	4.17e-03	3.51e-04
567	24/01/2008	14:00	1.00	20.0	1.00	10.00	1264.5	0.19	11.41	5.0	78.80	-8.28	-0.329	3.54e-03	3.60e-04
568	24/01/2008	15:00	1.00	350.0	1.00	10.50	1304.8	0.18	11.32	6.0	40.62	-12.92	-0.183	2.07e-03	3.62e-04
569	24/01/2008	16:00	1.00	20.0	1.00	9.20	1308.5	0.12	12.62	7.0	3.71	-41.76	-0.025	5.24e-04	3.56e-04
570	24/01/2008	17:00	1.00	0.0	1.00	6.70	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.43e-04
571	24/01/2008	18:00	1.00	0.0	1.00	5.30	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.36e-04
572	24/01/2008	19:00	1.00	0.0	1.00	4.10	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.30e-04
573	24/01/2008	20:00	1.00	0.0	1.00	3.60	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.28e-04
