i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
3092	08/05/2008	19:00	2.80	150.0	1.52	20.90	158.3	0.24	7.31	2.0	-13.23	90.00	0.047	2.07e-04	4.14e-04
3093	08/05/2008	20:00	4.00	170.0	2.19	19.80	215.9	0.35	6.12	3.0	-34.82	110.59	0.084	0.00e+00	4.08e-04
3094	08/05/2008	21:00	5.40	180.0	3.00	18.70	373.8	0.52	5.27	3.0	-51.30	237.44	0.084	0.00e+00	4.02e-04
3095	08/05/2008	22:00	3.30	190.0	1.79	17.60	173.0	0.28	6.76	3.0	-27.79	90.00	0.084	0.00e+00	3.96e-04
3096	08/05/2008	23:00	2.10	210.0	1.16	16.90	135.2	0.18	8.40	4.0	-11.03	90.00	0.051	0.00e+00	3.93e-04
3097	09/05/2008	00:00	1.00	110.0	1.00	16.00	88.9	0.09	11.99	4.0	-1.69	90.00	0.016	0.00e+00	3.88e-04
3098	09/05/2008	01:00	2.00	100.0	1.10	15.10	131.6	0.17	8.60	4.0	-9.73	90.00	0.047	0.00e+00	3.83e-04
3099	09/05/2008	02:00	1.90	120.0	1.05	13.70	127.9	0.16	8.82	5.0	-8.53	90.00	0.043	0.00e+00	3.76e-04
3100	09/05/2008	03:00	1.00	120.0	1.00	14.40	88.9	0.09	11.99	5.0	-1.69	90.00	0.016	0.00e+00	3.79e-04
3101	09/05/2008	04:00	1.20	120.0	1.00	13.40	98.7	0.11	10.99	6.0	-2.66	90.00	0.021	0.00e+00	3.74e-04
3102	09/05/2008	05:00	1.00	170.0	1.00	13.70	88.9	0.09	11.99	4.0	-1.69	90.00	0.016	2.44e-04	3.76e-04
3103	09/05/2008	06:00	1.10	180.0	1.00	15.70	548.5	0.19	10.84	6.0	38.21	-15.83	-0.168	1.95e-03	3.86e-04
3104	09/05/2008	07:00	1.10	220.0	1.00	16.60	678.8	0.20	10.85	7.0	60.20	-11.79	-0.251	2.51e-03	3.91e-04
3105	09/05/2008	08:00	1.20	220.0	1.00	18.30	834.4	0.22	10.43	7.0	88.61	-10.71	-0.338	3.37e-03	4.00e-04
3106	09/05/2008	09:00	1.10	190.0	1.00	20.20	996.7	0.21	10.92	7.0	112.22	-7.78	-0.443	4.00e-03	4.10e-04
3107	09/05/2008	10:00	2.20	200.0	1.45	20.70	1160.8	0.34	7.73	7.0	130.30	-26.96	-0.324	4.41e-03	4.13e-04
3108	09/05/2008	11:00	2.80	190.0	1.77	21.70	1317.5	0.40	7.00	7.0	141.21	-38.70	-0.304	4.64e-03	4.18e-04
3109	09/05/2008	12:00	2.60	210.0	1.71	22.40	1505.2	0.40	7.13	6.0	195.25	-28.48	-0.419	6.45e-03	4.22e-04
3110	09/05/2008	13:00	1.00	340.0	1.00	23.30	1624.6	0.21	11.49	7.0	140.42	-5.64	-0.578	4.64e-03	4.27e-04
3111	09/05/2008	14:00	2.10	190.0	1.39	24.50	1728.9	0.33	7.90	7.0	128.80	-24.81	-0.335	4.41e-03	4.34e-04
3112	09/05/2008	15:00	1.60	80.0	1.06	23.80	1813.4	0.27	9.05	7.0	111.28	-15.96	-0.351	4.00e-03	4.30e-04
3113	09/05/2008	16:00	1.40	170.0	1.00	23.00	1897.8	0.25	9.68	6.0	117.57	-11.86	-0.401	4.62e-03	4.26e-04
3114	09/05/2008	17:00	4.20	200.0	2.32	21.80	1957.2	0.47	6.08	6.0	80.35	-112.10	-0.146	3.44e-03	4.19e-04
3115	09/05/2008	18:00	2.70	200.0	1.49	21.20	1985.0	0.31	7.61	6.0	39.80	-67.90	-0.108	1.95e-03	4.16e-04
3116	09/05/2008	19:00	1.40	210.0	1.00	20.10	107.7	0.12	10.21	5.0	-3.92	90.00	0.027	2.22e-04	4.10e-04
3117	09/05/2008	20:00	2.10	200.0	1.16	19.50	135.2	0.18	8.40	5.0	-11.03	90.00	0.052	0.00e+00	4.06e-04
3118	09/05/2008	21:00	1.50	200.0	1.00	19.00	112.0	0.13	9.88	5.0	-4.67	90.00	0.030	0.00e+00	4.04e-04
3119	09/05/2008	22:00	1.20	200.0	1.00	17.80	98.7	0.11	10.99	4.0	-2.66	90.00	0.021	0.00e+00	3.97e-04
3120	09/05/2008	23:00	1.10	180.0	1.00	17.20	93.9	0.10	11.46	4.0	-2.14	90.00	0.018	0.00e+00	3.94e-04
3121	10/05/2008	00:00	1.00	150.0	1.00	16.20	88.9	0.09	11.99	4.0	-1.69	90.00	0.016	0.00e+00	3.89e-04
3122	10/05/2008	01:00	2.20	80.0	1.21	15.60	138.7	0.19	8.21	3.0	-12.43	90.00	0.055	0.00e+00	3.86e-04
3123	10/05/2008	02:00	1.00	180.0	1.00	14.60	88.9	0.09	11.99	3.0	-1.69	90.00	0.016	0.00e+00	3.80e-04
3124	10/05/2008	03:00	1.30	110.0	1.00	14.70	103.3	0.11	10.58	3.0	-3.25	90.00	0.024	0.00e+00	3.81e-04
3125	10/05/2008	04:00	1.00	180.0	1.00	14.20	88.9	0.09	11.99	3.0	-1.69	90.00	0.016	0.00e+00	3.78e-04
3126	10/05/2008	05:00	1.10	210.0	1.00	14.10	93.9	0.10	11.46	6.0	-2.14	90.00	0.018	2.26e-04	3.78e-04
3127	10/05/2008	06:00	2.00	220.0	1.13	16.10	732.7	0.25	8.76	6.0	39.08	-36.92	-0.129	1.98e-03	3.88e-04
3128	10/05/2008	07:00	1.20	220.0	1.00	17.60	867.3	0.22	10.42	6.0	81.28	-11.35	-0.312	3.47e-03	3.96e-04
3129	10/05/2008	08:00	1.50	10.0	1.00	19.90	1034.5	0.26	9.36	6.0	119.25	-13.42	-0.384	4.64e-03	4.09e-04
3130	10/05/2008	09:00	2.30	350.0	1.51	21.00	1243.8	0.36	7.58	5.0	176.36	-23.82	-0.413	6.50e-03	4.15e-04
3131	10/05/2008	10:00	2.20	360.0	1.44	22.20	1448.1	0.36	7.76	5.0	204.46	-19.59	-0.489	7.16e-03	4.21e-04
3132	10/05/2008	11:00	1.00	360.0	1.00	23.10	1638.8	0.22	11.54	5.0	221.68	-4.21	-0.864	7.52e-03	4.26e-04
3133	10/05/2008	12:00	1.80	290.0	1.18	24.20	1814.8	0.32	8.60	5.0	226.56	-12.30	-0.616	7.63e-03	4.32e-04
3134	10/05/2008	13:00	1.80	50.0	1.18	25.00	1970.6	0.32	8.60	5.0	219.57	-12.56	-0.600	7.52e-03	4.37e-04
3135	10/05/2008	14:00	1.50	70.0	1.00	25.80	2118.5	0.28	9.43	3.0	225.20	-8.73	-0.691	8.22e-03	4.41e-04
3136	10/05/2008	15:00	2.10	120.0	1.38	26.10	2238.9	0.34	7.94	2.0	193.77	-18.54	-0.487	7.61e-03	4.43e-04
3137	10/05/2008	16:00	3.40	360.0	2.04	25.90	2330.0	0.44	6.51	2.0	150.88	-50.43	-0.295	6.42e-03	4.42e-04
3138	10/05/2008	17:00	4.00	10.0	2.23	25.40	2389.8	0.46	6.22	2.0	100.77	-84.23	-0.190	4.79e-03	4.39e-04
3139	10/05/2008	18:00	2.50	10.0	1.39	24.10	2416.1	0.30	7.88	2.0	46.24	-51.72	-0.132	2.74e-03	4.32e-04
3140	10/05/2008	19:00	1.50	350.0	1.00	23.30	112.0	0.13	9.88	2.0	-4.67	90.00	0.031	3.13e-04	4.27e-04
3141	10/05/2008	20:00	1.00	200.0	1.00	21.10	88.9	0.09	11.99	2.0	-1.69	90.00	0.016	0.00e+00	4.15e-04
3142	10/05/2008	21:00	2.20	190.0	1.21	20.80	138.7	0.19	8.21	2.0	-12.43	90.00	0.056	0.00e+00	4.13e-04
3143	10/05/2008	22:00	2.00	210.0	1.10	19.60	131.6	0.17	8.60	3.0	-9.73	90.00	0.048	0.00e+00	4.07e-04
3144	10/05/2008	23:00	2.20	180.0	1.21	18.80	138.7	0.19	8.21	3.0	-12.43	90.00	0.056	0.00e+00	4.03e-04
3145	11/05/2008	00:00	5.40	190.0	3.00	18.00	373.3	0.52	5.27	3.0	-51.41	236.75	0.084	0.00e+00	3.98e-04
3146	11/05/2008	01:00	4.60	190.0	2.54	17.40	282.8	0.43	5.70	3.0	-42.46	160.49	0.084	0.00e+00	3.95e-04
3147	11/05/2008	02:00	2.90	190.0	1.58	16.50	161.3	0.25	7.19	3.0	-24.63	90.00	0.084	0.00e+00	3.90e-04
3148	11/05/2008	03:00	1.00	60.0	1.00	15.20	88.9	0.09	11.99	3.0	-1.69	90.00	0.016	0.00e+00	3.84e-04
3149	11/05/2008	04:00	2.30	150.0	1.26	13.50	142.1	0.20	8.04	3.0	-13.94	90.00	0.059	0.00e+00	3.75e-04
3150	11/05/2008	05:00	1.30	90.0	1.00	13.40	103.3	0.11	10.58	3.0	-3.25	90.00	0.024	3.56e-04	3.74e-04
3151	11/05/2008	06:00	1.20	330.0	1.00	15.00	590.9	0.20	10.38	2.0	44.90	-16.85	-0.183	2.78e-03	3.82e-04
3152	11/05/2008	07:00	2.10	220.0	1.37	17.90	921.1	0.32	7.96	1.0	100.66	-28.47	-0.265	4.85e-03	3.98e-04
3153	11/05/2008	08:00	1.60	200.0	1.06	20.00	1122.9	0.28	9.08	3.0	154.77	-12.71	-0.466	6.32e-03	4.09e-04
3154	11/05/2008	09:00	2.00	190.0	1.32	20.60	1292.1	0.33	8.12	6.0	152.11	-19.95	-0.397	5.52e-03	4.12e-04
3155	11/05/2008	10:00	1.50	210.0	1.00	21.60	1420.5	0.27	9.37	7.0	130.67	-12.60	-0.419	4.43e-03	4.18e-04
3156	11/05/2008	11:00	1.70	180.0	1.12	21.80	1548.2	0.29	8.80	7.0	141.90	-15.18	-0.417	4.65e-03	4.19e-04
3157	11/05/2008	12:00	1.70	180.0	1.12	23.10	1708.6	0.30	8.84	6.0	195.57	-12.18	-0.558	6.47e-03	4.26e-04
3158	11/05/2008	13:00	1.40	270.0	1.00	24.50	1873.4	0.27	9.76	5.0	220.68	-7.78	-0.705	7.53e-03	4.34e-04
3159	11/05/2008	14:00	3.50	310.0	2.19	25.30	2016.7	0.48	6.28	5.0	202.03	-47.51	-0.365	7.18e-03	4.38e-04
3160	11/05/2008	15:00	5.50	330.0	3.04	24.10	2097.3	0.60	5.31	7.0	112.04	-167.04	-0.161	4.02e-03	4.32e-04
3161	11/05/2008	16:00	6.50	10.0	3.59	21.50	2164.2	0.69	4.87	7.0	89.12	-319.20	-0.111	3.40e-03	4.17e-04
3162	11/05/2008	17:00	5.50	150.0	3.04	17.70	2207.4	0.58	5.29	7.0	61.29	-285.33	-0.088	2.54e-03	3.97e-04
3163	11/05/2008	18:00	7.80	180.0	4.33	16.40	2321.8	0.80	4.42	7.0	30.41	-1509.03	-0.032	1.46e-03	3.90e-04
3164	11/05/2008	19:00	7.60	200.0	4.24	15.50	2255.5	0.78	4.46	7.0	-0.93	45062.23	0.001	1.92e-04	3.85e-04
3165	11/05/2008	20:00	3.80	210.0	2.12	15.10	259.6	0.36	6.25	7.0	-23.71	167.06	0.056	0.00e+00	3.83e-04
3166	11/05/2008	21:00	4.50	180.0	2.52	14.60	346.0	0.44	5.76	7.0	-29.08	249.89	0.056	0.00e+00	3.80e-04
3167	11/05/2008	22:00	2.30	160.0	1.26	14.40	142.1	0.20	8.04	7.0	-13.17	90.00	0.056	0.00e+00	3.79e-04
3168	11/05/2008	23:00	1.50	180.0	1.00	14.20	112.0	0.13	9.88	7.0	-4.67	90.00	0.030	0.00e+00	3.78e-04
3169	12/05/2008	00:00	1.40	150.0	1.00	13.80	107.7	0.12	10.21	7.0	-3.92	90.00	0.027	0.00e+00	3.76e-04
3170	12/05/2008	01:00	2.00	160.0	1.10	13.80	131.6	0.17	8.60	7.0	-9.73	90.00	0.047	0.00e+00	3.76e-04
3171	12/05/2008	02:00	1.90	160.0	1.05	13.70	127.9	0.16	8.82	7.0	-8.53	90.00	0.043	0.00e+00	3.76e-04
3172	12/05/2008	03:00	1.70	110.0	1.00	13.40	120.2	0.15	9.30	7.0	-6.42	90.00	0.036	0.00e+00	3.74e-04
3173	12/05/2008	04:00	1.00	0.0	1.00	13.00	88.9	0.09	11.99	7.0	-1.69	90.00	0.016	0.00e+00	3.72e-04
3174	12/05/2008	05:00	1.00	230.0	1.00	13.10	88.9	0.09	11.99	6.0	-1.69	90.00	0.016	2.99e-04	3.73e-04
3175	12/05/2008	06:00	1.80	230.0	1.07	13.70	716.8	0.25	9.00	5.0	45.71	-29.55	-0.153	2.40e-03	3.76e-04
3176	12/05/2008	07:00	2.30	220.0	1.45	15.50	955.1	0.33	7.73	5.0	96.20	-33.21	-0.242	4.15e-03	3.85e-04
3177	12/05/2008	08:00	2.30	220.0	1.52	17.20	1155.6	0.36	7.57	3.0	157.78	-25.81	-0.369	6.34e-03	3.94e-04
3178	12/05/2008	09:00	1.40	220.0	1.00	19.20	1365.4	0.27	9.75	3.0	200.76	-8.29	-0.637	7.49e-03	4.05e-04
3179	12/05/2008	10:00	1.30	150.0	1.00	20.70	1576.0	0.26	10.13	2.0	234.81	-6.52	-0.770	8.42e-03	4.13e-04
3180	12/05/2008	11:00	1.00	90.0	1.00	21.30	1777.0	0.22	11.56	2.0	255.52	-3.85	-0.973	8.83e-03	4.16e-04
3181	12/05/2008	12:00	1.50	290.0	1.00	22.50	1961.3	0.29	9.44	1.0	259.63	-7.95	-0.775	9.02e-03	4.23e-04
3182	12/05/2008	13:00	1.40	210.0	1.00	23.30	2124.9	0.27	9.77	1.0	251.17	-7.15	-0.788	8.89e-03	4.27e-04
3183	12/05/2008	14:00	2.20	360.0	1.44	23.80	2265.0	0.36	7.77	1.0	229.26	-18.07	-0.545	8.47e-03	4.30e-04
3184	12/05/2008	15:00	1.50	330.0	1.00	23.90	2378.3	0.28	9.41	2.0	197.13	-9.55	-0.610	7.65e-03	4.30e-04
3185	12/05/2008	16:00	5.70	30.0	3.15	23.20	2469.1	0.63	5.21	2.0	153.88	-140.51	-0.210	6.47e-03	4.27e-04
3186	12/05/2008	17:00	6.80	40.0	3.75	20.50	2533.1	0.72	4.76	2.0	103.25	-315.39	-0.122	4.86e-03	4.12e-04
3187	12/05/2008	18:00	2.50	40.0	1.39	19.50	2557.7	0.30	7.88	2.0	46.80	-51.32	-0.131	2.81e-03	4.06e-04
3188	12/05/2008	19:00	2.60	170.0	1.42	18.40	152.0	0.22	7.58	2.0	-10.73	90.00	0.041	4.13e-04	4.01e-04
3189	12/05/2008	20:00	5.10	210.0	2.82	17.50	330.4	0.48	5.42	2.0	-49.91	196.19	0.087	0.00e+00	3.96e-04
3190	12/05/2008	21:00	3.80	230.0	2.05	16.10	186.7	0.32	6.31	2.0	-33.36	90.00	0.087	0.00e+00	3.88e-04
3191	12/05/2008	22:00	2.10	170.0	1.16	15.60	135.2	0.18	8.40	2.0	-11.03	90.00	0.051	0.00e+00	3.86e-04
3192	12/05/2008	23:00	2.30	160.0	1.26	14.60	142.1	0.20	8.04	2.0	-13.94	90.00	0.059	0.00e+00	3.80e-04
3193	13/05/2008	00:00	2.30	160.0	1.26	13.20	142.1	0.20	8.04	2.0	-13.94	90.00	0.059	0.00e+00	3.73e-04
3194	13/05/2008	01:00	1.50	150.0	1.00	12.20	112.0	0.13	9.88	2.0	-4.67	90.00	0.029	0.00e+00	3.68e-04
3195	13/05/2008	02:00	1.00	110.0	1.00	11.70	88.9	0.09	11.99	2.0	-1.69	90.00	0.016	0.00e+00	3.65e-04
3196	13/05/2008	03:00	1.00	0.0	1.00	11.00	88.9	0.09	11.99	2.0	-1.69	90.00	0.016	0.00e+00	3.62e-04
3197	13/05/2008	04:00	1.00	100.0	1.00	10.60	88.9	0.09	11.99	2.0	-1.69	90.00	0.016	0.00e+00	3.60e-04
3198	13/05/2008	05:00	1.00	100.0	1.00	10.90	88.9	0.09	11.99	3.0	-1.69	90.00	0.016	4.52e-04	3.61e-04
3199	13/05/2008	06:00	1.00	0.0	1.00	13.20	532.1	0.18	11.35	3.0	48.64	-11.36	-0.218	2.80e-03	3.73e-04
3200	13/05/2008	07:00	1.00	160.0	1.00	15.90	749.4	0.20	11.45	3.0	106.29	-6.76	-0.441	4.79e-03	3.87e-04
3201	13/05/2008	08:00	1.00	260.0	1.00	18.00	987.7	0.21	11.50	3.0	157.93	-5.23	-0.630	6.36e-03	3.98e-04
3202	13/05/2008	09:00	1.00	360.0	1.00	19.60	1219.1	0.22	11.53	4.0	194.33	-4.58	-0.760	7.17e-03	4.07e-04
3203	13/05/2008	10:00	1.00	150.0	1.00	20.10	1450.1	0.22	11.55	3.0	234.35	-4.07	-0.898	8.26e-03	4.10e-04
3204	13/05/2008	11:00	1.20	50.0	1.00	21.30	1642.9	0.25	10.54	5.0	225.63	-5.78	-0.782	7.55e-03	4.16e-04
3205	13/05/2008	12:00	1.50	280.0	1.00	22.30	1819.7	0.28	9.43	5.0	230.57	-8.60	-0.697	7.66e-03	4.22e-04
3206	13/05/2008	13:00	1.90	310.0	1.25	23.50	1955.2	0.32	8.35	6.0	190.92	-15.37	-0.509	6.39e-03	4.28e-04
3207	13/05/2008	14:00	1.80	340.0	1.19	23.70	2071.9	0.31	8.57	6.0	175.52	-14.65	-0.489	6.10e-03	4.29e-04
3208	13/05/2008	15:00	2.20	90.0	1.45	24.10	2168.1	0.35	7.73	6.0	151.10	-24.32	-0.374	5.54e-03	4.32e-04
3209	13/05/2008	16:00	2.80	340.0	1.72	23.80	2242.1	0.38	7.09	6.0	119.72	-41.01	-0.269	4.69e-03	4.30e-04
3210	13/05/2008	17:00	2.10	170.0	1.33	24.20	2291.6	0.31	8.08	6.0	83.02	-30.62	-0.233	3.53e-03	4.32e-04
3211	13/05/2008	18:00	1.40	190.0	1.00	22.80	2316.8	0.22	9.83	6.0	43.22	-21.47	-0.169	2.06e-03	4.24e-04
3212	13/05/2008	19:00	2.20	200.0	1.23	21.50	2318.7	0.23	8.31	6.0	2.56	-436.15	-0.009	3.34e-04	4.17e-04
3213	13/05/2008	20:00	2.90	200.0	1.58	19.90	161.3	0.25	7.19	6.0	-18.82	90.00	0.065	0.00e+00	4.09e-04
3214	13/05/2008	21:00	2.50	210.0	1.37	19.00	148.8	0.21	7.72	6.0	-16.36	90.00	0.065	0.00e+00	4.04e-04
3215	13/05/2008	22:00	2.80	210.0	1.52	18.30	158.3	0.24	7.31	7.0	-15.71	90.00	0.056	0.00e+00	4.00e-04
3216	13/05/2008	23:00	3.10	190.0	1.69	17.60	171.0	0.26	6.96	7.0	-17.52	93.59	0.056	0.00e+00	3.96e-04
3217	14/05/2008	00:00	2.30	190.0	1.26	17.30	142.1	0.20	8.04	7.0	-13.04	90.00	0.056	0.00e+00	3.95e-04
3218	14/05/2008	01:00	1.20	220.0	1.00	17.20	98.7	0.11	10.99	7.0	-2.66	90.00	0.021	0.00e+00	3.94e-04
3219	14/05/2008	02:00	1.00	170.0	1.00	16.50	88.9	0.09	11.99	7.0	-1.69	90.00	0.016	0.00e+00	3.90e-04
3220	14/05/2008	03:00	1.70	140.0	1.00	15.90	120.2	0.15	9.30	7.0	-6.42	90.00	0.036	0.00e+00	3.87e-04
3221	14/05/2008	04:00	2.10	180.0	1.16	16.00	135.2	0.18	8.40	7.0	-11.03	90.00	0.051	0.00e+00	3.88e-04
3222	14/05/2008	05:00	1.30	140.0	1.00	15.60	403.8	0.14	10.81	7.0	0.86	-281.37	-0.005	2.68e-04	3.86e-04
3223	14/05/2008	06:00	2.10	170.0	1.16	17.20	736.3	0.26	8.62	7.0	32.25	-45.39	-0.106	1.52e-03	3.94e-04
3224	14/05/2008	07:00	2.80	170.0	1.65	17.50	1050.8	0.36	7.23	5.0	97.16	-43.79	-0.224	4.20e-03	3.96e-04
3225	14/05/2008	08:00	3.60	180.0	2.12	19.10	1316.0	0.46	6.38	4.0	153.10	-54.59	-0.283	6.09e-03	4.04e-04
3226	14/05/2008	09:00	2.20	190.0	1.44	21.30	1506.0	0.36	7.76	3.0	199.86	-19.91	-0.477	7.53e-03	4.16e-04
3227	14/05/2008	10:00	3.90	170.0	2.41	22.90	1706.9	0.52	5.98	2.0	233.20	-53.16	-0.384	8.45e-03	4.25e-04
3228	14/05/2008	11:00	5.10	170.0	2.92	23.60	1896.1	0.60	5.43	4.0	242.04	-80.48	-0.343	8.28e-03	4.29e-04
3229	14/05/2008	12:00	5.10	190.0	2.93	24.30	2071.4	0.61	5.42	4.0	247.81	-79.52	-0.351	8.40e-03	4.33e-04
3230	14/05/2008	13:00	5.90	180.0	3.29	25.00	2219.6	0.66	5.10	5.0	221.77	-115.30	-0.289	7.56e-03	4.37e-04
3231	14/05/2008	14:00	5.60	190.0	3.11	25.00	2330.0	0.62	5.25	6.0	175.07	-121.70	-0.242	6.10e-03	4.37e-04
3232	14/05/2008	15:00	6.00	170.0	3.32	24.70	2422.7	0.65	5.08	6.0	151.30	-161.86	-0.200	5.55e-03	4.35e-04
3233	14/05/2008	16:00	7.30	180.0	4.03	24.30	2500.1	0.77	4.60	6.0	120.15	-333.16	-0.134	4.71e-03	4.33e-04
3234	14/05/2008	17:00	9.10	200.0	5.03	23.40	2714.2	0.94	4.11	6.0	83.59	-877.08	-0.076	3.55e-03	4.28e-04
3235	14/05/2008	18:00	5.30	190.0	2.94	22.00	2739.1	0.56	5.39	6.0	43.61	-353.17	-0.067	2.09e-03	4.20e-04
3236	14/05/2008	19:00	3.60	170.0	2.01	20.40	2741.6	0.37	6.48	6.0	2.56	-1798.61	-0.006	3.68e-04	4.11e-04
3237	14/05/2008	20:00	3.00	160.0	1.63	19.30	164.3	0.25	7.07	7.0	-16.73	90.00	0.056	0.00e+00	4.05e-04
3238	14/05/2008	21:00	2.80	150.0	1.52	18.00	158.3	0.24	7.31	7.0	-15.72	90.00	0.056	0.00e+00	3.98e-04
3239	14/05/2008	22:00	2.50	140.0	1.37	17.30	148.8	0.21	7.72	7.0	-14.13	90.00	0.056	0.00e+00	3.95e-04
3240	14/05/2008	23:00	2.90	140.0	1.58	16.50	161.3	0.25	7.19	7.0	-16.35	90.00	0.056	0.00e+00	3.90e-04
3241	15/05/2008	00:00	3.00	160.0	1.67	16.20	193.0	0.27	7.02	8.0	-14.58	120.14	0.045	0.00e+00	3.89e-04
3242	15/05/2008	01:00	2.70	160.0	1.47	16.60	155.2	0.23	7.44	8.0	-12.36	90.00	0.045	0.00e+00	3.91e-04
3243	15/05/2008	02:00	2.70	160.0	1.47	16.10	155.2	0.23	7.44	8.0	-12.38	90.00	0.045	0.00e+00	3.88e-04
3244	15/05/2008	03:00	3.60	150.0	2.01	15.70	269.1	0.34	6.42	8.0	-18.45	191.42	0.045	0.00e+00	3.86e-04
3245	15/05/2008	04:00	4.50	170.0	2.53	15.60	388.6	0.44	5.75	8.0	-23.94	321.75	0.045	0.00e+00	3.86e-04
3246	15/05/2008	05:00	3.00	160.0	1.68	15.10	899.7	0.31	7.10	8.0	1.37	-1948.77	-0.004	1.40e-04	3.83e-04
3247	15/05/2008	06:00	1.50	160.0	1.00	14.10	112.0	0.13	9.88	8.0	-4.67	90.00	0.030	7.36e-04	3.78e-04
3248	15/05/2008	07:00	2.10	130.0	1.18	14.40	645.0	0.22	8.51	8.0	2.65	-371.19	-0.010	1.24e-03	3.79e-04
3249	15/05/2008	08:00	2.00	140.0	1.10	14.80	669.1	0.22	8.83	8.0	10.10	-98.56	-0.037	1.65e-03	3.81e-04
3250	15/05/2008	09:00	2.60	170.0	1.44	15.10	828.0	0.29	7.73	8.0	16.37	-127.16	-0.048	1.94e-03	3.83e-04
3251	15/05/2008	10:00	3.00	160.0	1.66	15.50	946.7	0.33	7.18	8.0	20.91	-148.80	-0.053	2.13e-03	3.85e-04
3252	15/05/2008	11:00	2.30	150.0	1.26	15.90	981.3	0.26	8.25	8.0	23.52	-69.71	-0.074	2.23e-03	3.87e-04
3253	15/05/2008	12:00	1.20	150.0	1.00	16.00	1013.8	0.18	10.94	8.0	24.44	-20.46	-0.114	2.26e-03	3.88e-04
3254	15/05/2008	13:00	1.90	120.0	1.17	17.50	1090.7	0.27	8.61	7.0	60.04	-29.47	-0.186	4.68e-03	3.96e-04
3255	15/05/2008	14:00	3.90	160.0	2.21	17.10	1345.4	0.47	6.24	7.0	134.55	-66.38	-0.242	4.46e-03	3.94e-04
3256	15/05/2008	15:00	5.00	200.0	2.77	16.80	1531.4	0.53	5.55	7.0	45.86	-287.14	-0.072	4.06e-03	3.92e-04
3257	15/05/2008	16:00	8.30	180.0	4.61	16.50	2468.0	0.85	4.29	7.0	33.55	-1642.84	-0.033	3.45e-03	3.90e-04
3258	15/05/2008	17:00	5.80	220.0	3.20	16.80	2518.2	0.62	5.16	6.0	84.70	-245.44	-0.115	3.57e-03	3.92e-04
3259	15/05/2008	18:00	6.30	200.0	3.49	16.60	2547.2	0.66	4.93	6.0	42.81	-583.85	-0.055	2.11e-03	3.91e-04
3260	15/05/2008	19:00	2.70	240.0	1.51	16.10	2548.2	0.28	7.47	6.0	0.60	-3233.11	-0.002	4.01e-04	3.88e-04
3261	15/05/2008	20:00	3.20	220.0	1.73	15.00	170.2	0.27	6.86	6.0	-21.04	90.00	0.065	0.00e+00	3.82e-04
3262	15/05/2008	21:00	1.10	180.0	1.00	14.20	93.9	0.10	11.46	5.0	-2.14	90.00	0.018	0.00e+00	3.78e-04
3263	15/05/2008	22:00	1.00	190.0	1.00	13.70	88.9	0.09	11.99	5.0	-1.69	90.00	0.016	0.00e+00	3.76e-04
3264	15/05/2008	23:00	2.70	160.0	1.47	13.70	155.2	0.23	7.44	5.0	-20.09	90.00	0.072	0.00e+00	3.76e-04
3265	16/05/2008	00:00	2.10	150.0	1.16	13.00	135.2	0.18	8.40	5.0	-11.03	90.00	0.051	0.00e+00	3.72e-04
3266	16/05/2008	01:00	2.40	160.0	1.31	12.80	145.5	0.21	7.88	4.0	-15.55	90.00	0.063	0.00e+00	3.71e-04
3267	16/05/2008	02:00	1.40	150.0	1.00	12.30	107.7	0.12	10.21	4.0	-3.92	90.00	0.026	0.00e+00	3.68e-04
3268	16/05/2008	03:00	3.30	160.0	1.79	12.80	173.0	0.28	6.76	4.0	-26.59	90.00	0.079	0.00e+00	3.71e-04
3269	16/05/2008	04:00	1.00	0.0	1.00	12.40	88.9	0.09	11.99	4.0	-1.69	90.00	0.016	0.00e+00	3.69e-04
3270	16/05/2008	05:00	1.10	180.0	1.00	12.90	141.1	0.11	11.62	6.0	-0.46	228.74	0.004	4.33e-04	3.71e-04
3271	16/05/2008	06:00	1.70	150.0	1.00	14.80	646.2	0.22	9.46	7.0	32.55	-30.40	-0.121	1.56e-03	3.81e-04
3272	16/05/2008	07:00	3.20	170.0	1.83	16.50	1133.5	0.39	6.88	5.0	98.92	-53.98	-0.211	4.24e-03	3.90e-04
3273	16/05/2008	08:00	3.30	190.0	1.93	18.10	1275.0	0.42	6.69	6.0	123.56	-51.60	-0.250	4.74e-03	3.99e-04
3274	16/05/2008	09:00	4.10	190.0	2.34	19.40	1435.7	0.49	6.07	6.0	155.59	-67.46	-0.267	5.58e-03	4.06e-04
3275	16/05/2008	10:00	5.40	190.0	3.05	20.50	1796.0	0.62	5.31	4.0	227.43	-93.41	-0.310	7.92e-03	4.12e-04
3276	16/05/2008	11:00	9.00	200.0	4.96	21.70	2742.0	0.95	4.14	3.0	254.94	-296.51	-0.229	8.70e-03	4.18e-04
3277	16/05/2008	12:00	4.80	190.0	2.68	22.30	2815.3	0.54	5.67	7.0	147.12	-96.93	-0.230	4.75e-03	4.22e-04
3278	16/05/2008	13:00	6.70	180.0	3.70	22.30	2912.0	0.73	4.81	6.0	193.36	-174.37	-0.227	6.42e-03	4.22e-04
3279	16/05/2008	14:00	7.20	190.0	3.97	22.40	2979.6	0.76	4.63	7.0	132.07	-294.18	-0.148	4.47e-03	4.22e-04
